"CN","PLT_CN","STATECD","UNITCD","COUNTYCD","PLOT","INVYR","SUBP","CONDID","GROWTH_HABIT_CD","LAYER","COVER_PCT","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE"
"211891318020004","247063358010661",39,6,3,818,2012,2,1,"NT",5,0,"",2013-07-15,"20004","",,"",7,1
"211891319020004","247063358010661",39,6,3,818,2012,2,1,"SH",1,80,"",2013-07-15,"20004","",,"",7,1
"211891320020004","247063358010661",39,6,3,818,2012,2,1,"SH",2,20,"",2013-07-15,"20004","",,"",7,1
"211891321020004","247063358010661",39,6,3,818,2012,2,1,"SH",3,11,"",2013-07-15,"20004","",,"",7,1
"211891322020004","247063358010661",39,6,3,818,2012,2,1,"SH",4,4,"",2013-07-15,"20004","",,"",7,1
"211891323020004","247063358010661",39,6,3,818,2012,2,1,"SH",5,88,"",2013-07-15,"20004","",,"",7,1
"211891309020004","247063358010661",39,6,3,818,2012,2,1,"TT",1,9,"",2013-07-15,"20004","",,"",7,1
"211891310020004","247063358010661",39,6,3,818,2012,2,1,"TT",2,28,"",2013-07-15,"20004","",,"",7,1
"211891311020004","247063358010661",39,6,3,818,2012,2,1,"TT",3,30,"",2013-07-15,"20004","",,"",7,1
"211891312020004","247063358010661",39,6,3,818,2012,2,1,"TT",4,99,"",2013-07-15,"20004","",,"",7,1
"211891313020004","247063358010661",39,6,3,818,2012,2,1,"TT",5,99,"",2013-07-15,"20004","",,"",7,1
"211891354020004","247063358010661",39,6,3,818,2012,4,1,"FB",1,12,"",2013-07-15,"20004","",,"",7,1
"211891355020004","247063358010661",39,6,3,818,2012,4,1,"FB",2,5,"",2013-07-15,"20004","",,"",7,1
"211891356020004","247063358010661",39,6,3,818,2012,4,1,"FB",3,0,"",2013-07-15,"20004","",,"",7,1
"211891357020004","247063358010661",39,6,3,818,2012,4,1,"FB",4,0,"",2013-07-15,"20004","",,"",7,1
"211891358020004","247063358010661",39,6,3,818,2012,4,1,"FB",5,14,"",2013-07-15,"20004","",,"",7,1
"211891359020004","247063358010661",39,6,3,818,2012,4,1,"GR",1,70,"",2013-07-15,"20004","",,"",7,1
"211891360020004","247063358010661",39,6,3,818,2012,4,1,"GR",2,60,"",2013-07-15,"20004","",,"",7,1
"211891361020004","247063358010661",39,6,3,818,2012,4,1,"GR",3,0,"",2013-07-15,"20004","",,"",7,1
"211891362020004","247063358010661",39,6,3,818,2012,4,1,"GR",4,0,"",2013-07-15,"20004","",,"",7,1
"211891363020004","247063358010661",39,6,3,818,2012,4,1,"GR",5,74,"",2013-07-15,"20004","",,"",7,1
"211891344020004","247063358010661",39,6,3,818,2012,4,1,"NT",1,0,"",2013-07-15,"20004","",,"",7,1
"211891345020004","247063358010661",39,6,3,818,2012,4,1,"NT",2,0,"",2013-07-15,"20004","",,"",7,1
"211891346020004","247063358010661",39,6,3,818,2012,4,1,"NT",3,0,"",2013-07-15,"20004","",,"",7,1
"211891347020004","247063358010661",39,6,3,818,2012,4,1,"NT",4,0,"",2013-07-15,"20004","",,"",7,1
"211891348020004","247063358010661",39,6,3,818,2012,4,1,"NT",5,0,"",2013-07-15,"20004","",,"",7,1
"211891349020004","247063358010661",39,6,3,818,2012,4,1,"SH",1,40,"",2013-07-15,"20004","",,"",7,1
"211891350020004","247063358010661",39,6,3,818,2012,4,1,"SH",2,16,"",2013-07-15,"20004","",,"",7,1
"211891351020004","247063358010661",39,6,3,818,2012,4,1,"SH",3,9,"",2013-07-15,"20004","",,"",7,1
"211891352020004","247063358010661",39,6,3,818,2012,4,1,"SH",4,5,"",2013-07-15,"20004","",,"",7,1
"211891353020004","247063358010661",39,6,3,818,2012,4,1,"SH",5,52,"",2013-07-15,"20004","",,"",7,1
"211891339020004","247063358010661",39,6,3,818,2012,4,1,"TT",1,14,"",2013-07-15,"20004","",,"",7,1
"211891340020004","247063358010661",39,6,3,818,2012,4,1,"TT",2,8,"",2013-07-15,"20004","",,"",7,1
"211891341020004","247063358010661",39,6,3,818,2012,4,1,"TT",3,23,"",2013-07-15,"20004","",,"",7,1
"211891342020004","247063358010661",39,6,3,818,2012,4,1,"TT",4,85,"",2013-07-15,"20004","",,"",7,1
"211891343020004","247063358010661",39,6,3,818,2012,4,1,"TT",5,88,"",2013-07-15,"20004","",,"",7,1
"211886758020004","247063873010661",39,4,7,120,2012,1,1,"FB",1,43,"",2013-07-15,"20004","",,"",7,1
"211886759020004","247063873010661",39,4,7,120,2012,1,1,"FB",2,1,"",2013-07-15,"20004","",,"",7,1
"211886760020004","247063873010661",39,4,7,120,2012,1,1,"FB",3,0,"",2013-07-15,"20004","",,"",7,1
"211886761020004","247063873010661",39,4,7,120,2012,1,1,"FB",4,0,"",2013-07-15,"20004","",,"",7,1
"211886762020004","247063873010661",39,4,7,120,2012,1,1,"FB",5,44,"",2013-07-15,"20004","",,"",7,1
"211886763020004","247063873010661",39,4,7,120,2012,1,1,"GR",1,1,"",2013-07-15,"20004","",,"",7,1
"211886764020004","247063873010661",39,4,7,120,2012,1,1,"GR",2,0,"",2013-07-15,"20004","",,"",7,1
"211886765020004","247063873010661",39,4,7,120,2012,1,1,"GR",3,0,"",2013-07-15,"20004","",,"",7,1
"211886766020004","247063873010661",39,4,7,120,2012,1,1,"GR",4,0,"",2013-07-15,"20004","",,"",7,1
"211886767020004","247063873010661",39,4,7,120,2012,1,1,"GR",5,1,"",2013-07-15,"20004","",,"",7,1
"211886748020004","247063873010661",39,4,7,120,2012,1,1,"NT",1,0,"",2013-07-15,"20004","",,"",7,1
"211886749020004","247063873010661",39,4,7,120,2012,1,1,"NT",2,0,"",2013-07-15,"20004","",,"",7,1
"211886750020004","247063873010661",39,4,7,120,2012,1,1,"NT",3,0,"",2013-07-15,"20004","",,"",7,1
"211886751020004","247063873010661",39,4,7,120,2012,1,1,"NT",4,0,"",2013-07-15,"20004","",,"",7,1
"211886752020004","247063873010661",39,4,7,120,2012,1,1,"NT",5,0,"",2013-07-15,"20004","",,"",7,1
"211886753020004","247063873010661",39,4,7,120,2012,1,1,"SH",1,2,"",2013-07-15,"20004","",,"",7,1
"211886754020004","247063873010661",39,4,7,120,2012,1,1,"SH",2,0,"",2013-07-15,"20004","",,"",7,1
"211886755020004","247063873010661",39,4,7,120,2012,1,1,"SH",3,0,"",2013-07-15,"20004","",,"",7,1
"211886756020004","247063873010661",39,4,7,120,2012,1,1,"SH",4,0,"",2013-07-15,"20004","",,"",7,1
"211886757020004","247063873010661",39,4,7,120,2012,1,1,"SH",5,2,"",2013-07-15,"20004","",,"",7,1
"211886743020004","247063873010661",39,4,7,120,2012,1,1,"TT",1,6,"",2013-07-15,"20004","",,"",7,1
"211886747020004","247063873010661",39,4,7,120,2012,1,1,"TT",5,86,"",2013-07-15,"20004","",,"",7,1
"211886744020004","247063873010661",39,4,7,120,2012,1,1,"TT",2,10,"",2013-07-15,"20004","",,"",7,1
"211886745020004","247063873010661",39,4,7,120,2012,1,1,"TT",3,33,"",2013-07-15,"20004","",,"",7,1
"211886746020004","247063873010661",39,4,7,120,2012,1,1,"TT",4,80,"",2013-07-15,"20004","",,"",7,1
"211886788020004","247063873010661",39,4,7,120,2012,2,1,"FB",1,10,"",2013-07-15,"20004","",,"",7,1
"211886789020004","247063873010661",39,4,7,120,2012,2,1,"FB",2,1,"",2013-07-15,"20004","",,"",7,1
"211886790020004","247063873010661",39,4,7,120,2012,2,1,"FB",3,0,"",2013-07-15,"20004","",,"",7,1
"211886791020004","247063873010661",39,4,7,120,2012,2,1,"FB",4,0,"",2013-07-15,"20004","",,"",7,1
"211886792020004","247063873010661",39,4,7,120,2012,2,1,"FB",5,11,"",2013-07-15,"20004","",,"",7,1
"211886793020004","247063873010661",39,4,7,120,2012,2,1,"GR",1,1,"",2013-07-15,"20004","",,"",7,1
"211886794020004","247063873010661",39,4,7,120,2012,2,1,"GR",2,0,"",2013-07-15,"20004","",,"",7,1
"211886795020004","247063873010661",39,4,7,120,2012,2,1,"GR",3,0,"",2013-07-15,"20004","",,"",7,1
"211886796020004","247063873010661",39,4,7,120,2012,2,1,"GR",4,0,"",2013-07-15,"20004","",,"",7,1
"211886797020004","247063873010661",39,4,7,120,2012,2,1,"GR",5,1,"",2013-07-15,"20004","",,"",7,1
"211886778020004","247063873010661",39,4,7,120,2012,2,1,"NT",1,0,"",2013-07-15,"20004","",,"",7,1
"211886779020004","247063873010661",39,4,7,120,2012,2,1,"NT",2,0,"",2013-07-15,"20004","",,"",7,1
"211886780020004","247063873010661",39,4,7,120,2012,2,1,"NT",3,0,"",2013-07-15,"20004","",,"",7,1
"211886781020004","247063873010661",39,4,7,120,2012,2,1,"NT",4,0,"",2013-07-15,"20004","",,"",7,1
"211886782020004","247063873010661",39,4,7,120,2012,2,1,"NT",5,0,"",2013-07-15,"20004","",,"",7,1
"211886783020004","247063873010661",39,4,7,120,2012,2,1,"SH",1,10,"",2013-07-15,"20004","",,"",7,1
"211886784020004","247063873010661",39,4,7,120,2012,2,1,"SH",2,5,"",2013-07-15,"20004","",,"",7,1
"211886785020004","247063873010661",39,4,7,120,2012,2,1,"SH",3,2,"",2013-07-15,"20004","",,"",7,1
"211886786020004","247063873010661",39,4,7,120,2012,2,1,"SH",4,1,"",2013-07-15,"20004","",,"",7,1
"211886787020004","247063873010661",39,4,7,120,2012,2,1,"SH",5,11,"",2013-07-15,"20004","",,"",7,1
"211886773020004","247063873010661",39,4,7,120,2012,2,1,"TT",1,7,"",2013-07-15,"20004","",,"",7,1
"211886774020004","247063873010661",39,4,7,120,2012,2,1,"TT",2,20,"",2013-07-15,"20004","",,"",7,1
"211886775020004","247063873010661",39,4,7,120,2012,2,1,"TT",3,30,"",2013-07-15,"20004","",,"",7,1
"211886776020004","247063873010661",39,4,7,120,2012,2,1,"TT",4,85,"",2013-07-15,"20004","",,"",7,1
"211886777020004","247063873010661",39,4,7,120,2012,2,1,"TT",5,88,"",2013-07-15,"20004","",,"",7,1
"211886818020004","247063873010661",39,4,7,120,2012,3,1,"FB",1,39,"",2013-07-15,"20004","",,"",7,1
"211886819020004","247063873010661",39,4,7,120,2012,3,1,"FB",2,5,"",2013-07-15,"20004","",,"",7,1
"211886820020004","247063873010661",39,4,7,120,2012,3,1,"FB",3,0,"",2013-07-15,"20004","",,"",7,1
"211886821020004","247063873010661",39,4,7,120,2012,3,1,"FB",4,0,"",2013-07-15,"20004","",,"",7,1
"211886822020004","247063873010661",39,4,7,120,2012,3,1,"FB",5,40,"",2013-07-15,"20004","",,"",7,1
"211886823020004","247063873010661",39,4,7,120,2012,3,1,"GR",1,1,"",2013-07-15,"20004","",,"",7,1
"211886824020004","247063873010661",39,4,7,120,2012,3,1,"GR",2,0,"",2013-07-15,"20004","",,"",7,1
"211886825020004","247063873010661",39,4,7,120,2012,3,1,"GR",3,0,"",2013-07-15,"20004","",,"",7,1
"211886826020004","247063873010661",39,4,7,120,2012,3,1,"GR",4,0,"",2013-07-15,"20004","",,"",7,1
"211886827020004","247063873010661",39,4,7,120,2012,3,1,"GR",5,1,"",2013-07-15,"20004","",,"",7,1
"211886808020004","247063873010661",39,4,7,120,2012,3,1,"NT",1,0,"",2013-07-15,"20004","",,"",7,1
"211886809020004","247063873010661",39,4,7,120,2012,3,1,"NT",2,0,"",2013-07-15,"20004","",,"",7,1
"211886810020004","247063873010661",39,4,7,120,2012,3,1,"NT",3,0,"",2013-07-15,"20004","",,"",7,1
"211886811020004","247063873010661",39,4,7,120,2012,3,1,"NT",4,0,"",2013-07-15,"20004","",,"",7,1
"211886812020004","247063873010661",39,4,7,120,2012,3,1,"NT",5,0,"",2013-07-15,"20004","",,"",7,1
"211886813020004","247063873010661",39,4,7,120,2012,3,1,"SH",1,5,"",2013-07-15,"20004","",,"",7,1
"211886814020004","247063873010661",39,4,7,120,2012,3,1,"SH",2,1,"",2013-07-15,"20004","",,"",7,1
"211886815020004","247063873010661",39,4,7,120,2012,3,1,"SH",3,0,"",2013-07-15,"20004","",,"",7,1
"211886816020004","247063873010661",39,4,7,120,2012,3,1,"SH",4,0,"",2013-07-15,"20004","",,"",7,1
"211886817020004","247063873010661",39,4,7,120,2012,3,1,"SH",5,5,"",2013-07-15,"20004","",,"",7,1
"211886803020004","247063873010661",39,4,7,120,2012,3,1,"TT",1,10,"",2013-07-15,"20004","",,"",7,1
"211886804020004","247063873010661",39,4,7,120,2012,3,1,"TT",2,12,"",2013-07-15,"20004","",,"",7,1
"211886805020004","247063873010661",39,4,7,120,2012,3,1,"TT",3,20,"",2013-07-15,"20004","",,"",7,1
"211886806020004","247063873010661",39,4,7,120,2012,3,1,"TT",4,97,"",2013-07-15,"20004","",,"",7,1
"211886807020004","247063873010661",39,4,7,120,2012,3,1,"TT",5,98,"",2013-07-15,"20004","",,"",7,1
"211886848020004","247063873010661",39,4,7,120,2012,4,1,"FB",1,13,"",2013-07-15,"20004","",,"",7,1
"211886849020004","247063873010661",39,4,7,120,2012,4,1,"FB",2,1,"",2013-07-15,"20004","",,"",7,1
"211886850020004","247063873010661",39,4,7,120,2012,4,1,"FB",3,0,"",2013-07-15,"20004","",,"",7,1
"211886851020004","247063873010661",39,4,7,120,2012,4,1,"FB",4,0,"",2013-07-15,"20004","",,"",7,1
"211886852020004","247063873010661",39,4,7,120,2012,4,1,"FB",5,13,"",2013-07-15,"20004","",,"",7,1
"211886853020004","247063873010661",39,4,7,120,2012,4,1,"GR",1,5,"",2013-07-15,"20004","",,"",7,1
"211886854020004","247063873010661",39,4,7,120,2012,4,1,"GR",2,1,"",2013-07-15,"20004","",,"",7,1
"211886855020004","247063873010661",39,4,7,120,2012,4,1,"GR",3,0,"",2013-07-15,"20004","",,"",7,1
"211886856020004","247063873010661",39,4,7,120,2012,4,1,"GR",4,0,"",2013-07-15,"20004","",,"",7,1
"211886857020004","247063873010661",39,4,7,120,2012,4,1,"GR",5,5,"",2013-07-15,"20004","",,"",7,1
"211886841020004","247063873010661",39,4,7,120,2012,4,1,"NT",4,0,"",2013-07-15,"20004","",,"",7,1
"211886838020004","247063873010661",39,4,7,120,2012,4,1,"NT",1,0,"",2013-07-15,"20004","",,"",7,1
"211886839020004","247063873010661",39,4,7,120,2012,4,1,"NT",2,0,"",2013-07-15,"20004","",,"",7,1
"211886840020004","247063873010661",39,4,7,120,2012,4,1,"NT",3,0,"",2013-07-15,"20004","",,"",7,1
"211886842020004","247063873010661",39,4,7,120,2012,4,1,"NT",5,0,"",2013-07-15,"20004","",,"",7,1
"211886843020004","247063873010661",39,4,7,120,2012,4,1,"SH",1,5,"",2013-07-15,"20004","",,"",7,1
"211886844020004","247063873010661",39,4,7,120,2012,4,1,"SH",2,1,"",2013-07-15,"20004","",,"",7,1
"211886845020004","247063873010661",39,4,7,120,2012,4,1,"SH",3,0,"",2013-07-15,"20004","",,"",7,1
"211886846020004","247063873010661",39,4,7,120,2012,4,1,"SH",4,0,"",2013-07-15,"20004","",,"",7,1
"211886847020004","247063873010661",39,4,7,120,2012,4,1,"SH",5,5,"",2013-07-15,"20004","",,"",7,1
"211886833020004","247063873010661",39,4,7,120,2012,4,1,"TT",1,33,"",2013-07-15,"20004","",,"",7,1
"211886834020004","247063873010661",39,4,7,120,2012,4,1,"TT",2,20,"",2013-07-15,"20004","",,"",7,1
"211886835020004","247063873010661",39,4,7,120,2012,4,1,"TT",3,37,"",2013-07-15,"20004","",,"",7,1
"211886836020004","247063873010661",39,4,7,120,2012,4,1,"TT",4,95,"",2013-07-15,"20004","",,"",7,1
"211886837020004","247063873010661",39,4,7,120,2012,4,1,"TT",5,98,"",2013-07-15,"20004","",,"",7,1
"211890530020004","247063836010661",39,2,9,598,2012,1,1,"FB",1,30,"",2013-07-15,"20004","",,"",7,1
"211890531020004","247063836010661",39,2,9,598,2012,1,1,"FB",2,3,"",2013-07-15,"20004","",,"",7,1
"211890532020004","247063836010661",39,2,9,598,2012,1,1,"FB",3,0,"",2013-07-15,"20004","",,"",7,1
"211890533020004","247063836010661",39,2,9,598,2012,1,1,"FB",4,0,"",2013-07-15,"20004","",,"",7,1
"211890534020004","247063836010661",39,2,9,598,2012,1,1,"FB",5,30,"",2013-07-15,"20004","",,"",7,1
"211890535020004","247063836010661",39,2,9,598,2012,1,1,"GR",1,18,"",2013-07-15,"20004","",,"",7,1
"211890536020004","247063836010661",39,2,9,598,2012,1,1,"GR",2,0,"",2013-07-15,"20004","",,"",7,1
"211890537020004","247063836010661",39,2,9,598,2012,1,1,"GR",3,0,"",2013-07-15,"20004","",,"",7,1
"211890538020004","247063836010661",39,2,9,598,2012,1,1,"GR",4,0,"",2013-07-15,"20004","",,"",7,1
"211890539020004","247063836010661",39,2,9,598,2012,1,1,"GR",5,18,"",2013-07-15,"20004","",,"",7,1
"211890520020004","247063836010661",39,2,9,598,2012,1,1,"NT",1,0,"",2013-07-15,"20004","",,"",7,1
"211890521020004","247063836010661",39,2,9,598,2012,1,1,"NT",2,0,"",2013-07-15,"20004","",,"",7,1
"211890522020004","247063836010661",39,2,9,598,2012,1,1,"NT",3,0,"",2013-07-15,"20004","",,"",7,1
"211890523020004","247063836010661",39,2,9,598,2012,1,1,"NT",4,0,"",2013-07-15,"20004","",,"",7,1
"211890524020004","247063836010661",39,2,9,598,2012,1,1,"NT",5,0,"",2013-07-15,"20004","",,"",7,1
"211890525020004","247063836010661",39,2,9,598,2012,1,1,"SH",1,8,"",2013-07-15,"20004","",,"",7,1
"211890526020004","247063836010661",39,2,9,598,2012,1,1,"SH",2,9,"",2013-07-15,"20004","",,"",7,1
"211890527020004","247063836010661",39,2,9,598,2012,1,1,"SH",3,4,"",2013-07-15,"20004","",,"",7,1
"211890528020004","247063836010661",39,2,9,598,2012,1,1,"SH",4,0,"",2013-07-15,"20004","",,"",7,1
"211890529020004","247063836010661",39,2,9,598,2012,1,1,"SH",5,13,"",2013-07-15,"20004","",,"",7,1
"211890515020004","247063836010661",39,2,9,598,2012,1,1,"TT",1,39,"",2013-07-15,"20004","",,"",7,1
"211890516020004","247063836010661",39,2,9,598,2012,1,1,"TT",2,45,"",2013-07-15,"20004","",,"",7,1
"211890517020004","247063836010661",39,2,9,598,2012,1,1,"TT",3,69,"",2013-07-15,"20004","",,"",7,1
"211890518020004","247063836010661",39,2,9,598,2012,1,1,"TT",4,65,"",2013-07-15,"20004","",,"",7,1
"211890519020004","247063836010661",39,2,9,598,2012,1,1,"TT",5,93,"",2013-07-15,"20004","",,"",7,1
"211890560020004","247063836010661",39,2,9,598,2012,2,1,"FB",1,59,"",2013-07-15,"20004","",,"",7,1
"211890561020004","247063836010661",39,2,9,598,2012,2,1,"FB",2,35,"",2013-07-15,"20004","",,"",7,1
"211890562020004","247063836010661",39,2,9,598,2012,2,1,"FB",3,0,"",2013-07-15,"20004","",,"",7,1
"211890563020004","247063836010661",39,2,9,598,2012,2,1,"FB",4,0,"",2013-07-15,"20004","",,"",7,1
"211890564020004","247063836010661",39,2,9,598,2012,2,1,"FB",5,67,"",2013-07-15,"20004","",,"",7,1
"211890565020004","247063836010661",39,2,9,598,2012,2,1,"GR",1,37,"",2013-07-15,"20004","",,"",7,1
"211890566020004","247063836010661",39,2,9,598,2012,2,1,"GR",2,1,"",2013-07-15,"20004","",,"",7,1
"211890567020004","247063836010661",39,2,9,598,2012,2,1,"GR",3,0,"",2013-07-15,"20004","",,"",7,1
"211890568020004","247063836010661",39,2,9,598,2012,2,1,"GR",4,0,"",2013-07-15,"20004","",,"",7,1
"211890569020004","247063836010661",39,2,9,598,2012,2,1,"GR",5,37,"",2013-07-15,"20004","",,"",7,1
"211890550020004","247063836010661",39,2,9,598,2012,2,1,"NT",1,0,"",2013-07-15,"20004","",,"",7,1
"211890551020004","247063836010661",39,2,9,598,2012,2,1,"NT",2,0,"",2013-07-15,"20004","",,"",7,1
"211890552020004","247063836010661",39,2,9,598,2012,2,1,"NT",3,0,"",2013-07-15,"20004","",,"",7,1
"211890553020004","247063836010661",39,2,9,598,2012,2,1,"NT",4,0,"",2013-07-15,"20004","",,"",7,1
"211890554020004","247063836010661",39,2,9,598,2012,2,1,"NT",5,0,"",2013-07-15,"20004","",,"",7,1
"211890555020004","247063836010661",39,2,9,598,2012,2,1,"SH",1,37,"",2013-07-15,"20004","",,"",7,1
"211890556020004","247063836010661",39,2,9,598,2012,2,1,"SH",2,46,"",2013-07-15,"20004","",,"",7,1
"211890557020004","247063836010661",39,2,9,598,2012,2,1,"SH",3,43,"",2013-07-15,"20004","",,"",7,1
"211890558020004","247063836010661",39,2,9,598,2012,2,1,"SH",4,9,"",2013-07-15,"20004","",,"",7,1
"211890559020004","247063836010661",39,2,9,598,2012,2,1,"SH",5,72,"",2013-07-15,"20004","",,"",7,1
"211890545020004","247063836010661",39,2,9,598,2012,2,1,"TT",1,4,"",2013-07-15,"20004","",,"",7,1
"211890546020004","247063836010661",39,2,9,598,2012,2,1,"TT",2,9,"",2013-07-15,"20004","",,"",7,1
"211890547020004","247063836010661",39,2,9,598,2012,2,1,"TT",3,28,"",2013-07-15,"20004","",,"",7,1
"211890548020004","247063836010661",39,2,9,598,2012,2,1,"TT",4,78,"",2013-07-15,"20004","",,"",7,1
"211890549020004","247063836010661",39,2,9,598,2012,2,1,"TT",5,83,"",2013-07-15,"20004","",,"",7,1
"211890590020004","247063836010661",39,2,9,598,2012,3,1,"FB",1,31,"",2013-07-15,"20004","",,"",7,1
"211890591020004","247063836010661",39,2,9,598,2012,3,1,"FB",2,4,"",2013-07-15,"20004","",,"",7,1
"211890592020004","247063836010661",39,2,9,598,2012,3,1,"FB",3,0,"",2013-07-15,"20004","",,"",7,1
"211890593020004","247063836010661",39,2,9,598,2012,3,1,"FB",4,0,"",2013-07-15,"20004","",,"",7,1
"211890594020004","247063836010661",39,2,9,598,2012,3,1,"FB",5,33,"",2013-07-15,"20004","",,"",7,1
"211890595020004","247063836010661",39,2,9,598,2012,3,1,"GR",1,13,"",2013-07-15,"20004","",,"",7,1
"211890596020004","247063836010661",39,2,9,598,2012,3,1,"GR",2,0,"",2013-07-15,"20004","",,"",7,1
"211890597020004","247063836010661",39,2,9,598,2012,3,1,"GR",3,0,"",2013-07-15,"20004","",,"",7,1
"211890598020004","247063836010661",39,2,9,598,2012,3,1,"GR",4,0,"",2013-07-15,"20004","",,"",7,1
"211890599020004","247063836010661",39,2,9,598,2012,3,1,"GR",5,13,"",2013-07-15,"20004","",,"",7,1
"211890580020004","247063836010661",39,2,9,598,2012,3,1,"NT",1,0,"",2013-07-15,"20004","",,"",7,1
"211890581020004","247063836010661",39,2,9,598,2012,3,1,"NT",2,0,"",2013-07-15,"20004","",,"",7,1
"211890582020004","247063836010661",39,2,9,598,2012,3,1,"NT",3,0,"",2013-07-15,"20004","",,"",7,1
"211890583020004","247063836010661",39,2,9,598,2012,3,1,"NT",4,0,"",2013-07-15,"20004","",,"",7,1
"211890584020004","247063836010661",39,2,9,598,2012,3,1,"NT",5,0,"",2013-07-15,"20004","",,"",7,1
"211890585020004","247063836010661",39,2,9,598,2012,3,1,"SH",1,63,"",2013-07-15,"20004","",,"",7,1
"211890586020004","247063836010661",39,2,9,598,2012,3,1,"SH",2,39,"",2013-07-15,"20004","",,"",7,1
"211890587020004","247063836010661",39,2,9,598,2012,3,1,"SH",3,15,"",2013-07-15,"20004","",,"",7,1
"211890588020004","247063836010661",39,2,9,598,2012,3,1,"SH",4,9,"",2013-07-15,"20004","",,"",7,1
"211890589020004","247063836010661",39,2,9,598,2012,3,1,"SH",5,69,"",2013-07-15,"20004","",,"",7,1
"211890575020004","247063836010661",39,2,9,598,2012,3,1,"TT",1,22,"",2013-07-15,"20004","",,"",7,1
"211890576020004","247063836010661",39,2,9,598,2012,3,1,"TT",2,23,"",2013-07-15,"20004","",,"",7,1
"211890577020004","247063836010661",39,2,9,598,2012,3,1,"TT",3,50,"",2013-07-15,"20004","",,"",7,1
"211890578020004","247063836010661",39,2,9,598,2012,3,1,"TT",4,89,"",2013-07-15,"20004","",,"",7,1
"211890579020004","247063836010661",39,2,9,598,2012,3,1,"TT",5,90,"",2013-07-15,"20004","",,"",7,1
"211890620020004","247063836010661",39,2,9,598,2012,4,1,"FB",1,18,"",2013-07-15,"20004","",,"",7,1
