"CN","INVYR","STATECD","COUNTYCD","O3PLOT","FIELD_ID","SPLIT_PLOTID","GROUND_LOC_CD","MEASYEAR","BIOSPCD","AMNT_MAX","AMNT_MIN","AMNT_MEAN","SVRTY_MAX","SVRTY_MIN","SVRTY_MEAN","PLANT_INJ_CNT","PLANT_EVAL_CNT","PLANT_RATIO","BIOSPCD_SUM","BIOSPCD_INDEX","ELEV","PLTSIZE","ASPECT","TERRPOS","SOILDPTH","SOILDRN","PLOTWET","PLTDSTRB","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"226074609010661",1997,39,87,301,30,1,1,1997,541,0.88,0.035,0.375,0.38,0.035,0.26785714,7,30,0.23333333,0.12380357,0.0288875,970,2,180,1,1,1,,0,"",2010-06-07,"10661","",,""
"226074610010661",1997,39,87,301,30,1,1,1997,621,0,0,0,0,0,0,0,29,0,0,0,970,2,180,1,1,1,,0,"",2010-06-07,"10661","",,""
"226074611010661",1997,39,87,301,30,1,1,1997,915,0.88,0.38,0.73714286,0.88,0.16,0.49571429,7,30,0.23333333,0.40551429,0.09462,970,2,180,1,1,1,,0,"",2010-06-07,"10661","",,""
"226074587010661",1997,39,105,2421,242,1,1,1997,541,0,0,0,0,0,0,0,37,0,0,0,800,1,180,1,1,1,,0,"",2010-06-07,"10661","",,""
"226074588010661",1997,39,105,2421,242,1,1,1997,931,0,0,0,0,0,0,0,29,0,0,0,800,1,180,1,1,1,,0,"",2010-06-07,"10661","",,""
"226074568010661",1997,39,119,5291,529,1,1,1997,915,0,0,0,0,0,0,0,16,0,0,0,720,1,0,5,1,1,,0,"",2010-06-07,"10661","",,""
"226074569010661",1997,39,119,5291,529,1,1,1997,931,0,0,0,0,0,0,0,30,0,0,0,720,1,0,5,1,1,,0,"",2010-06-07,"10661","",,""
"226074571010661",1997,39,127,10451,1045,1,1,1997,611,0,0,0,0,0,0,0,14,0,0,0,1020,2,0,5,2,3,,1,"",2010-06-07,"10661","",,""
"226074572010661",1997,39,127,10451,1045,1,1,1997,762,0,0,0,0,0,0,0,10,0,0,0,1020,2,0,5,2,3,,1,"",2010-06-07,"10661","",,""
"226074573010661",1997,39,127,10451,1045,1,1,1997,915,0.63,0.38,0.505,0.63,0.38,0.5675,4,38,0.10526316,0.2944,0.03098947,1020,2,0,5,2,3,,1,"",2010-06-07,"10661","",,""
"226074602010661",1997,39,131,4601,460,1,1,1997,541,0.63,0.63,0.63,0.38,0.38,0.38,1,32,0.03125,0.2394,0.00748125,1400,2,0,1,1,3,,0,"",2010-06-07,"10661","",,""
"226074603010661",1997,39,131,4601,460,1,1,1997,621,0,0,0,0,0,0,0,29,0,0,0,1400,2,0,1,1,3,,0,"",2010-06-07,"10661","",,""
"226074604010661",1997,39,131,4601,460,1,1,1997,915,0,0,0,0,0,0,0,28,0,0,0,1400,2,0,1,1,3,,0,"",2010-06-07,"10661","",,""
"226074594010661",1997,39,141,14121,1412,1,1,1997,621,0,0,0,0,0,0,0,30,0,0,0,900,2,20,1,1,1,,0,"",2010-06-07,"10661","",,""
"226074595010661",1997,39,141,14121,1412,1,1,1997,915,0,0,0,0,0,0,0,31,0,0,0,900,2,20,1,1,1,,0,"",2010-06-07,"10661","",,""
"226074596010661",1997,39,141,14121,1412,1,1,1997,931,0,0,0,0,0,0,0,28,0,0,0,900,2,20,1,1,1,,0,"",2010-06-07,"10661","",,""
"226074598010661",1997,39,141,3841,384,1,1,1997,366,0.88,0.88,0.88,0.63,0.38,0.505,2,12,0.16666667,0.4444,0.07406667,660,1,180,3,1,1,,0,"",2010-06-07,"10661","",,""
"226074599010661",1997,39,141,3841,384,1,1,1997,621,0,0,0,0,0,0,0,17,0,0,0,660,1,180,3,1,1,,0,"",2010-06-07,"10661","",,""
"226074600010661",1997,39,141,3841,384,1,1,1997,915,0.38,0.38,0.38,0.16,0.16,0.16,1,30,0.03333333,0.0608,0.00202667,660,1,180,3,1,1,,0,"",2010-06-07,"10661","",,""
"226074613010661",1997,39,145,1531,153,1,1,1997,365,0,0,0,0,0,0,0,15,0,0,0,760,2,30,5,1,1,,2,"",2010-06-07,"10661","",,""
"226074614010661",1997,39,145,1531,153,1,1,1997,366,0,0,0,0,0,0,0,31,0,0,0,760,2,30,5,1,1,,2,"",2010-06-07,"10661","",,""
"226074615010661",1997,39,145,1531,153,1,1,1997,931,0,0,0,0,0,0,0,26,0,0,0,760,2,30,5,1,1,,2,"",2010-06-07,"10661","",,""
"226152605010661",2003,39,13,15641,1564,1,1,2003,931,0,0,0,0,0,0,0,30,0,0,0,1224,1,230,3,1,1,,0,"",2010-06-07,"10661","",,""
"226152652010661",2003,39,15,6481,648,1,1,2003,365,0,0,0,0,0,0,0,30,0,0,0,910,2,0,3,1,1,,0,"",2010-06-07,"10661","",,""
"226152653010661",2003,39,15,6481,648,1,1,2003,366,0,0,0,0,0,0,0,30,0,0,0,910,2,0,3,1,1,,0,"",2010-06-07,"10661","",,""
"226152654010661",2003,39,15,6481,648,1,1,2003,541,0,0,0,0,0,0,0,30,0,0,0,910,2,0,3,1,1,,0,"",2010-06-07,"10661","",,""
"226152655010661",2003,39,15,6481,648,1,1,2003,915,0,0,0,0,0,0,0,30,0,0,0,910,2,0,3,1,1,,0,"",2010-06-07,"10661","",,""
"226152953010661",2003,39,37,4851,485,1,1,2003,365,0,0,0,0,0,0,0,30,0,0,0,1017,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226152954010661",2003,39,37,4851,485,1,1,2003,366,0,0,0,0,0,0,0,30,0,0,0,1017,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226152955010661",2003,39,37,4851,485,1,1,2003,541,0,0,0,0,0,0,0,30,0,0,0,1017,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226152943010661",2003,39,41,8681,868,1,1,2003,365,0.16,0.16,0.16,0.16,0.16,0.16,1,31,0.03225806,0.0256,0.00082581,939,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226152944010661",2003,39,41,8681,868,1,1,2003,366,0,0,0,0,0,0,0,30,0,0,0,939,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226152945010661",2003,39,41,8681,868,1,1,2003,541,0,0,0,0,0,0,0,19,0,0,0,939,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226152946010661",2003,39,41,8681,868,1,1,2003,915,0,0,0,0,0,0,0,30,0,0,0,939,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226152957010661",2003,39,41,8921,892,1,1,2003,365,0,0,0,0,0,0,0,12,0,0,0,950,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226152958010661",2003,39,41,8921,892,1,1,2003,366,0,0,0,0,0,0,0,30,0,0,0,950,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226152959010661",2003,39,41,8921,892,1,1,2003,541,0,0,0,0,0,0,0,30,0,0,0,950,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226152960010661",2003,39,41,8921,892,1,1,2003,762,0,0,0,0,0,0,0,23,0,0,0,950,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226152961010661",2003,39,41,8921,892,1,1,2003,915,0,0,0,0,0,0,0,30,0,0,0,950,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226153212010661",2003,39,43,9581,958,1,1,2003,365,0.38,0.16,0.30666667,0.38,0.16,0.19666667,6,30,0.2,0.063,0.0126,627,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226153213010661",2003,39,43,9581,958,1,1,2003,541,0,0,0,0,0,0,0,20,0,0,0,627,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226153214010661",2003,39,43,9581,958,1,1,2003,915,0,0,0,0,0,0,0,30,0,0,0,627,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226152647010661",2003,39,47,12131,1213,1,1,2003,365,0.38,0.16,0.28571429,0.38,0.16,0.22285714,7,24,0.29166667,0.0696,0.0203,835,1,75,1,1,1,,1,"",2010-06-07,"10661","",,""
"226152648010661",2003,39,47,12131,1213,1,1,2003,366,0,0,0,0,0,0,0,16,0,0,0,835,1,75,1,1,1,,1,"",2010-06-07,"10661","",,""
"226152649010661",2003,39,47,12131,1213,1,1,2003,541,0,0,0,0,0,0,0,30,0,0,0,835,1,75,1,1,1,,1,"",2010-06-07,"10661","",,""
"226152650010661",2003,39,47,12131,1213,1,1,2003,915,0,0,0,0,0,0,0,30,0,0,0,835,1,75,1,1,1,,1,"",2010-06-07,"10661","",,""
"226152661010661",2003,39,57,14351,1435,1,1,2003,365,0,0,0,0,0,0,0,12,0,0,0,865,2,0,1,1,1,,0,"",2010-06-07,"10661","",,""
"226152662010661",2003,39,57,14351,1435,1,1,2003,541,0,0,0,0,0,0,0,16,0,0,0,865,2,0,1,1,1,,0,"",2010-06-07,"10661","",,""
"226152663010661",2003,39,57,14351,1435,1,1,2003,762,0,0,0,0,0,0,0,16,0,0,0,865,2,0,1,1,1,,0,"",2010-06-07,"10661","",,""
"226152664010661",2003,39,57,14351,1435,1,1,2003,915,0,0,0,0,0,0,0,30,0,0,0,865,2,0,1,1,1,,0,"",2010-06-07,"10661","",,""
"226152924010661",2003,39,59,3181,318,1,1,2003,541,0,0,0,0,0,0,0,30,0,0,0,793,2,20,3,1,1,,0,"",2010-06-07,"10661","",,""
"226152925010661",2003,39,59,3181,318,1,1,2003,762,0,0,0,0,0,0,0,30,0,0,0,793,2,20,3,1,1,,0,"",2010-06-07,"10661","",,""
"226152926010661",2003,39,59,3181,318,1,1,2003,915,0,0,0,0,0,0,0,30,0,0,0,793,2,20,3,1,1,,0,"",2010-06-07,"10661","",,""
"226152927010661",2003,39,59,3181,318,1,1,2003,931,0,0,0,0,0,0,0,30,0,0,0,793,2,20,3,1,1,,0,"",2010-06-07,"10661","",,""
"226152642010661",2003,39,71,8741,874,1,1,2003,365,0,0,0,0,0,0,0,16,0,0,0,1112,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226152643010661",2003,39,71,8741,874,1,1,2003,366,0,0,0,0,0,0,0,30,0,0,0,1112,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226152644010661",2003,39,71,8741,874,1,1,2003,541,0,0,0,0,0,0,0,21,0,0,0,1112,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226152645010661",2003,39,71,8741,874,1,1,2003,915,0,0,0,0,0,0,0,30,0,0,0,1112,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226152633010661",2003,39,73,1881,188,1,1,2003,366,0,0,0,0,0,0,0,30,0,0,0,1015,2,0,1,1,1,,0,"",2010-06-07,"10661","",,""
"226152634010661",2003,39,73,1881,188,1,1,2003,621,0,0,0,0,0,0,0,30,0,0,0,1015,2,0,1,1,1,,0,"",2010-06-07,"10661","",,""
"226152635010661",2003,39,73,1881,188,1,1,2003,915,0,0,0,0,0,0,0,24,0,0,0,1015,2,0,1,1,1,,0,"",2010-06-07,"10661","",,""
"226152636010661",2003,39,73,1881,188,1,1,2003,931,0,0,0,0,0,0,0,30,0,0,0,1015,2,0,1,1,1,,0,"",2010-06-07,"10661","",,""
"226153208010661",2003,39,77,13861,1386,1,1,2003,365,0,0,0,0,0,0,0,30,0,0,0,923,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226074617010661",1997,39,145,451,45,1,1,1997,621,0,0,0,0,0,0,0,30,0,0,0,1180,2,180,1,1,3,,0,"",2010-06-07,"10661","",,""
"226074618010661",1997,39,145,451,45,1,1,1997,762,0,0,0,0,0,0,0,14,0,0,0,1180,2,180,1,1,3,,0,"",2010-06-07,"10661","",,""
"226074619010661",1997,39,145,451,45,1,1,1997,931,0,0,0,0,0,0,0,31,0,0,0,1180,2,180,1,1,3,,0,"",2010-06-07,"10661","",,""
"226074579010661",1997,39,163,1921,192,1,1,1997,365,0,0,0,0,0,0,0,30,0,0,0,800,2,0,5,1,1,,0,"",2010-06-07,"10661","",,""
"226074580010661",1997,39,163,1921,192,1,1,1997,541,0,0,0,0,0,0,0,21,0,0,0,800,2,0,5,1,1,,0,"",2010-06-07,"10661","",,""
"226074581010661",1997,39,163,1921,192,1,1,1997,915,0,0,0,0,0,0,0,30,0,0,0,800,2,0,5,1,1,,0,"",2010-06-07,"10661","",,""
"226074583010661",1997,39,163,1141,114,1,1,1997,621,0,0,0,0,0,0,0,30,0,0,0,1000,2,30,1,1,3,,2,"",2010-06-07,"10661","",,""
"226074584010661",1997,39,163,1141,114,1,1,1997,915,0.88,0.38,0.73,0.63,0.38,0.43,5,31,0.16129032,0.3214,0.05183871,1000,2,30,1,1,3,,2,"",2010-06-07,"10661","",,""
"226074585010661",1997,39,163,1141,114,1,1,1997,931,0,0,0,0,0,0,0,24,0,0,0,1000,2,30,1,1,3,,2,"",2010-06-07,"10661","",,""
"226161317010661",2006,39,151,10621,1062,1,1,2006,366,0,0,0,0,0,0,0,30,0,0,0,1034,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226161318010661",2006,39,151,10621,1062,1,1,2006,541,0,0,0,0,0,0,0,30,0,0,0,1034,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226161319010661",2006,39,151,10621,1062,1,1,2006,931,0,0,0,0,0,0,0,30,0,0,0,1034,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226161321010661",2006,39,151,4531,453,1,1,2006,366,0,0,0,0,0,0,0,30,0,0,0,1114,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226161322010661",2006,39,151,4531,453,1,1,2006,541,0,0,0,0,0,0,0,30,0,0,0,1114,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226161323010661",2006,39,151,4531,453,1,1,2006,762,0,0,0,0,0,0,0,30,0,0,0,1114,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226161535010661",2006,39,155,1461,146,1,2,2006,365,0,0,0,0,0,0,0,15,0,0,0,813,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226161536010661",2006,39,155,1461,146,1,2,2006,366,0,0,0,0,0,0,0,30,0,0,0,813,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226161537010661",2006,39,155,1461,146,1,2,2006,541,0,0,0,0,0,0,0,30,0,0,0,813,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226161538010661",2006,39,155,1461,146,1,2,2006,762,0,0,0,0,0,0,0,30,0,0,0,813,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226161309010661",2006,39,157,8191,819,1,1,2006,366,0,0,0,0,0,0,0,30,0,0,0,787,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226161310010661",2006,39,157,8191,819,1,1,2006,762,0,0,0,0,0,0,0,30,0,0,0,787,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226161311010661",2006,39,157,8191,819,1,1,2006,931,0,0,0,0,0,0,0,30,0,0,0,787,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226161029010661",2006,39,163,5741,574,1,2,2006,366,0,0,0,0,0,0,0,30,0,0,0,807,1,192,1,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226161030010661",2006,39,163,5741,574,1,2,2006,621,0,0,0,0,0,0,0,30,0,0,0,807,1,192,1,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226161031010661",2006,39,163,5741,574,1,2,2006,931,0,0,0,0,0,0,0,30,0,0,0,807,1,192,1,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226161017010661",2006,39,167,10411,1041,1,4,2006,365,0,0,0,0,0,0,0,30,0,0,0,557,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226161018010661",2006,39,167,10411,1041,1,4,2006,366,0,0,0,0,0,0,0,30,0,0,0,557,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226161019010661",2006,39,167,10411,1041,1,4,2006,541,0,0,0,0,0,0,0,30,0,0,0,557,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226161333010661",2006,39,169,4701,470,1,1,2006,366,0,0,0,0,0,0,0,30,0,0,0,947,1,0,3,1,1,,0,"",2010-06-07,"10661","",,""
"226161334010661",2006,39,169,4701,470,1,1,2006,541,0,0,0,0,0,0,0,30,0,0,0,947,1,0,3,1,1,,0,"",2010-06-07,"10661","",,""
"226161335010661",2006,39,169,4701,470,1,1,2006,762,0,0,0,0,0,0,0,30,0,0,0,947,1,0,3,1,1,,0,"",2010-06-07,"10661","",,""
"226161336010661",2006,39,169,4701,470,1,1,2006,931,0,0,0,0,0,0,0,30,0,0,0,947,1,0,3,1,1,,0,"",2010-06-07,"10661","",,""
"226161568010661",2006,39,173,9181,918,1,1,2006,365,0,0,0,0,0,0,0,30,0,0,0,541,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226161569010661",2006,39,173,9181,918,1,1,2006,366,0,0,0,0,0,0,0,30,0,0,0,541,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226161570010661",2006,39,173,9181,918,1,1,2006,541,0,0,0,0,0,0,0,30,0,0,0,541,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226161346010661",2006,39,175,6571,657,1,1,2006,365,0,0,0,0,0,0,0,30,0,0,0,745,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226161347010661",2006,39,175,6571,657,1,1,2006,366,0,0,0,0,0,0,0,30,0,0,0,745,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226161348010661",2006,39,175,6571,657,1,1,2006,541,0,0,0,0,0,0,0,30,0,0,0,745,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226163400010661",2007,39,145,4511,451,1,1,2007,366,0,0,0,0,0,0,0,30,0,0,0,475,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226163401010661",2007,39,145,4511,451,1,1,2007,541,0,0,0,0,0,0,0,30,0,0,0,475,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226163402010661",2007,39,145,4511,451,1,1,2007,762,0,0,0,0,0,0,0,12,0,0,0,475,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226163403010661",2007,39,145,4511,451,1,1,2007,915,0,0,0,0,0,0,0,17,0,0,0,475,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226163996010661",2007,39,151,10621,1062,1,1,2007,365,0,0,0,0,0,0,0,12,0,0,0,1030,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226163997010661",2007,39,151,10621,1062,1,1,2007,366,0,0,0,0,0,0,0,30,0,0,0,1030,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226163998010661",2007,39,151,10621,1062,1,1,2007,541,0,0,0,0,0,0,0,30,0,0,0,1030,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226163999010661",2007,39,151,10621,1062,1,1,2007,915,0,0,0,0,0,0,0,30,0,0,0,1030,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226164001010661",2007,39,151,4531,453,1,1,2007,366,0,0,0,0,0,0,0,30,0,0,0,1115,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226164002010661",2007,39,151,4531,453,1,1,2007,541,0,0,0,0,0,0,0,30,0,0,0,1115,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226164003010661",2007,39,151,4531,453,1,1,2007,762,0,0,0,0,0,0,0,30,0,0,0,1115,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226164243010661",2007,39,155,1461,146,1,2,2007,365,0,0,0,0,0,0,0,21,0,0,0,832,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226164244010661",2007,39,155,1461,146,1,2,2007,366,0,0,0,0,0,0,0,30,0,0,0,832,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226164245010661",2007,39,155,1461,146,1,2,2007,541,0,0,0,0,0,0,0,30,0,0,0,832,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226164246010661",2007,39,155,1461,146,1,2,2007,762,0,0,0,0,0,0,0,30,0,0,0,832,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226163988010661",2007,39,157,8191,819,1,1,2007,366,0,0,0,0,0,0,0,30,0,0,0,794,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226163989010661",2007,39,157,8191,819,1,1,2007,762,0,0,0,0,0,0,0,30,0,0,0,794,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226163990010661",2007,39,157,8191,819,1,1,2007,931,0,0,0,0,0,0,0,30,0,0,0,794,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226163697010661",2007,39,163,5741,574,1,2,2007,366,0,0,0,0,0,0,0,30,0,0,0,772,2,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226163698010661",2007,39,163,5741,574,1,2,2007,621,0,0,0,0,0,0,0,30,0,0,0,772,2,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226163699010661",2007,39,163,5741,574,1,2,2007,931,0,0,0,0,0,0,0,30,0,0,0,772,2,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226163683010661",2007,39,167,10411,1041,1,4,2007,365,0.88,0.16,0.398,0.38,0.16,0.248,5,30,0.16666667,0.13012,0.02168667,547,2,0,4,1,1,,1,"",2010-06-07,"10661","",2010-09-07,"10661"
"226163684010661",2007,39,167,10411,1041,1,4,2007,366,0,0,0,0,0,0,0,30,0,0,0,547,2,0,4,1,1,,1,"",2010-06-07,"10661","",2010-09-07,"10661"
"226163685010661",2007,39,167,10411,1041,1,4,2007,541,0,0,0,0,0,0,0,30,0,0,0,547,2,0,4,1,1,,1,"",2010-06-07,"10661","",2010-09-07,"10661"
"226164017010661",2007,39,169,4701,470,1,1,2007,365,0,0,0,0,0,0,0,30,0,0,0,846,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226164018010661",2007,39,169,4701,470,1,1,2007,366,0,0,0,0,0,0,0,11,0,0,0,846,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226164019010661",2007,39,169,4701,470,1,1,2007,541,0,0,0,0,0,0,0,30,0,0,0,846,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226164020010661",2007,39,169,4701,470,1,1,2007,915,0,0,0,0,0,0,0,10,0,0,0,846,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226164278010661",2007,39,173,9181,918,1,1,2007,365,0,0,0,0,0,0,0,30,0,0,0,569,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226164279010661",2007,39,173,9181,918,1,1,2007,366,0,0,0,0,0,0,0,30,0,0,0,569,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226164280010661",2007,39,173,9181,918,1,1,2007,541,0,0,0,0,0,0,0,30,0,0,0,569,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226160728010661",2006,39,145,4511,451,1,1,2006,541,0,0,0,0,0,0,0,30,0,0,0,440,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226164030010661",2007,39,175,6571,657,1,1,2007,365,0,0,0,0,0,0,0,30,0,0,0,718,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226164031010661",2007,39,175,6571,657,1,1,2007,366,0,0,0,0,0,0,0,30,0,0,0,718,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226164032010661",2007,39,175,6571,657,1,1,2007,541,0,0,0,0,0,0,0,30,0,0,0,718,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226163395010661",2007,39,1,3921,392,1,1,2007,365,0,0,0,0,0,0,0,30,0,0,0,851,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226163396010661",2007,39,1,3921,392,1,1,2007,366,0,0,0,0,0,0,0,30,0,0,0,851,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226163397010661",2007,39,1,3921,392,1,1,2007,541,0,0,0,0,0,0,0,30,0,0,0,851,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226163398010661",2007,39,1,3921,392,1,1,2007,762,0,0,0,0,0,0,0,13,0,0,0,851,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226164248010661",2007,39,7,7431,743,1,1,2007,366,0,0,0,0,0,0,0,30,0,0,0,960,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226164249010661",2007,39,7,7431,743,1,1,2007,621,0,0,0,0,0,0,0,30,0,0,0,960,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226164250010661",2007,39,7,7431,743,1,1,2007,762,0,0,0,0,0,0,0,30,0,0,0,960,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226163675010661",2007,39,13,15641,1564,1,1,2007,366,0,0,0,0,0,0,0,30,0,0,0,1206,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226163676010661",2007,39,13,15641,1564,1,1,2007,541,0,0,0,0,0,0,0,30,0,0,0,1206,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226163677010661",2007,39,13,15641,1564,1,1,2007,931,0,0,0,0,0,0,0,30,0,0,0,1206,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226163724010661",2007,39,15,6481,648,1,1,2007,365,0,0,0,0,0,0,0,30,0,0,0,831,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226163725010661",2007,39,15,6481,648,1,1,2007,366,0,0,0,0,0,0,0,30,0,0,0,831,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226163726010661",2007,39,15,6481,648,1,1,2007,541,0,0,0,0,0,0,0,30,0,0,0,831,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226164022010661",2007,39,37,4851,485,1,1,2007,365,0.035,0.035,0.035,0.38,0.035,0.265,3,30,0.1,0.009275,0.0009275,923,2,10,3,1,1,,0,"",2010-06-07,"10661","",,""
"226164023010661",2007,39,37,4851,485,1,1,2007,366,0,0,0,0,0,0,0,30,0,0,0,923,2,10,3,1,1,,0,"",2010-06-07,"10661","",,""
"226164024010661",2007,39,37,4851,485,1,1,2007,541,0.38,0.16,0.23333333,0.16,0.16,0.16,3,30,0.1,0.03733333,0.00373333,923,2,10,3,1,1,,0,"",2010-06-07,"10661","",,""
"226164010010661",2007,39,41,8681,868,1,1,2007,365,0.16,0.035,0.085,0.63,0.035,0.298,5,30,0.16666667,0.03018,0.00503,846,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226164011010661",2007,39,41,8681,868,1,1,2007,366,0,0,0,0,0,0,0,10,0,0,0,846,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226164012010661",2007,39,41,8681,868,1,1,2007,541,0,0,0,0,0,0,0,26,0,0,0,846,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226164014010661",2007,39,41,8682,868,2,1,2007,366,0,0,0,0,0,0,0,20,0,0,0,852,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226164015010661",2007,39,41,8682,868,2,1,2007,541,0,0,0,0,0,0,0,4,0,0,0,852,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226164026010661",2007,39,41,8921,892,1,2,2007,365,0,0,0,0,0,0,0,30,0,0,0,810,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226164027010661",2007,39,41,8921,892,1,2,2007,366,0.63,0.16,0.3875,0.38,0.035,0.18375,4,30,0.13333333,0.071025,0.00947,810,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
