"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","TRANSECT","SUBP","SMPLOCCD","MEASYEAR","CONDID","DUFFDEP","LITTDEP","FUELDEP","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","DLF_SAMPLE_METHOD","DUFF_METHOD","DUFF_NONSAMPLE_REASN_CD","LITTER_METHOD","LITTER_NONSAMPLE_REASN_CD","FUELBED_METHOD","FUELBED_NONSAMPLE_REASN_CD","DL_STATUS_CD"
"76435692010538","59829816010538",2002,39,13,2644,30,2,2,2002,1,0,2,0.2,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76435695010538","59829816010538",2002,39,13,2644,30,3,2,2002,1,0,2,0.2,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76435698010538","59829816010538",2002,39,13,2644,30,4,2,2002,1,0,1,0.1,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76435690010538","59829816010538",2002,39,13,2644,150,1,2,2002,1,0,3,0.3,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76435693010538","59829816010538",2002,39,13,2644,150,2,2,2002,1,0,2,0.2,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76435696010538","59829816010538",2002,39,13,2644,150,3,2,2002,1,0,1.5,0.2,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76435699010538","59829816010538",2002,39,13,2644,150,4,2,2002,1,0.1,1,0.1,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76435691010538","59829816010538",2002,39,13,2644,270,1,2,2002,1,0.1,0.1,0.1,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76435694010538","59829816010538",2002,39,13,2644,270,2,2,2002,1,3.5,5,0.5,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76435697010538","59829816010538",2002,39,13,2644,270,3,2,2002,1,0.8,5,0.5,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76435700010538","59829816010538",2002,39,13,2644,270,4,2,2002,1,0,1,0.1,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"42788342020004","59830372010538",2002,39,15,1649,30,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788335020004","59830372010538",2002,39,15,1649,30,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788336020004","59830372010538",2002,39,15,1649,30,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788337020004","59830372010538",2002,39,15,1649,30,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788339020004","59830372010538",2002,39,15,1649,150,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788340020004","59830372010538",2002,39,15,1649,150,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788341020004","59830372010538",2002,39,15,1649,150,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788334020004","59830372010538",2002,39,15,1649,150,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788343020004","59830372010538",2002,39,15,1649,270,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788338020004","59830372010538",2002,39,15,1649,270,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788344020004","59830372010538",2002,39,15,1649,270,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788345020004","59830372010538",2002,39,15,1649,270,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"76435509010538","59830348010538",2002,39,15,2715,30,1,2,2002,1,,,0,"",2007-11-19,"10661","",2014-05-14,"489998","2",0,,0,,1,,
"76435512010538","59830348010538",2002,39,15,2715,30,2,2,2002,1,,,0,"",2007-11-19,"10661","",2014-05-14,"489998","2",0,,0,,1,,
"76435515010538","59830348010538",2002,39,15,2715,30,3,2,2002,1,,,0,"",2007-11-19,"10661","",2014-05-14,"489998","2",0,,0,,1,,
"76435518010538","59830348010538",2002,39,15,2715,30,4,2,2002,2,0,1.5,0.2,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76435510010538","59830348010538",2002,39,15,2715,150,1,2,2002,1,,,0,"",2007-11-19,"10661","",2014-05-14,"489998","2",0,,0,,1,,
"76435513010538","59830348010538",2002,39,15,2715,150,2,2,2002,1,,,0,"",2007-11-19,"10661","",2014-05-14,"489998","2",0,,0,,1,,
"76435516010538","59830348010538",2002,39,15,2715,150,3,2,2002,1,,,0,"",2007-11-19,"10661","",2014-05-14,"489998","2",0,,0,,1,,
"76435519010538","59830348010538",2002,39,15,2715,150,4,2,2002,2,0,1.5,0.3,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76435511010538","59830348010538",2002,39,15,2715,270,1,2,2002,1,,,0,"",2007-11-19,"10661","",2014-05-14,"489998","2",0,,0,,1,,
"76435514010538","59830348010538",2002,39,15,2715,270,2,2,2002,1,,,0,"",2007-11-19,"10661","",2014-05-14,"489998","2",0,,0,,1,,
"76435517010538","59830348010538",2002,39,15,2715,270,3,2,2002,1,,,0,"",2007-11-19,"10661","",2014-05-14,"489998","2",0,,0,,1,,
"76435520010538","59830348010538",2002,39,15,2715,270,4,2,2002,2,0,1,0.1,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"42788832020004","59830491010538",2002,39,17,5163,30,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788836020004","59830491010538",2002,39,17,5163,150,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788838020004","59830491010538",2002,39,17,5163,150,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788839020004","59830491010538",2002,39,17,5163,30,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788833020004","59830491010538",2002,39,17,5163,30,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788835020004","59830491010538",2002,39,17,5163,30,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788837020004","59830491010538",2002,39,17,5163,150,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788831020004","59830491010538",2002,39,17,5163,150,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788840020004","59830491010538",2002,39,17,5163,270,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788834020004","59830491010538",2002,39,17,5163,270,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788841020004","59830491010538",2002,39,17,5163,270,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789752020004","59830798010538",2002,39,19,5607,30,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788842020004","59830491010538",2002,39,17,5163,270,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789751020004","59830798010538",2002,39,19,5607,30,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789758020004","59830798010538",2002,39,19,5607,30,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789754020004","59830798010538",2002,39,19,5607,30,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789755020004","59830798010538",2002,39,19,5607,150,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789757020004","59830798010538",2002,39,19,5607,150,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789756020004","59830798010538",2002,39,19,5607,150,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789750020004","59830798010538",2002,39,19,5607,150,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789759020004","59830798010538",2002,39,19,5607,270,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789753020004","59830798010538",2002,39,19,5607,270,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789761020004","59830798010538",2002,39,19,5607,270,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789760020004","59830798010538",2002,39,19,5607,270,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789298020004","59831490010538",2002,39,27,4188,30,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789305020004","59831490010538",2002,39,27,4188,30,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789299020004","59831490010538",2002,39,27,4188,30,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789300020004","59831490010538",2002,39,27,4188,30,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789302020004","59831490010538",2002,39,27,4188,150,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789304020004","59831490010538",2002,39,27,4188,150,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789303020004","59831490010538",2002,39,27,4188,150,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789297020004","59831490010538",2002,39,27,4188,150,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789306020004","59831490010538",2002,39,27,4188,270,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789301020004","59831490010538",2002,39,27,4188,270,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789307020004","59831490010538",2002,39,27,4188,270,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789308020004","59831490010538",2002,39,27,4188,270,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"76436075010538","59832243010538",2002,39,31,4927,30,1,2,2002,1,0.1,2,0.2,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76436078010538","59832243010538",2002,39,31,4927,30,2,2,2002,1,0,0,0,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76436081010538","59832243010538",2002,39,31,4927,30,3,2,2002,1,0,2.5,0.3,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76436084010538","59832243010538",2002,39,31,4927,30,4,2,2002,1,0.1,0.5,0.2,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76436076010538","59832243010538",2002,39,31,4927,150,1,2,2002,1,0.1,1,0.1,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76436079010538","59832243010538",2002,39,31,4927,150,2,2,2002,1,0.1,0.5,2.5,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76436082010538","59832243010538",2002,39,31,4927,150,3,2,2002,1,0,2,1,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76436085010538","59832243010538",2002,39,31,4927,150,4,2,2002,1,0,0.3,1.3,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76436077010538","59832243010538",2002,39,31,4927,270,1,2,2002,1,0.2,2,1.8,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76436080010538","59832243010538",2002,39,31,4927,270,2,2,2002,1,0.1,1.2,0.1,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76436083010538","59832243010538",2002,39,31,4927,270,3,2,2002,1,1,2,0.2,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76436086010538","59832243010538",2002,39,31,4927,270,4,2,2002,1,0.1,0.5,1.5,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"42788844020004","59832566010538",2002,39,33,2754,30,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788851020004","59832566010538",2002,39,33,2754,30,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788845020004","59832566010538",2002,39,33,2754,30,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788846020004","59832566010538",2002,39,33,2754,30,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788848020004","59832566010538",2002,39,33,2754,150,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788850020004","59832566010538",2002,39,33,2754,150,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788849020004","59832566010538",2002,39,33,2754,150,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788843020004","59832566010538",2002,39,33,2754,150,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788852020004","59832566010538",2002,39,33,2754,270,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788847020004","59832566010538",2002,39,33,2754,270,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788854020004","59832566010538",2002,39,33,2754,270,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788853020004","59832566010538",2002,39,33,2754,270,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"76436378010538","59832674010538",2002,39,35,5793,30,1,2,2002,1,0,0.2,0.1,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76436381010538","59832674010538",2002,39,35,5793,30,2,2,2002,1,0,0.1,0.1,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"42787040020004","59832674010538",2002,39,35,5793,30,3,2,2002,2,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42787041020004","59832674010538",2002,39,35,5793,30,4,2,2002,2,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"76436379010538","59832674010538",2002,39,35,5793,150,1,2,2002,2,,,,"",2007-11-19,"10661","",2014-05-14,"489998","2",0,,0,,0,,
"76436382010538","59832674010538",2002,39,35,5793,150,2,2,2002,1,0.1,0.5,0.1,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"42787042020004","59832674010538",2002,39,35,5793,150,3,2,2002,2,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42787039020004","59832674010538",2002,39,35,5793,150,4,2,2002,2,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"76436380010538","59832674010538",2002,39,35,5793,270,1,2,2002,1,0.1,0.5,0.1,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76436383010538","59832674010538",2002,39,35,5793,270,2,2,2002,1,0.1,0.2,0.1,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"42787043020004","59832674010538",2002,39,35,5793,270,3,2,2002,2,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42787044020004","59832674010538",2002,39,35,5793,270,4,2,2002,2,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788347020004","59832898010538",2002,39,37,1549,30,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788354020004","59832898010538",2002,39,37,1549,30,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788348020004","59832898010538",2002,39,37,1549,30,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788350020004","59832898010538",2002,39,37,1549,30,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788351020004","59832898010538",2002,39,37,1549,150,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788353020004","59832898010538",2002,39,37,1549,150,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788352020004","59832898010538",2002,39,37,1549,150,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788346020004","59832898010538",2002,39,37,1549,150,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788355020004","59832898010538",2002,39,37,1549,270,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788349020004","59832898010538",2002,39,37,1549,270,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788357020004","59832898010538",2002,39,37,1549,270,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788356020004","59832898010538",2002,39,37,1549,270,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789309020004","59832983010538",2002,39,37,3133,30,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789317020004","59832983010538",2002,39,37,3133,30,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789311020004","59832983010538",2002,39,37,3133,30,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789312020004","59832983010538",2002,39,37,3133,30,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789314020004","59832983010538",2002,39,37,3133,150,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789315020004","59832983010538",2002,39,37,3133,150,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789316020004","59832983010538",2002,39,37,3133,150,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789310020004","59832983010538",2002,39,37,3133,150,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789318020004","59832983010538",2002,39,37,3133,270,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789313020004","59832983010538",2002,39,37,3133,270,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789320020004","59832983010538",2002,39,37,3133,270,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42789319020004","59832983010538",2002,39,37,3133,270,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788791020004","59817377010538",2002,39,47,5572,30,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788784020004","59817377010538",2002,39,47,5572,30,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788785020004","59817377010538",2002,39,47,5572,30,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788786020004","59817377010538",2002,39,47,5572,30,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788788020004","59817377010538",2002,39,47,5572,150,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788789020004","59817377010538",2002,39,47,5572,150,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788790020004","59817377010538",2002,39,47,5572,150,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788783020004","59817377010538",2002,39,47,5572,150,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788792020004","59817377010538",2002,39,47,5572,270,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788787020004","59817377010538",2002,39,47,5572,270,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788793020004","59817377010538",2002,39,47,5572,270,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788794020004","59817377010538",2002,39,47,5572,270,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42787010020004","59817524010538",2002,39,49,2669,30,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42787014020004","59817524010538",2002,39,49,2669,150,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42787017020004","59817524010538",2002,39,49,2669,30,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42787011020004","59817524010538",2002,39,49,2669,30,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42787013020004","59817524010538",2002,39,49,2669,30,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42787015020004","59817524010538",2002,39,49,2669,150,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42787016020004","59817524010538",2002,39,49,2669,150,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42787009020004","59817524010538",2002,39,49,2669,150,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42787018020004","59817524010538",2002,39,49,2669,270,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42787012020004","59817524010538",2002,39,49,2669,270,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42787019020004","59817524010538",2002,39,49,2669,270,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42787020020004","59817524010538",2002,39,49,2669,270,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788796020004","59817663010538",2002,39,51,3742,30,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788803020004","59817663010538",2002,39,51,3742,30,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788797020004","59817663010538",2002,39,51,3742,30,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788798020004","59817663010538",2002,39,51,3742,30,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788800020004","59817663010538",2002,39,51,3742,150,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788801020004","59817663010538",2002,39,51,3742,150,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788802020004","59817663010538",2002,39,51,3742,150,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788795020004","59817663010538",2002,39,51,3742,150,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788804020004","59817663010538",2002,39,51,3742,270,1,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788799020004","59817663010538",2002,39,51,3742,270,2,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788806020004","59817663010538",2002,39,51,3742,270,3,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42788805020004","59817663010538",2002,39,51,3742,270,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"76436053010538","59819472010538",2002,39,59,1944,30,1,2,2002,1,0,0.1,0.1,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76436056010538","59819472010538",2002,39,59,1944,30,2,2,2002,1,0,0.4,0.1,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"42787022020004","59819472010538",2002,39,59,1944,30,3,2,2002,2,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"42787023020004","59819472010538",2002,39,59,1944,30,4,2,2002,1,,,,"",2012-06-06,"20004","",2014-05-14,"489998","2",0,,0,,0,,
"76436054010538","59819472010538",2002,39,59,1944,150,1,2,2002,1,0,0.5,0.1,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
"76436057010538","59819472010538",2002,39,59,1944,150,2,2,2002,1,0,0.5,0.1,"",2007-11-19,"10661","",2014-05-14,"489998","2",1,,1,,1,,
