"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","SUBP","TRANSECT","SEGMNT","MEASYEAR","CONDID","SLOPE_BEGNDIST","SLOPE_ENDDIST","SLOPE","HORIZ_LENGTH","HORIZ_BEGNDIST","HORIZ_ENDDIST","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_IN_INSTANCE","MODIFIED_DATE","SEGMNT_STATUS_CD","SEGMNT_NONSAMPLE_REASN_CD","TRANSECT_LENGTH"
"42784521020004","59828844010538",2002,39,7,5409,1,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784522020004","59828844010538",2002,39,7,5409,1,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784523020004","59828844010538",2002,39,7,5409,1,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784524020004","59828844010538",2002,39,7,5409,2,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784525020004","59828844010538",2002,39,7,5409,2,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784526020004","59828844010538",2002,39,7,5409,2,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784527020004","59828844010538",2002,39,7,5409,3,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784528020004","59828844010538",2002,39,7,5409,3,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784529020004","59828844010538",2002,39,7,5409,3,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784530020004","59828844010538",2002,39,7,5409,4,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784531020004","59828844010538",2002,39,7,5409,4,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784532020004","59828844010538",2002,39,7,5409,4,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"76446812010538","59829816010538",2002,39,13,2644,1,30,1,2002,1,0,24.11970149069,10,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76446813010538","59829816010538",2002,39,13,2644,1,150,1,2002,1,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76446814010538","59829816010538",2002,39,13,2644,1,270,1,2002,1,0,25.056735621385,30,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76446818010538","59829816010538",2002,39,13,2644,3,30,1,2002,1,0,24.268498099388,15,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76446815010538","59829816010538",2002,39,13,2644,2,30,1,2002,1,0,24.029981273401,5,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76446816010538","59829816010538",2002,39,13,2644,2,150,1,2002,1,0,24.268498099388,15,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76446817010538","59829816010538",2002,39,13,2644,2,270,1,2002,1,0,25.427544120501,35,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76446819010538","59829816010538",2002,39,13,2644,3,150,1,2002,1,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76446820010538","59829816010538",2002,39,13,2644,3,270,1,2002,1,0,24.11970149069,10,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76446821010538","59829816010538",2002,39,13,2644,4,30,1,2002,1,0,25.427544120501,35,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76446822010538","59829816010538",2002,39,13,2644,4,150,1,2002,1,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76446823010538","59829816010538",2002,39,13,2644,4,270,1,2002,1,0,24.475293665245,20,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"42784963020004","59830372010538",2002,39,15,1649,1,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784964020004","59830372010538",2002,39,15,1649,1,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784965020004","59830372010538",2002,39,15,1649,1,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784966020004","59830372010538",2002,39,15,1649,2,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784967020004","59830372010538",2002,39,15,1649,2,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784968020004","59830372010538",2002,39,15,1649,2,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784969020004","59830372010538",2002,39,15,1649,3,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784970020004","59830372010538",2002,39,15,1649,3,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784971020004","59830372010538",2002,39,15,1649,3,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784972020004","59830372010538",2002,39,15,1649,4,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784973020004","59830372010538",2002,39,15,1649,4,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784974020004","59830372010538",2002,39,15,1649,4,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"76446593010538","59830348010538",2002,39,15,2715,1,30,1,2002,1,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76446594010538","59830348010538",2002,39,15,2715,1,150,1,2002,1,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76446595010538","59830348010538",2002,39,15,2715,1,270,1,2002,1,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76446596010538","59830348010538",2002,39,15,2715,2,30,1,2002,1,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76446597010538","59830348010538",2002,39,15,2715,2,150,1,2002,1,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76446598010538","59830348010538",2002,39,15,2715,2,270,1,2002,1,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76446599010538","59830348010538",2002,39,15,2715,3,30,1,2002,1,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76446600010538","59830348010538",2002,39,15,2715,3,150,1,2002,1,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76446601010538","59830348010538",2002,39,15,2715,3,270,1,2002,1,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76446602010538","59830348010538",2002,39,15,2715,4,30,1,2002,2,0,24.029981273401,5,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76446603010538","59830348010538",2002,39,15,2715,4,150,1,2002,2,0,24.11970149069,10,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76446604010538","59830348010538",2002,39,15,2715,4,270,1,2002,2,0,24.268498099388,15,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"42785379020004","59830491010538",2002,39,17,5163,1,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785380020004","59830491010538",2002,39,17,5163,1,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785381020004","59830491010538",2002,39,17,5163,1,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785382020004","59830491010538",2002,39,17,5163,2,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785383020004","59830491010538",2002,39,17,5163,2,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785384020004","59830491010538",2002,39,17,5163,2,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785385020004","59830491010538",2002,39,17,5163,3,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785386020004","59830491010538",2002,39,17,5163,3,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785387020004","59830491010538",2002,39,17,5163,3,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785388020004","59830491010538",2002,39,17,5163,4,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785389020004","59830491010538",2002,39,17,5163,4,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785390020004","59830491010538",2002,39,17,5163,4,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42786211020004","59830798010538",2002,39,19,5607,1,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42786212020004","59830798010538",2002,39,19,5607,1,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42786213020004","59830798010538",2002,39,19,5607,1,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42786214020004","59830798010538",2002,39,19,5607,2,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42786215020004","59830798010538",2002,39,19,5607,2,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42786216020004","59830798010538",2002,39,19,5607,2,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42786217020004","59830798010538",2002,39,19,5607,3,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42786218020004","59830798010538",2002,39,19,5607,3,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42786219020004","59830798010538",2002,39,19,5607,3,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42786220020004","59830798010538",2002,39,19,5607,4,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42786221020004","59830798010538",2002,39,19,5607,4,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42786222020004","59830798010538",2002,39,19,5607,4,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785847020004","59831490010538",2002,39,27,4188,1,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785848020004","59831490010538",2002,39,27,4188,1,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785849020004","59831490010538",2002,39,27,4188,1,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785850020004","59831490010538",2002,39,27,4188,2,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785851020004","59831490010538",2002,39,27,4188,2,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785852020004","59831490010538",2002,39,27,4188,2,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785853020004","59831490010538",2002,39,27,4188,3,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785854020004","59831490010538",2002,39,27,4188,3,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785855020004","59831490010538",2002,39,27,4188,3,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785856020004","59831490010538",2002,39,27,4188,4,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785857020004","59831490010538",2002,39,27,4188,4,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785858020004","59831490010538",2002,39,27,4188,4,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"76447280010538","59832243010538",2002,39,31,4927,1,30,1,2002,1,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447281010538","59832243010538",2002,39,31,4927,1,150,1,2002,1,0,24.268498099388,15,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447282010538","59832243010538",2002,39,31,4927,1,270,1,2002,1,0,24.268498099388,15,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447283010538","59832243010538",2002,39,31,4927,2,30,1,2002,1,0,24.268498099388,15,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447284010538","59832243010538",2002,39,31,4927,2,150,1,2002,1,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447285010538","59832243010538",2002,39,31,4927,2,270,1,2002,1,0,24.029981273401,5,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447286010538","59832243010538",2002,39,31,4927,3,30,1,2002,1,0,24.738633753706,25,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447287010538","59832243010538",2002,39,31,4927,3,150,1,2002,1,0,25.056735621385,30,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447288010538","59832243010538",2002,39,31,4927,3,270,1,2002,1,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447289010538","59832243010538",2002,39,31,4927,4,30,1,2002,1,0,26.318054639354,45,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447290010538","59832243010538",2002,39,31,4927,4,150,1,2002,1,0,24.268498099388,15,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447291010538","59832243010538",2002,39,31,4927,4,270,1,2002,1,0,24.11970149069,10,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"42785392020004","59832566010538",2002,39,33,2754,1,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785393020004","59832566010538",2002,39,33,2754,1,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785394020004","59832566010538",2002,39,33,2754,1,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785395020004","59832566010538",2002,39,33,2754,2,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785396020004","59832566010538",2002,39,33,2754,2,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785397020004","59832566010538",2002,39,33,2754,2,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785398020004","59832566010538",2002,39,33,2754,3,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785399020004","59832566010538",2002,39,33,2754,3,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785400020004","59832566010538",2002,39,33,2754,3,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785401020004","59832566010538",2002,39,33,2754,4,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785402020004","59832566010538",2002,39,33,2754,4,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785403020004","59832566010538",2002,39,33,2754,4,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"76447661010538","59832674010538",2002,39,35,5793,1,30,1,2002,1,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447662010538","59832674010538",2002,39,35,5793,1,150,1,2002,1,0,13.6,0,13.6,0,13.6,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447663010538","59832674010538",2002,39,35,5793,1,150,2,2002,2,13.6,24,0,10.4,13.6,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447664010538","59832674010538",2002,39,35,5793,1,270,1,2002,1,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447665010538","59832674010538",2002,39,35,5793,2,30,1,2002,1,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447669010538","59832674010538",2002,39,35,5793,3,150,1,2002,2,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447666010538","59832674010538",2002,39,35,5793,2,150,1,2002,1,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447667010538","59832674010538",2002,39,35,5793,2,270,1,2002,1,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447668010538","59832674010538",2002,39,35,5793,3,30,1,2002,2,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447670010538","59832674010538",2002,39,35,5793,3,270,1,2002,2,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447671010538","59832674010538",2002,39,35,5793,4,30,1,2002,2,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447672010538","59832674010538",2002,39,35,5793,4,150,1,2002,2,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"76447673010538","59832674010538",2002,39,35,5793,4,270,1,2002,2,0,24,0,24,0,24,"",2007-11-19,"10661","","126144",2019-06-14,,,
"42784976020004","59832898010538",2002,39,37,1549,1,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784977020004","59832898010538",2002,39,37,1549,1,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784978020004","59832898010538",2002,39,37,1549,1,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784979020004","59832898010538",2002,39,37,1549,2,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784980020004","59832898010538",2002,39,37,1549,2,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784981020004","59832898010538",2002,39,37,1549,2,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784982020004","59832898010538",2002,39,37,1549,3,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784983020004","59832898010538",2002,39,37,1549,3,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784984020004","59832898010538",2002,39,37,1549,3,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784985020004","59832898010538",2002,39,37,1549,4,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784986020004","59832898010538",2002,39,37,1549,4,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42784987020004","59832898010538",2002,39,37,1549,4,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785860020004","59832983010538",2002,39,37,3133,1,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785861020004","59832983010538",2002,39,37,3133,1,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785862020004","59832983010538",2002,39,37,3133,1,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785863020004","59832983010538",2002,39,37,3133,2,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785864020004","59832983010538",2002,39,37,3133,2,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785865020004","59832983010538",2002,39,37,3133,2,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785866020004","59832983010538",2002,39,37,3133,3,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785867020004","59832983010538",2002,39,37,3133,3,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785868020004","59832983010538",2002,39,37,3133,3,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785869020004","59832983010538",2002,39,37,3133,4,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785870020004","59832983010538",2002,39,37,3133,4,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785871020004","59832983010538",2002,39,37,3133,4,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785327020004","59817377010538",2002,39,47,5572,1,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785328020004","59817377010538",2002,39,47,5572,1,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785329020004","59817377010538",2002,39,47,5572,1,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785330020004","59817377010538",2002,39,47,5572,2,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785331020004","59817377010538",2002,39,47,5572,2,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785332020004","59817377010538",2002,39,47,5572,2,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785333020004","59817377010538",2002,39,47,5572,3,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785334020004","59817377010538",2002,39,47,5572,3,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785335020004","59817377010538",2002,39,47,5572,3,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785336020004","59817377010538",2002,39,47,5572,4,30,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785337020004","59817377010538",2002,39,47,5572,4,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42785338020004","59817377010538",2002,39,47,5572,4,270,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
"42783794020004","59817524010538",2002,39,49,2669,1,150,1,2002,1,0,24,0,24,0,24,"",2012-06-06,"20004","","126144",2019-06-14,,,
