"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","SUBP","TRANSECT","CWDID","MEASYEAR","CONDID","SLOPDIST","HORIZ_DIST","SPCD","DECAYCD","TRANSDIA","SMALLDIA","LARGEDIA","LENGTH","HOLLOWCD","CWDHSTCD","VOLCF","DRYBIO","CARBON","COVER_PCT","LPA_UNADJ","LPA_PLOT","LPA_COND","LPA_UNADJ_RGN","LPA_PLOT_RGN","LPA_COND_RGN","COVER_PCT_RGN","CHARRED_CD","ORNTCD_PNWRS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CWD_SAMPLE_METHOD","HOLLOW_DIA","HORIZ_DIST_CD","INCLINATION","LARGE_END_DIA_CLASS","LENGTH_CD","VOLCF_AC_UNADJ","VOLCF_AC_PLOT","VOLCF_AC_COND","DRYBIO_AC_UNADJ","DRYBIO_AC_PLOT","DRYBIO_AC_COND","CARBON_AC_UNADJ","CARBON_AC_PLOT","CARBON_AC_COND"
"76457459010538","59801189010538",2001,39,145,33,2,30,1,2001,1,17.8,15.596643174444,931,3,4,3,6,23,"N",1,2.82253125,33.28780455,16.34431203405,0.306796875,1.54945760869565217391304347826086956522E01,1.54945760869565217391304347826086956522E01,1.54945760869565217391304347826086956522E01,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","9",,,,,,4.37339252109374999999999999999999999999E01,4.37339252109374999999999999999999999999E01,4.37339252109374999999999999999999999999E01,5.15780420367712499999999999999999999999E02,5.15780420367712499999999999999999999999E02,5.15780420367712499999999999999999999999E02,253.2481864005468375,253.2481864005468375,253.2481864005468375
"76457460010538","59801189010538",2001,39,145,33,2,30,2,2001,1,23.4,20.503452263034,931,4,4,3,10,33,"N",1,9.80931875,107.974702836,53.015579092476,4.43151041666666666666666666666666666667E-01,1.079925E01,1.079925E01,1.079925E01,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","9",,,,,,105.9332855109375,105.9332855109375,105.9332855109375,1.166045809601673E03,1.166045809601673E03,1.166045809601673E03,5.72528492514421443000000000000000000001E02,5.72528492514421443000000000000000000001E02,5.72528492514421443000000000000000000001E02
"76457465010538","59801189010538",2001,39,145,33,3,30,1,2001,1,5,4.381079543383,,5,7,,,30,"",,8.017625,109.26547632,55.28833101792,4.77239583333333333333333333333333333333E-01,1.1879175E01,1.1879175E01,1.1879175E01,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","9",,,,,,9.52427704593749999999999999999999999999E01,9.52427704593749999999999999999999999999E01,9.52427704593749999999999999999999999999E01,1.297983714663636E03,1.297983714663636E03,1.297983714663636E03,6.56779759619799815999999999999999999999E02,6.56779759619799815999999999999999999999E02,6.56779759619799815999999999999999999999E02
"76457466010538","59801189010538",2001,39,145,33,3,30,2,2001,1,9,7.88594317809,931,4,6,3,8,34,"N",1,6.76862083333333333333333333333333333333E00,74.504646216,36.581781292056,3.74973958333333333333333333333333333333E-01,10.481625,10.481625,10.481625,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","9",,,,,,7.09461453421875E01,7.09461453421875E01,7.09461453421875E01,780.929762393781,780.929762393781,780.929762393781,383.436513335346471,383.436513335346471,383.436513335346471
"76457467010538","59801189010538",2001,39,145,33,3,30,3,2001,1,9,7.88594317809,,5,5,,,28,"",,3.81791666666666666666666666666666666667E00,52.0311792,26.3277766752,3.40885416666666666666666666666666666667E-01,12.7276875,12.7276875,12.7276875,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","9",,,,,,4.8593250234375E01,4.8593250234375E01,4.8593250234375E01,662.2365891141,662.2365891141,662.2365891141,335.0917140917346,335.0917140917346,335.0917140917346
"76457468010538","59801189010538",2001,39,145,33,3,30,4,2001,1,11.3,9.901239768046,931,4,4,3,7,18,"N",1,2.847075,31.338779472,15.387340720752,3.40885416666666666666666666666666666667E-01,19.798625,19.798625,19.798625,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","9",,,,,,56.368170271875,56.368170271875,56.368170271875,620.464742723826,620.464742723826,620.464742723826,304.648188677398566,304.648188677398566,304.648188677398566
"76457461010538","59801189010538",2001,39,145,33,3,150,1,2001,1,2.3,2.274553611597,931,4,3,3,5,26,"N",1,2.41074166666666666666666666666666666667E00,2.6535901392E01,1.3029127583472E01,2.72708333333333333333333333333333333333E-01,1.37067403846153846153846153846153846154E01,1.37067403846153846153846153846153846154E01,1.37067403846153846153846153846153846154E01,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","9",,,,,,3.30434101593750000000000000000000000001E01,3.30434101593750000000000000000000000001E01,3.30434101593750000000000000000000000001E01,3.63720711251898000000000000000000000001E02,3.63720711251898000000000000000000000001E02,3.63720711251898000000000000000000000001E02,178.586869224681918,178.586869224681918,178.586869224681918
"76457462010538","59801189010538",2001,39,145,33,3,150,2,2001,1,8.5,8.405958999381,,5,5,,,35,"",,4.77239583333333333333333333333333333333E00,65.038974,32.909720844,3.40885416666666666666666666666666666667E-01,10.18215,10.18215,10.18215,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","9",,,,,,4.8593250234375E01,4.8593250234375E01,4.8593250234375E01,662.2365891141,662.2365891141,662.2365891141,335.0917140917346,335.0917140917346,335.0917140917346
"76457471010538","59801189010538",2001,39,145,33,4,150,1,2001,1,27.5,23.057199448268,,5,5,,,24,"",,3.2725,44.5981536,22.5666657216,3.40885416666666666666666666666666666667E-01,1.484896875E01,1.484896875E01,1.484896875E01,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","9",,,,,,4.8593250234375E01,4.8593250234375E01,4.8593250234375E01,662.2365891141,662.2365891141,662.2365891141,335.0917140917346,335.0917140917346,335.0917140917346
"76457472010538","59801189010538",2001,39,145,33,4,270,1,2001,1,17.3,16.062646752315,833,4,6,4,9,34,"N",1,8.99392083333333333333333333333333333333E00,130.7419649536,64.1943047922176,4.43151041666666666666666666666666666667E-01,10.481625,10.481625,10.481625,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","9",,,,,,9.42709054546875E01,9.42709054546875E01,9.42709054546875E01,1370.3882484067776,1370.3882484067776,1370.3882484067776,672.8606299677278016,672.8606299677278016,672.8606299677278016
"76457515010538","59804300010538",2001,39,167,404,2,30,1,2001,1,7.9,7.9,,5,14,,,22,"",,2.35183666666666666666666666666666666667E01,320.512063872,162.179104319232,9.54479166666666666666666666666666666667E-01,16.198875,16.198875,16.198875,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","9",,,,,,380.9710818375,380.9710818375,380.9710818375,5191.934858654544,5191.934858654544,5191.934858654544,2627.119038479199264,2627.119038479199264,2627.119038479199264
"76457521010538","59804300010538",2001,39,167,404,3,30,1,2001,1,5.4,5.4,407,3,9,3,13,38,"N",1,1.84459916666666666666666666666666666667E01,331.49660544,162.76483327104,5.45416666666666666666666666666666666667E-01,9.37829605263157894736842105263157894735E00,9.37829605263157894736842105263157894735E00,9.37829605263157894736842105263157894735E00,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","9",,,,,,172.991970834375,172.991970834375,172.991970834375,3.10887330625871999999999999999999999999E03,3.10887330625871999999999999999999999999E03,3.10887330625871999999999999999999999999E03,1.52645679337303152E03,1.52645679337303152E03,1.52645679337303152E03
"76457522010538","59804300010538",2001,39,167,404,3,30,2,2001,1,7,7,318,4,11,9,13,22,"N",1,1.49989583333333333333333333333333333333E01,235.85562,115.80510942,7.49947916666666666666666666666666666667E-01,16.198875,16.198875,16.198875,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","9",,,,,,242.966251171875,242.966251171875,242.966251171875,3820.5957064275,3820.5957064275,3820.5957064275,1875.9124918559025,1875.9124918559025,1875.9124918559025
"76457523010538","59804300010538",2001,39,167,404,3,30,3,2001,1,9.5,9.5,407,4,8,5,9,20,"Y",1,5.78141666666666666666666666666666666667E00,96.97239552,47.61344620032,4.77239583333333333333333333333333333333E-01,17.8187625,17.8187625,17.8187625,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","9",,,,,,103.017690496875,103.017690496875,103.017690496875,1727.928084826944,1727.928084826944,1727.928084826944,848.412689650029504,848.412689650029504,848.412689650029504
"76457524010538","59804300010538",2001,39,167,404,3,30,4,2001,1,13.5,13.5,318,3,7,3,9,40,"N",1,9.8175,243.5745312,119.5950948192,0.4090625,8.90938125,8.90938125,8.90938125,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","9",,,,,,87.467850421875,87.467850421875,87.467850421875,2170.09836125082,2170.09836125082,2170.09836125082,1065.51829537415262,1065.51829537415262,1065.51829537415262
"76457511010538","59804300010538",2001,39,167,404,2,150,1,2001,1,23,22.030004560086,999,3,6,3,8,39,"N",1,7.76400625,113.36691366,57.36365831196,3.74973958333333333333333333333333333333E-01,9.13782692307692307692307692307692307692E00,9.13782692307692307692307692307692307692E00,9.13782692307692307692307692307692307692E00,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","9",,,,,,7.09461453421875E01,7.09461453421875E01,7.09461453421875E01,1035.927235828485,1035.927235828485,1035.927235828485,524.17918132921341,524.17918132921341,524.17918132921341
"76457525010538","59804300010538",2001,39,167,404,4,150,1,2001,1,22.6,21.646874045998,800,4,6,3,10,16,"N",1,4.75603333333333333333333333333333333333E00,73.541211744,36.108734966304,4.43151041666666666666666666666666666667E-01,22.273453125,22.273453125,22.273453125,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","9",,,,,,105.9332855109375,105.9332855109375,105.9332855109375,1638.0167325356835,1638.0167325356835,1638.0167325356835,804.2662156750205985,804.2662156750205985,804.2662156750205985
"76457526010538","59804300010538",2001,39,167,404,4,270,1,2001,1,4.8,4.706787243316,800,4,11,10,11,20,"N",1,1.20537083333333333333333333333333333333E01,186.38311692,91.51411040772,0.715859375,17.8187625,17.8187625,17.8187625,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","9",,,,,,214.7821660359375,214.7821660359375,214.7821660359375,3321.1164944072115,3321.1164944072115,3321.1164944072115,1630.6681987539408465,1630.6681987539408465,1630.6681987539408465
"76429138010538","59827371010538",2002,39,1,5656,3,30,1,2002,1,4.5,4.5,403,2,4,3,8,17,"N",2,3.38431041666666666666666666666666666667E00,108.715963356,53.379538007796,2.49982638888888888888888888888888888889E-01,1.39755E01,1.39755E01,1.39755E01,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","1",,,,,,4.7297430228125E01,4.7297430228125E01,4.7297430228125E01,1.519359945881778E03,1.519359945881778E03,1.519359945881778E03,7.46005733427952997999999999999999999999E02,7.46005733427952997999999999999999999999E02,7.46005733427952997999999999999999999999E02
"76429139010538","59827371010538",2002,39,1,5656,3,30,2,2002,1,6.8,6.8,833,2,6,5,12,24,"N",3,11.06105,307.281278304,150.875107647264,3.86336805555555555555555555555555555556E-01,9.89931250000000000000000000000000000002E00,9.89931250000000000000000000000000000002E00,9.89931250000000000000000000000000000002E00,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","1",,,,,,109.496790528125,109.496790528125,109.496790528125,3.04187339933076600000000000000000000001E03,3.04187339933076600000000000000000000001E03,3.04187339933076600000000000000000000001E03,1.493559839071406106E03,1.493559839071406106E03,1.493559839071406106E03
"76429140010538","59827371010538",2002,39,1,5656,3,30,3,2002,1,17.6,17.6,999,4,5,4,6,7,"N",3,9.92658333333333333333333333333333333333E-01,13.528106592,6.845221935552,2.27256944444444444444444444444444444444E-01,3.39405E01,3.39405E01,3.39405E01,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","1",,,,,,3.36913201625E01,3.36913201625E01,3.36913201625E01,459.150701785776,459.150701785776,459.150701785776,232.330255103602656,232.330255103602656,232.330255103602656
"76429141010538","59827371010538",2002,39,1,5656,3,30,4,2002,1,21.8,21.8,316,4,4,4,7,8,"N",1,1.41808333333333333333333333333333333333E00,1.3744903172E01,6.74874745745199999999999999999999999999E00,2.49982638888888888888888888888888888889E-01,2.96979375E01,2.96979375E01,2.96979375E01,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","1",,,,,,4.21141502031249999999999999999999999999E01,4.21141502031249999999999999999999999999E01,4.21141502031249999999999999999999999999E01,4.08195275345607749999999999999999999999E02,4.08195275345607749999999999999999999999E02,4.08195275345607749999999999999999999999E02,200.42388019469340525,200.42388019469340525,200.42388019469340525
"76429142010538","59827371010538",2002,39,1,5656,3,30,5,2002,1,23.4,23.4,999,3,4,3,5,12,"N",1,1.11265,16.24647024,8.22071394144,1.81805555555555555555555555555555555556E-01,19.798625,19.798625,19.798625,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","1",,,,,,22.02894010625,22.02894010625,22.02894010625,321.65777185542,321.65777185542,321.65777185542,162.75883255884252,162.75883255884252,162.75883255884252
"76429148010538","59827371010538",2002,39,1,5656,4,30,1,2002,1,20,20,316,3,4,3,6,18,"N",1,2.2089375,39.376095759,19.333663017669,0.20453125,1.31990833333333333333333333333333333334E01,1.31990833333333333333333333333333333334E01,1.31990833333333333333333333333333333334E01,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","1",,,,,,2.91559501406250000000000000000000000001E01,2.91559501406250000000000000000000000001E01,2.91559501406250000000000000000000000001E01,5.19728369264354250000000000000000000001E02,5.19728369264354250000000000000000000001E02,5.19728369264354250000000000000000000001E02,2.55186629308797936750000000000000000001E02,2.55186629308797936750000000000000000001E02,2.55186629308797936750000000000000000001E02
"76429146010538","59827371010538",2002,39,1,5656,3,150,4,2002,1,11.5,11.372768057985,833,3,12,5,12,23,"N",2,1.06001729166666666666666666666666666667E01,255.584585256,125.492031360696,3.86336805555555555555555555555555555556E-01,1.03297173913043478260869565217391304348E01,1.03297173913043478260869565217391304348E01,1.03297173913043478260869565217391304348E01,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","1",,,,,,109.496790528125,109.496790528125,109.496790528125,2.640116535268212E03,2.640116535268212E03,2.640116535268212E03,1296.297218816692092,1296.297218816692092,1296.297218816692092
"76429143010538","59827371010538",2002,39,1,5656,3,150,1,2002,1,1.6,1.582298164589,833,3,3,3,9,24,"N",3,5.8905,142.02796608,69.73573134528,2.72708333333333333333333333333333333333E-01,9.89931250000000000000000000000000000002E00,9.89931250000000000000000000000000000002E00,9.89931250000000000000000000000000000002E00,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","1",,,,,,5.83119002812500000000000000000000000001E01,5.83119002812500000000000000000000000001E01,5.83119002812500000000000000000000000001E01,1.40597921996532E03,1.40597921996532E03,1.40597921996532E03,6.90335797002972120000000000000000000001E02,6.90335797002972120000000000000000000001E02,6.90335797002972120000000000000000000001E02
"76429144010538","59827371010538",2002,39,1,5656,3,150,2,2002,1,3.7,3.659064505613,833,3,6,3,12,32,"N",3,13.3518,321.930056448,158.067657715968,3.40885416666666666666666666666666666667E-01,7.42448437499999999999999999999999999999E00,7.42448437499999999999999999999999999999E00,7.42448437499999999999999999999999999999E00,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","1",,,,,,9.91302304781249999999999999999999999999E01,9.91302304781249999999999999999999999999E01,9.91302304781249999999999999999999999999E01,2.390164673941044E03,2.390164673941044E03,2.390164673941044E03,1.173570854905052604E03,1.173570854905052604E03,1.173570854905052604E03
"76429145010538","59827371010538",2002,39,1,5656,3,150,3,2002,1,8.8,8.702639905241,833,3,10,3,12,23,"N",2,9.59660625,231.387228072,113.611128983352,3.40885416666666666666666666666666666667E-01,1.03297173913043478260869565217391304348E01,1.03297173913043478260869565217391304348E01,1.03297173913043478260869565217391304348E01,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","1",,,,,,9.9130230478125E01,9.9130230478125E01,9.9130230478125E01,2.390164673941044E03,2.390164673941044E03,2.390164673941044E03,1173.570854905052604,1173.570854905052604,1173.570854905052604
"76429150010538","59827371010538",2002,39,1,5656,4,270,1,2002,1,2.4,2.4,833,3,4,3,5,11,"N",2,1.01992916666666666666666666666666666667E00,2.45918793120000000000000000000000000001E01,1.2074612742192E01,1.81805555555555555555555555555555555556E-01,2.15985E01,2.15985E01,2.15985E01,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","1",,,,,,2.20289401062500000000000000000000000001E01,2.20289401062500000000000000000000000001E01,2.20289401062500000000000000000000000001E01,5.31147705320232000000000000000000000001E02,5.31147705320232000000000000000000000001E02,5.31147705320232000000000000000000000001E02,2.60793523312233912000000000000000000001E02,2.60793523312233912000000000000000000001E02,2.60793523312233912000000000000000000001E02
"76429147010538","59827371010538",2002,39,1,5656,3,150,5,2002,1,15.5,15.328513469459,316,3,3,3,4,19,"N",1,1.29536458333333333333333333333333333333E00,2.30909203524999999999999999999999999999E01,1.13376418930775E01,1.59079861111111111111111111111111111111E-01,1.25043947368421052631578947368421052631E01,1.25043947368421052631578947368421052631E01,1.25043947368421052631578947368421052631E01,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","1",,,,,,1.61977500781249999999999999999999999999E01,1.61977500781249999999999999999999999999E01,1.61977500781249999999999999999999999999E01,2.88737982924641249999999999999999999999E02,2.88737982924641249999999999999999999999E02,2.88737982924641249999999999999999999999E02,1.41770349615998853749999999999999999999E02,1.41770349615998853749999999999999999999E02,1.41770349615998853749999999999999999999E02
"76429149010538","59827371010538",2002,39,1,5656,4,150,1,2002,1,21,21,602,4,12,4,15,52,"N",1,3.41758083333333333333333333333333333333E01,402.416042028,197.586276635748,4.31788194444444444444444444444444444444E-01,4.56891346153846153846153846153846153844E00,4.56891346153846153846153846153846153844E00,4.56891346153846153846153846153846153844E00,,,,,,"","",2007-11-19,"10661","",2019-06-14,"126144","1",,,,,,1.56146310753124999999999999999999999999E02,1.56146310753124999999999999999999999999E02,1.56146310753124999999999999999999999999E02,1.83860407156075649999999999999999999999E03,1.83860407156075649999999999999999999999E03,1.83860407156075649999999999999999999999E03,9.02754599136331441499999999999999999996E02,9.02754599136331441499999999999999999996E02,9.02754599136331441499999999999999999996E02
