"CN","PLT_CN","PREV_SIT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","TREE","SPCD","DIA","HT","AGEDIA","SPGRPCD","SITREE","SIBASE","SUBP","AZIMUTH","DIST","METHOD","SITREE_EST","VALIDCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","AGECHKCD_RMRS","AGE_DETERMINATION_METHOD_PNWRS","CCLCD_RMRS","DAMAGE_AGENT_CD1_RMRS","DAMAGE_AGENT_CD2_RMRS","DAMAGE_AGENT_CD3_RMRS","SIBASE_AGE_PNWRS","SITETRCD_RMRS","SITE_AGE_TREE_STATUS_PNWRS","SITE_AGE_TREE_TYPE_PNWRS","SITE_TREE_METHOD_PNWRS","SITREE_EQU_NO_PNWRS","TREECLCD_RMRS","TREE_ACT_RMRS","YEAR_AGE_TAKEN","SIEQN_REF_CD","SITREE_FVS","SIBASE_FVS","SIEQN_REF_CD_FVS"
"66257057010538","59797393010538","",2001,39,3,119,368,2,1,541,16.5,89,50,36,87,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",89,50,"FRAM06"
"66257091010538","59797430010538","",2001,39,3,119,496,1,1,901,5.9,31,15,42,85,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",52,50,"ROPS01"
"66257652010538","59797998010538","",2001,39,3,121,84,2,1,316,9.2,61,49,32,51,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",62,50,"ACRU02"
"66257441010538","59797787010538","",2001,39,3,121,219,1,1,802,9.4,43,25,25,65,50,,,,2,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",75,50,"QUAL02"
"66257310010538","59797654010538","",2001,39,3,121,300,1,1,832,8.4,68,41,27,74,50,,,,2,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",78,50,"QUPR01"
"66257539010538","59797884010538","",2001,39,3,121,372,1,1,318,11.1,65,60,31,48,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",59,50,"ACSA53"
"66257540010538","59797884010538","",2001,39,3,121,372,2,1,318,11.1,65,60,31,48,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",59,50,"ACSA53"
"66262202010538","59802681010538","",2001,39,3,157,86,1,1,316,9.5,66,35,32,73,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",86,50,"ACRU02"
"66262695010538","59803201010538","",2001,39,3,157,254,1,1,837,9.4,41,25,28,62,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",66,50,"QUVE01"
"66262356010538","59802836010538","",2001,39,3,157,285,1,1,832,12.5,74,71,27,61,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",61,50,"QUPR01"
"66262357010538","59802836010538","",2001,39,3,157,285,2,1,832,12.5,74,71,27,61,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",61,50,"QUPR01"
"66262669010538","59803170010538","",2001,39,3,157,295,3,1,802,11.1,84,49,25,82,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",86,50,"QUAL02"
"66262182010538","59802660010538","",2001,39,3,157,369,2,1,621,13.2,76,35,39,84,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",88,50,"LITU09"
"66262503010538","59803003010538","",2001,39,3,157,879,2,1,316,8.8,59,42,32,55,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",67,50,"ACRU02"
"66250496010538","59780771010538","",2001,39,4,5,88,1,1,541,12.2,82,79,36,69,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",67,50,"FRAM06"
"66250660010538","59780940010538","",2001,39,4,5,570,1,1,316,11.5,62,52,32,49,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",60,50,"ACRU02"
"66250661010538","59780940010538","",2001,39,4,5,570,2,2,125,9.8,68,36,4,79,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",92,50,"PIRE01"
"66250761010538","59781042010538","",2001,39,4,5,682,2,1,316,11.4,90,51,32,74,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",89,50,"ACRU02"
"66250932010538","59781215010538","",2001,39,4,7,287,1,1,316,6.9,55,32,32,66,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",78,50,"ACRU02"
"66254255010538","59784621010538","",2001,39,4,29,93,1,1,316,6.5,53,36,32,56,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",68,50,"ACRU02"
"66254427010538","59784796010538","",2001,39,4,29,388,1,1,316,11.2,68,32,32,84,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",96,50,"ACRU02"
"66254552010538","59784920010538","",2001,39,4,29,606,1,1,129,14.8,58,42,4,58,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",68,50,"PIST02"
"66254553010538","59784920010538","",2001,39,4,29,606,2,1,129,14.8,58,42,4,58,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",68,50,"PIST02"
"66255392010538","59785781010538","",2001,39,4,35,237,2,1,972,9.8,57,33,41,66,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",76,50,"ULAM02"
"66255198010538","59785584010538","",2001,39,4,35,575,1,1,833,16.6,97,48,26,96,50,,,,1,,1,"",2007-02-20,"10538","",2019-06-13,"126144",5,1,,,,,,,,,"",,"",,,,,"",,,""
"66255306010538","59785689010538","",2001,39,4,35,688,2,1,951,9.1,62,43,38,57,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",69,50,"TIAM01"
"66255953010538","59786366010538","",2001,39,4,43,150,1,1,544,15.9,84,39,36,86,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",92,50,"FRPE01"
"66241050010538","59787774010538","",2001,39,4,55,140,1,1,316,14.8,85,61,32,63,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",74,50,"ACRU02"
"66241170010538","59787895010538","",2001,39,4,55,220,1,1,541,8.6,60,32,36,74,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",76,50,"FRAM06"
"66243929010538","59790737010538","",2001,39,4,77,182,2,1,541,10.8,83,38,36,94,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",96,50,"FRAM06"
"66245716010538","59792557010538","",2001,39,4,85,144,1,1,318,10,73,53,31,58,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",71,50,"ACSA53"
"66245820010538","59792662010538","",2001,39,4,85,543,1,1,544,9,64,35,36,71,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",77,50,"FRPE01"
"66247445010538","59794324010538","",2001,39,4,93,44,1,1,544,12.7,91,82,36,59,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",83,50,"FRPE01"
"66247563010538","59794441010538","",2001,39,4,93,358,2,1,806,8.6,52,20,28,97,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",92,50,"QUCO01"
"66247265010538","59794137010538","",2001,39,4,93,558,2,1,544,14.3,97,92,36,61,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",88,50,"FRPE01"
"66247990010538","59794901010538","",2001,39,4,99,341,3,1,806,11.3,80,37,28,93,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",90,50,"QUCO01"
"66247894010538","59794806010538","",2001,39,4,99,704,1,1,544,8.9,58,34,36,65,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",72,50,"FRPE01"
"66259100010538","59799485010538","",2001,39,4,133,64,1,1,621,14.4,98,37,39,106,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",111,50,"LITU09"
"66259247010538","59799632010538","",2001,39,4,133,236,3,1,621,9.1,76,48,39,76,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",77,50,"LITU09"
"66259070010538","59799452010538","",2001,39,4,133,702,2,1,402,6.1,43,32,29,49,50,,,,1,,1,"",2007-02-20,"10538","",2019-06-13,"126144",5,1,,,,,,,,,"",,"",,,,,"",,,""
"66259667010538","59800075010538","",2001,39,4,139,180,2,1,541,10.1,64,35,36,75,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",77,50,"FRAM06"
"66259688010538","59800097010538","",2001,39,4,139,282,1,1,318,11.3,85,72,31,58,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",71,50,"ACSA53"
"66259575010538","59799977010538","",2001,39,4,139,855,1,1,544,6.5,32,20,36,59,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",98,50,"FRPE01"
"66261416010538","59801871010538","",2001,39,4,151,580,1,1,743,10.6,70,22,37,122,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",111,50,"POTR05"
"66261417010538","59801871010538","",2001,39,4,151,580,2,2,762,7.9,54,35,41,59,50,,,,1,,0,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",73,50,"PRSE02"
"66261617010538","59802078010538","",2001,39,4,153,645,2,1,316,6.6,54,26,32,82,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",90,50,"ACRU02"
"66262058010538","59802537010538","",2001,39,4,155,348,1,1,743,7,53,45,37,53,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",56,50,"POTR05"
"66261799010538","59802267010538","",2001,39,4,155,497,2,1,541,8,46,24,36,68,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",68,50,"FRAM06"
"66261800010538","59802267010538","",2001,39,4,155,497,3,1,541,8,46,24,36,68,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",68,50,"FRAM06"
"66261958010538","59802430010538","",2001,39,4,155,709,1,1,316,5.9,44,29,32,56,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",68,50,"ACRU02"
"66264381010538","59804927010538","",2001,39,4,169,408,1,1,621,18.1,101,66,39,96,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",92,50,"LITU09"
"66252952010538","59783278010538","",2001,39,5,17,9,1,1,541,18,98,66,36,86,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",87,50,"FRAM06"
"66253187010538","59783519010538","",2001,39,5,17,134,1,1,621,13.7,92,47,39,93,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",94,50,"LITU09"
"66253050010538","59783376010538","",2001,39,5,17,760,1,1,541,8.9,73,55,36,69,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",70,50,"FRAM06"
"66253051010538","59783376010538","",2001,39,5,17,760,2,1,541,8.9,73,55,36,69,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",70,50,"FRAM06"
"66253929010538","59784276010538","",2001,39,5,23,227,2,1,541,8.3,43,24,36,64,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",64,50,"FRAM06"
"66256202010538","59786623010538","",2001,39,5,45,241,1,1,621,15.8,102,69,39,96,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",92,50,"LITU09"
"66256090010538","59786509010538","",2001,39,5,45,425,1,1,762,13.7,70,31,41,89,50,,,,2,,0,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",102,50,"PRSE02"
"66241407010538","59788140010538","",2001,39,5,57,876,1,1,541,14.8,82,42,36,87,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",90,50,"FRAM06"
"66241787010538","59788531010538","",2001,39,5,61,57,1,1,541,13,70,35,36,82,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",84,50,"FRAM06"
"66241891010538","59788635010538","",2001,39,5,61,104,1,1,541,12.3,72,44,36,75,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",77,50,"FRAM06"
"66241985010538","59788734010538","",2001,39,5,61,471,1,1,541,10.2,77,58,36,71,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",72,50,"FRAM06"
"66242103010538","59788852010538","",2001,39,5,61,506,1,1,541,10.7,81,63,36,72,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",73,50,"FRAM06"
"66256358010538","59796678010538","",2001,39,5,113,551,1,1,833,13.1,70,45,26,72,50,,,,1,,1,"",2007-02-20,"10538","",2019-06-13,"126144",5,1,,,,,,,,,"",,"",,,,,"",,,""
"66256359010538","59796678010538","",2001,39,5,113,551,2,1,833,13.1,70,45,26,72,50,,,,1,,1,"",2007-02-20,"10538","",2019-06-13,"126144",5,1,,,,,,,,,"",,"",,,,,"",,,""
"66258467010538","59798838010538","",2001,39,5,129,53,1,1,802,13.4,98,85,25,76,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",68,50,"QUAL02"
"66258588010538","59798956010538","",2001,39,5,129,481,2,1,317,24.5,88,94,32,55,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",86,50,"ACSA01"
"66258589010538","59798956010538","",2001,39,5,129,481,3,2,541,19.1,83,85,36,68,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",67,50,"FRAM06"
"66259317010538","59799708010538","",2001,39,5,135,296,1,1,621,18,95,47,39,96,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",97,50,"LITU09"
"66263589010538","59804119010538","",2001,39,5,165,644,1,1,541,9.3,69,37,36,79,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",81,50,"FRAM06"
"66250288010538","59780557010538","",2001,39,6,3,102,1,1,407,16.5,103,96,29,64,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",69,50,"CARY01"
"66250348010538","59780618010538","",2001,39,6,3,818,1,1,833,16.2,93,75,26,75,50,,,,1,,1,"",2007-02-20,"10538","",2019-06-13,"126144",5,1,,,,,,,,,"",,"",,,,,"",,,""
"66252246010538","59782553010538","",2001,39,6,11,41,1,1,318,18,97,110,31,59,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",67,50,"ACSA53"
"66253526010538","59783862010538","",2001,39,6,21,659,1,1,541,9.8,69,30,36,90,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",91,50,"FRAM06"
"66253624010538","59783966010538","",2001,39,6,21,680,1,1,541,12.3,75,52,36,72,50,,,,2,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",74,50,"FRAM06"
"66255570010538","59785971010538","",2001,39,6,39,234,1,1,544,8.4,47,23,36,81,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",90,50,"FRPE01"
"66255702010538","59786101010538","",2001,39,6,39,827,2,1,806,11.9,74,68,28,62,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",61,50,"QUCO01"
"66255886010538","59786295010538","",2001,39,6,41,274,2,1,318,6.5,46,36,31,48,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",57,50,"ACSA53"
"66255789010538","59786192010538","",2001,39,6,41,574,3,1,806,15.8,49,34,28,59,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",59,50,"QUCO01"
"661651322126144","59786259010538","",2001,39,6,41,852,1,1,129,8.2,40,20,4,80,50,4,200,75,2,,1,"",2019-05-10,"126144","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",92,50,"PIST02"
"66240275010538","59786986010538","",2001,39,6,51,413,1,1,541,11.6,62,39,36,68,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",70,50,"FRAM06"
"66242752010538","59789536010538","",2001,39,6,69,762,2,1,544,17.3,92,55,36,72,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",90,50,"FRPE01"
"66245497010538","59792332010538","",2001,39,6,83,112,1,1,837,10,68,29,28,94,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",93,50,"QUVE01"
"66245084010538","59791916010538","",2001,39,6,83,217,1,1,129,15,99,55,4,84,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",95,50,"PIST02"
"66245236010538","59792068010538","",2001,39,6,83,459,2,1,541,13.4,78,43,36,82,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",84,50,"FRAM06"
"66245325010538","59792161010538","",2001,39,6,83,604,1,1,129,10.8,71,42,4,72,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",82,50,"PIST02"
"66245591010538","59792427010538","",2001,39,6,83,706,1,1,541,9,55,21,36,92,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",89,50,"FRAM06"
"66245172010538","59792003010538","",2001,39,6,83,888,1,1,318,11.5,90,68,31,63,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",77,50,"ACSA53"
"66247695010538","59794599010538","",2001,39,6,95,103,1,1,830,13.5,62,35,28,68,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",78,50,"QUER01"
"66248771010538","59795707010538","",2001,39,6,107,565,1,1,541,14.5,88,64,36,78,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",79,50,"FRAM06"
"66256729010538","59797056010538","",2001,39,6,117,200,1,1,318,9.8,64,31,31,81,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",85,50,"ACSA53"
"66256730010538","59797056010538","",2001,39,6,117,200,2,1,318,9.8,64,31,31,81,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",85,50,"ACSA53"
"66256642010538","59796966010538","",2001,39,6,117,265,1,1,541,8.4,67,26,36,96,50,,,,2,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",96,50,"FRAM06"
"66259457010538","59799854010538","",2001,39,6,137,304,2,1,806,15.8,72,75,28,58,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",57,50,"QUCO01"
"66260276010538","59800703010538","",2001,39,6,143,649,1,1,951,13.4,75,35,38,85,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",96,50,"TIAM01"
"66261234010538","59801678010538","",2001,39,6,147,330,3,1,544,8,48,32,36,56,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",66,50,"FRPE01"
"66261194010538","59801639010538","",2001,39,6,147,736,2,1,830,18.8,92,50,28,77,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",92,50,"QUER01"
"66262944010538","59803459010538","",2001,39,6,161,428,1,1,318,8.9,70,25,31,117,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",106,50,"ACSA53"
"66264724010538","59805271010538","",2001,39,6,171,79,4,1,544,14.7,79,52,36,64,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",78,50,"FRPE01"
"66264649010538","59805197010538","",2001,39,6,171,545,2,1,833,11.4,68,45,26,70,50,,,,1,,1,"",2007-02-20,"10538","",2019-06-13,"126144",5,1,,,,,,,,,"",,"",,,,,"",,,""
"66264527010538","59805076010538","",2001,39,6,171,824,1,1,837,12.3,87,63,28,75,50,,,,2,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,1,,,,,,,,,"",,"",,,,,"",78,50,"QUVE01"
"66266671010538","59827639010538","",2002,39,1,1,582,1,1,621,14.4,101,53,39,99,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",99,50,"LITU09"
"66266288010538","59827250010538","",2002,39,1,1,4200,1,1,802,14.9,96,73,25,78,50,,,,2,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",74,50,"QUAL02"
"66266516010538","59827481010538","",2002,39,1,1,5059,1,1,621,10.1,51,37,39,55,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",58,50,"LITU09"
"66266776010538","59827744010538","",2002,39,1,1,350,1,1,806,17.5,95,76,28,76,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",74,50,"QUCO01"
"66266900010538","59827870010538","",2002,39,1,1,1765,1,1,68,7.2,36,44,9,36,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",38,50,"JUVI02"
"66269204010538","59830220010538","",2002,39,1,15,3781,1,1,541,9.1,53,48,36,52,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",54,50,"FRAM06"
"66270180010538","59831231010538","",2002,39,1,25,573,1,1,830,7.2,46,22,28,84,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",83,50,"QUER01"
"66270319010538","59831375010538","",2002,39,1,25,1758,1,1,621,13.9,98,49,39,98,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",98,50,"LITU09"
"66270262010538","59831316010538","",2002,39,1,25,3023,1,1,316,9.7,67,29,32,92,50,,,,2,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",102,50,"ACRU02"
"66270073010538","59831120010538","",2002,39,1,25,5387,1,1,541,12.1,72,46,36,73,50,,,,2,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",75,50,"FRAM06"
"66273315010538","59818016010538","",2002,39,1,53,280,1,1,837,12.7,83,50,28,80,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",83,50,"QUVE01"
"66273607010538","59818311010538","",2002,39,1,53,361,1,1,621,9.7,56,18,39,85,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",97,50,"LITU09"
"66273417010538","59818119010538","",2002,39,1,53,407,1,1,802,12.1,79,52,25,75,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",77,50,"QUAL02"
"66273485010538","59818188010538","",2002,39,1,53,4009,1,1,407,10.9,87,65,29,62,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",72,50,"CARY01"
"66273139010538","59817838010538","",2002,39,1,53,4197,1,1,802,11.3,76,54,25,70,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",72,50,"QUAL02"
"66273071010538","59817767010538","",2002,39,1,53,4849,1,1,837,7.4,47,39,28,52,50,,,,2,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",55,50,"QUVE01"
"273812784489998","59821211010538","",2002,39,1,71,3727,1,1,318,9.5,73,40,31,72,50,2,291,100,2,,1,"",2014-08-08,"489998","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",83,50,"ACSA53"
"66276374010538","59821134010538","",2002,39,1,71,4272,1,1,541,8.6,42,31,36,52,50,,,,1,,1,"",2007-02-20,"10538","",2020-03-25,"290487",5,2,,,,,,,,,"",,"",,,,,"",54,50,"FRAM06"
