"CN","PLT_CN","VVT_CN","VSB_CN","INVYR","STATECD","COUNTYCD","PLOT","SUBP","QUADRAT","CONDID","QUADRAT_STATUS","QUADRAT_STATUS_PRE2004","TRAMPLING","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"148764010760","59799485010538","876010760","71334010760",2001,39,133,64,1,3,1,1,,1,"",2005-12-21,"10760","",,""
"148765010760","59799485010538","876010760","71335010760",2001,39,133,64,2,1,1,1,,1,"",2005-12-21,"10760","",,""
"148766010760","59799485010538","876010760","71335010760",2001,39,133,64,2,2,1,1,,2,"",2005-12-21,"10760","",,""
"148767010760","59799485010538","876010760","71335010760",2001,39,133,64,2,3,1,1,,2,"",2005-12-21,"10760","",,""
"148768010760","59799485010538","876010760","71336010760",2001,39,133,64,3,1,1,1,,1,"",2005-12-21,"10760","",,""
"148769010760","59799485010538","876010760","71336010760",2001,39,133,64,3,2,1,1,,1,"",2005-12-21,"10760","",,""
"148770010760","59799485010538","876010760","71336010760",2001,39,133,64,3,3,1,1,,1,"",2005-12-21,"10760","",,""
"148771010760","59799485010538","876010760","71337010760",2001,39,133,64,4,1,1,1,,1,"",2005-12-21,"10760","",,""
"148772010760","59799485010538","876010760","71337010760",2001,39,133,64,4,2,1,1,,1,"",2005-12-21,"10760","",,""
"148773010760","59799485010538","876010760","71337010760",2001,39,133,64,4,3,1,1,,1,"",2005-12-21,"10760","",,""
"144667010760","59801189010538","487010760","69778010760",2001,39,145,33,1,1,1,1,,2,"",2005-12-21,"10760","",,""
"144668010760","59801189010538","487010760","69778010760",2001,39,145,33,1,2,1,1,,1,"",2005-12-21,"10760","",,""
"144669010760","59801189010538","487010760","69778010760",2001,39,145,33,1,3,1,1,,2,"",2005-12-21,"10760","",,""
"144670010760","59801189010538","487010760","69779010760",2001,39,145,33,2,1,1,1,,2,"",2005-12-21,"10760","",,""
"144671010760","59801189010538","487010760","69779010760",2001,39,145,33,2,2,1,1,,2,"",2005-12-21,"10760","",,""
"144672010760","59801189010538","487010760","69779010760",2001,39,145,33,2,3,1,4,,,"",2005-12-21,"10760","",,""
"144673010760","59801189010538","487010760","69780010760",2001,39,145,33,3,1,1,1,,2,"",2005-12-21,"10760","",,""
"144674010760","59801189010538","487010760","69780010760",2001,39,145,33,3,2,1,1,,2,"",2005-12-21,"10760","",,""
"144675010760","59801189010538","487010760","69780010760",2001,39,145,33,3,3,1,1,,1,"",2005-12-21,"10760","",,""
"144676010760","59801189010538","487010760","69781010760",2001,39,145,33,4,1,1,1,,1,"",2005-12-21,"10760","",,""
"144677010760","59801189010538","487010760","69781010760",2001,39,145,33,4,2,1,1,,1,"",2005-12-21,"10760","",,""
"144678010760","59801189010538","487010760","69781010760",2001,39,145,33,4,3,1,1,,2,"",2005-12-21,"10760","",,""
"145840010760","59804300010538","597010760","70218010760",2001,39,167,404,1,1,1,1,,1,"",2005-12-21,"10760","",,""
"145841010760","59804300010538","597010760","70218010760",2001,39,167,404,1,2,1,1,,1,"",2005-12-21,"10760","",,""
"145842010760","59804300010538","597010760","70218010760",2001,39,167,404,1,3,1,1,,1,"",2005-12-21,"10760","",,""
"145843010760","59804300010538","597010760","70219010760",2001,39,167,404,2,1,1,1,,1,"",2005-12-21,"10760","",,""
"145844010760","59804300010538","597010760","70219010760",2001,39,167,404,2,2,1,1,,1,"",2005-12-21,"10760","",,""
"145845010760","59804300010538","597010760","70219010760",2001,39,167,404,2,3,1,1,,1,"",2005-12-21,"10760","",,""
"145846010760","59804300010538","597010760","70220010760",2001,39,167,404,3,1,1,1,,1,"",2005-12-21,"10760","",,""
"145847010760","59804300010538","597010760","70220010760",2001,39,167,404,3,2,1,1,,1,"",2005-12-21,"10760","",,""
"145848010760","59804300010538","597010760","70220010760",2001,39,167,404,3,3,1,1,,1,"",2005-12-21,"10760","",,""
"145849010760","59804300010538","597010760","70221010760",2001,39,167,404,4,1,1,1,,1,"",2005-12-21,"10760","",,""
"145850010760","59804300010538","597010760","70221010760",2001,39,167,404,4,2,1,1,,1,"",2005-12-21,"10760","",,""
"145851010760","59804300010538","597010760","70221010760",2001,39,167,404,4,3,1,1,,1,"",2005-12-21,"10760","",,""
"145903010760","59806958010538","603010760","70242010760",2002,39,115,3640,1,1,1,1,,1,"",2005-12-21,"10760","",,""
"145904010760","59806958010538","603010760","70242010760",2002,39,115,3640,1,2,1,1,,1,"",2005-12-21,"10760","",,""
"145905010760","59806958010538","603010760","70242010760",2002,39,115,3640,1,3,1,1,,1,"",2005-12-21,"10760","",,""
"145906010760","59806958010538","603010760","70243010760",2002,39,115,3640,2,1,2,1,,1,"",2005-12-21,"10760","",,""
"145907010760","59806958010538","603010760","70243010760",2002,39,115,3640,2,2,2,1,,1,"",2005-12-21,"10760","",,""
"145908010760","59806958010538","603010760","70243010760",2002,39,115,3640,2,3,2,1,,1,"",2005-12-21,"10760","",,""
"145909010760","59806958010538","603010760","70244010760",2002,39,115,3640,3,1,1,1,,1,"",2005-12-21,"10760","",,""
"145910010760","59806958010538","603010760","70244010760",2002,39,115,3640,3,2,1,1,,1,"",2005-12-21,"10760","",,""
"145911010760","59806958010538","603010760","70244010760",2002,39,115,3640,3,3,1,1,,1,"",2005-12-21,"10760","",,""
"145912010760","59806958010538","603010760","70245010760",2002,39,115,3640,4,1,1,1,,1,"",2005-12-21,"10760","",,""
"145913010760","59806958010538","603010760","70245010760",2002,39,115,3640,4,2,1,1,,1,"",2005-12-21,"10760","",,""
"145914010760","59806958010538","603010760","70245010760",2002,39,115,3640,4,3,1,1,,1,"",2005-12-21,"10760","",,""
"147412010760","59807612010538","752010760","70838010760",2002,39,119,1949,1,1,1,1,,1,"",2005-12-21,"10760","",,""
"147413010760","59807612010538","752010760","70838010760",2002,39,119,1949,1,2,1,1,,1,"",2005-12-21,"10760","",,""
"147414010760","59807612010538","752010760","70838010760",2002,39,119,1949,1,3,1,1,,1,"",2005-12-21,"10760","",,""
"147415010760","59807612010538","752010760","70839010760",2002,39,119,1949,2,1,1,1,,1,"",2005-12-21,"10760","",,""
"147416010760","59807612010538","752010760","70839010760",2002,39,119,1949,2,2,1,1,,1,"",2005-12-21,"10760","",,""
"147417010760","59807612010538","752010760","70839010760",2002,39,119,1949,2,3,1,1,,1,"",2005-12-21,"10760","",,""
"147418010760","59807612010538","752010760","70840010760",2002,39,119,1949,3,1,1,1,,1,"",2005-12-21,"10760","",,""
"147419010760","59807612010538","752010760","70840010760",2002,39,119,1949,3,2,1,1,,1,"",2005-12-21,"10760","",,""
"147420010760","59807612010538","752010760","70840010760",2002,39,119,1949,3,3,1,1,,1,"",2005-12-21,"10760","",,""
"147421010760","59807612010538","752010760","70841010760",2002,39,119,1949,4,1,1,1,,1,"",2005-12-21,"10760","",,""
"147422010760","59807612010538","752010760","70841010760",2002,39,119,1949,4,2,1,1,,1,"",2005-12-21,"10760","",,""
"147423010760","59807612010538","752010760","70841010760",2002,39,119,1949,4,3,1,1,,1,"",2005-12-21,"10760","",,""
"146032010760","59809293010538","615010760","70290010760",2002,39,131,2188,1,1,1,1,,1,"",2005-12-21,"10760","",,""
"146033010760","59809293010538","615010760","70290010760",2002,39,131,2188,1,2,1,1,,1,"",2005-12-21,"10760","",,""
"146034010760","59809293010538","615010760","70290010760",2002,39,131,2188,1,3,1,1,,1,"",2005-12-21,"10760","",,""
"146035010760","59809293010538","615010760","70291010760",2002,39,131,2188,2,1,1,1,,2,"",2005-12-21,"10760","",,""
"146036010760","59809293010538","615010760","70291010760",2002,39,131,2188,2,2,1,1,,1,"",2005-12-21,"10760","",,""
"146037010760","59809293010538","615010760","70291010760",2002,39,131,2188,2,3,1,1,,1,"",2005-12-21,"10760","",,""
"146038010760","59809293010538","615010760","70292010760",2002,39,131,2188,3,1,1,1,,1,"",2005-12-21,"10760","",,""
"146039010760","59809293010538","615010760","70292010760",2002,39,131,2188,3,2,1,1,,1,"",2005-12-21,"10760","",,""
"146040010760","59809293010538","615010760","70292010760",2002,39,131,2188,3,3,1,1,,1,"",2005-12-21,"10760","",,""
"146041010760","59809293010538","615010760","70293010760",2002,39,131,2188,4,1,1,1,,2,"",2005-12-21,"10760","",,""
"146042010760","59809293010538","615010760","70293010760",2002,39,131,2188,4,2,1,1,,1,"",2005-12-21,"10760","",,""
"146043010760","59809293010538","615010760","70293010760",2002,39,131,2188,4,3,1,1,,1,"",2005-12-21,"10760","",,""
"146080010760","59811100010538","619010760","70306010760",2002,39,141,5316,1,1,1,1,,1,"",2005-12-21,"10760","",,""
"146081010760","59811100010538","619010760","70306010760",2002,39,141,5316,1,2,1,1,,1,"",2005-12-21,"10760","",,""
"146082010760","59811100010538","619010760","70306010760",2002,39,141,5316,1,3,1,1,,1,"",2005-12-21,"10760","",,""
"146083010760","59811100010538","619010760","70307010760",2002,39,141,5316,2,1,1,1,,1,"",2005-12-21,"10760","",,""
"146084010760","59811100010538","619010760","70307010760",2002,39,141,5316,2,2,1,1,,1,"",2005-12-21,"10760","",,""
"146085010760","59811100010538","619010760","70307010760",2002,39,141,5316,2,3,1,1,,2,"",2005-12-21,"10760","",,""
"146086010760","59811100010538","619010760","70308010760",2002,39,141,5316,3,1,1,1,,1,"",2005-12-21,"10760","",,""
"146087010760","59811100010538","619010760","70308010760",2002,39,141,5316,3,2,1,1,,1,"",2005-12-21,"10760","",,""
"146088010760","59811100010538","619010760","70308010760",2002,39,141,5316,3,3,1,1,,1,"",2005-12-21,"10760","",,""
"146089010760","59811100010538","619010760","70309010760",2002,39,141,5316,4,1,1,1,,1,"",2005-12-21,"10760","",,""
"146090010760","59811100010538","619010760","70309010760",2002,39,141,5316,4,2,1,1,,2,"",2005-12-21,"10760","",,""
"146091010760","59811100010538","619010760","70309010760",2002,39,141,5316,4,3,1,1,,1,"",2005-12-21,"10760","",,""
"144655010760","59811889010538","486010760","69774010760",2002,39,145,2227,1,1,1,1,,2,"",2005-12-21,"10760","",,""
"144656010760","59811889010538","486010760","69774010760",2002,39,145,2227,1,2,1,1,,1,"",2005-12-21,"10760","",,""
"144657010760","59811889010538","486010760","69774010760",2002,39,145,2227,1,3,1,1,,1,"",2005-12-21,"10760","",,""
"144658010760","59811889010538","486010760","69775010760",2002,39,145,2227,2,1,2,1,,1,"",2005-12-21,"10760","",,""
"144659010760","59811889010538","486010760","69775010760",2002,39,145,2227,2,2,2,1,,1,"",2005-12-21,"10760","",,""
"144660010760","59811889010538","486010760","69775010760",2002,39,145,2227,2,3,2,1,,2,"",2005-12-21,"10760","",,""
"144661010760","59811889010538","486010760","69776010760",2002,39,145,2227,3,1,2,1,,1,"",2005-12-21,"10760","",,""
"144662010760","59811889010538","486010760","69776010760",2002,39,145,2227,3,2,2,1,,1,"",2005-12-21,"10760","",,""
"144663010760","59811889010538","486010760","69776010760",2002,39,145,2227,3,3,2,1,,3,"",2005-12-21,"10760","",,""
"144664010760","59811889010538","486010760","69777010760",2002,39,145,2227,4,1,1,1,,1,"",2005-12-21,"10760","",,""
"144665010760","59811889010538","486010760","69777010760",2002,39,145,2227,4,2,1,1,,1,"",2005-12-21,"10760","",,""
"144666010760","59811889010538","486010760","69777010760",2002,39,145,2227,4,3,1,1,,1,"",2005-12-21,"10760","",,""
"148750010760","59813380010538","875010760","71330010760",2002,39,153,3576,1,1,1,1,,3,"",2005-12-21,"10760","",,""
"148751010760","59813380010538","875010760","71330010760",2002,39,153,3576,1,2,1,1,,1,"",2005-12-21,"10760","",,""
"148752010760","59813380010538","875010760","71330010760",2002,39,153,3576,1,3,1,1,,2,"",2005-12-21,"10760","",,""
"148753010760","59813380010538","875010760","71331010760",2002,39,153,3576,2,1,2,1,,2,"",2005-12-21,"10760","",,""
"148754010760","59813380010538","875010760","71331010760",2002,39,153,3576,2,2,2,1,,3,"",2005-12-21,"10760","",,""
"148755010760","59813380010538","875010760","71331010760",2002,39,153,3576,2,3,2,1,,1,"",2005-12-21,"10760","",,""
"148756010760","59813380010538","875010760","71332010760",2002,39,153,3576,3,1,3,1,,1,"",2005-12-21,"10760","",,""
"148757010760","59813380010538","875010760","71332010760",2002,39,153,3576,3,2,3,1,,1,"",2005-12-21,"10760","",,""
"148758010760","59813380010538","875010760","71332010760",2002,39,153,3576,3,3,3,1,,1,"",2005-12-21,"10760","",,""
"148759010760","59813380010538","875010760","71333010760",2002,39,153,3576,4,1,1,1,,1,"",2005-12-21,"10760","",,""
"148760010760","59813380010538","875010760","71333010760",2002,39,153,3576,4,2,1,1,,1,"",2005-12-21,"10760","",,""
"148761010760","59813380010538","875010760","71333010760",2002,39,153,3576,4,3,1,1,,3,"",2005-12-21,"10760","",,""
"148639010760","59813781010538","865010760","71290010760",2002,39,155,5061,1,1,1,1,,1,"",2005-12-21,"10760","",,""
"148640010760","59813781010538","865010760","71290010760",2002,39,155,5061,1,2,1,1,,1,"",2005-12-21,"10760","",,""
"148641010760","59813781010538","865010760","71290010760",2002,39,155,5061,1,3,1,1,,1,"",2005-12-21,"10760","",,""
"148642010760","59813781010538","865010760","71291010760",2002,39,155,5061,2,1,1,1,,1,"",2005-12-21,"10760","",,""
"148643010760","59813781010538","865010760","71291010760",2002,39,155,5061,2,2,1,1,,1,"",2005-12-21,"10760","",,""
"236058101010661","144954467010661","236058114010661","236058111010661",2009,39,95,3536,2,1,1,1,,1,"",2010-11-05,"10661","",,""
"236058102010661","144954467010661","236058114010661","236058111010661",2009,39,95,3536,2,2,1,1,,1,"",2010-11-05,"10661","",,""
"236058103010661","144954467010661","236058114010661","236058111010661",2009,39,95,3536,2,3,1,1,,1,"",2010-11-05,"10661","",,""
"236058104010661","144954467010661","236058114010661","236058112010661",2009,39,95,3536,3,1,2,1,,2,"",2010-11-05,"10661","",,""
"236058105010661","144954467010661","236058114010661","236058112010661",2009,39,95,3536,3,2,2,1,,2,"",2010-11-05,"10661","",,""
"236058106010661","144954467010661","236058114010661","236058112010661",2009,39,95,3536,3,3,2,1,,3,"",2010-11-05,"10661","",,""
"236058107010661","144954467010661","236058114010661","236058113010661",2009,39,95,3536,4,1,2,1,,1,"",2010-11-05,"10661","",,""
"236058108010661","144954467010661","236058114010661","236058113010661",2009,39,95,3536,4,2,2,1,,1,"",2010-11-05,"10661","",,""
"236058109010661","144954467010661","236058114010661","236058113010661",2009,39,95,3536,4,3,2,1,,1,"",2010-11-05,"10661","",,""
"236057715010661","144954517010661","236057722010661","236057719010661",2009,39,11,2083,2,1,2,1,,1,"",2010-11-05,"10661","",,""
"236057716010661","144954517010661","236057722010661","236057719010661",2009,39,11,2083,2,2,2,1,,1,"",2010-11-05,"10661","",,""
"236057717010661","144954517010661","236057722010661","236057719010661",2009,39,11,2083,2,3,2,1,,1,"",2010-11-05,"10661","",,""
"236057419010661","144954561010661","236057435010661","236057431010661",2009,39,135,1422,1,1,1,1,,2,"",2010-11-05,"10661","",,""
"236057420010661","144954561010661","236057435010661","236057431010661",2009,39,135,1422,1,2,1,1,,2,"",2010-11-05,"10661","",,""
"236057421010661","144954561010661","236057435010661","236057431010661",2009,39,135,1422,1,3,1,1,,2,"",2010-11-05,"10661","",,""
"236057422010661","144954561010661","236057435010661","236057432010661",2009,39,135,1422,2,1,2,2,,,"",2010-11-05,"10661","",,""
"236057423010661","144954561010661","236057435010661","236057432010661",2009,39,135,1422,2,2,1,1,,2,"",2010-11-05,"10661","",,""
"236057424010661","144954561010661","236057435010661","236057432010661",2009,39,135,1422,2,3,2,2,,,"",2010-11-05,"10661","",,""
"236057425010661","144954561010661","236057435010661","236057433010661",2009,39,135,1422,3,1,1,1,,1,"",2010-11-05,"10661","",,""
"236057426010661","144954561010661","236057435010661","236057433010661",2009,39,135,1422,3,2,1,1,,2,"",2010-11-05,"10661","",,""
"236057427010661","144954561010661","236057435010661","236057433010661",2009,39,135,1422,3,3,1,1,,1,"",2010-11-05,"10661","",,""
"236057428010661","144954561010661","236057435010661","236057434010661",2009,39,135,1422,4,1,1,1,,2,"",2010-11-05,"10661","",,""
"236057429010661","144954561010661","236057435010661","236057434010661",2009,39,135,1422,4,2,1,1,,1,"",2010-11-05,"10661","",,""
"236057430010661","144954561010661","236057435010661","236057434010661",2009,39,135,1422,4,3,1,1,,1,"",2010-11-05,"10661","",,""
"236055417010661","144954845010661","236055433010661","236055429010661",2009,39,127,3072,1,1,1,1,,3,"",2010-11-05,"10661","",,""
"236055418010661","144954845010661","236055433010661","236055429010661",2009,39,127,3072,1,2,1,3,,3,"",2010-11-05,"10661","",,""
"236055419010661","144954845010661","236055433010661","236055429010661",2009,39,127,3072,1,3,1,1,,1,"",2010-11-05,"10661","",,""
"236055420010661","144954845010661","236055433010661","236055430010661",2009,39,127,3072,2,1,1,1,,1,"",2010-11-05,"10661","",,""
"236055421010661","144954845010661","236055433010661","236055430010661",2009,39,127,3072,2,2,1,1,,2,"",2010-11-05,"10661","",,""
"236055422010661","144954845010661","236055433010661","236055430010661",2009,39,127,3072,2,3,1,1,,2,"",2010-11-05,"10661","",,""
"236055423010661","144954845010661","236055433010661","236055431010661",2009,39,127,3072,3,1,2,1,,1,"",2010-11-05,"10661","",,""
"236055424010661","144954845010661","236055433010661","236055431010661",2009,39,127,3072,3,2,2,1,,2,"",2010-11-05,"10661","",,""
"236055425010661","144954845010661","236055433010661","236055431010661",2009,39,127,3072,3,3,2,1,,2,"",2010-11-05,"10661","",,""
"236055426010661","144954845010661","236055433010661","236055432010661",2009,39,127,3072,4,1,1,1,,1,"",2010-11-05,"10661","",,""
"236055427010661","144954845010661","236055433010661","236055432010661",2009,39,127,3072,4,2,1,1,,1,"",2010-11-05,"10661","",,""
"236055428010661","144954845010661","236055433010661","236055432010661",2009,39,127,3072,4,3,1,1,,1,"",2010-11-05,"10661","",,""
"247560267010661","168994889010661","247560283010661","247560279010661",2010,39,81,5147,1,1,1,1,,2,"",2011-05-05,"10661","",,""
"247560268010661","168994889010661","247560283010661","247560279010661",2010,39,81,5147,1,2,1,1,,1,"",2011-05-05,"10661","",,""
"247560269010661","168994889010661","247560283010661","247560279010661",2010,39,81,5147,1,3,1,1,,1,"",2011-05-05,"10661","",,""
"247560270010661","168994889010661","247560283010661","247560280010661",2010,39,81,5147,2,1,1,1,,1,"",2011-05-05,"10661","",,""
"247560271010661","168994889010661","247560283010661","247560280010661",2010,39,81,5147,2,2,1,1,,2,"",2011-05-05,"10661","",,""
