"CN","PLT_CN","SBP_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","REGEN_SUBP_STATUS_CD","REGEN_NONSAMPLE_REASN_CD","SUBPLOT_SITE_LIMITATIONS","MICROPLOT_SITE_LIMITATIONS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","REGEN_MICR_STATUS_CD"
"233229186020004","247063844010661","211873854020004",2012,39,1,53,778,2,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229187020004","247063844010661","211873855020004",2012,39,1,53,778,3,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229188020004","247063844010661","211873856020004",2012,39,1,53,778,4,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228423020004","247063854010661","211874324020004",2012,39,4,151,562,1,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,9
"233228424020004","247063854010661","211874325020004",2012,39,4,151,562,2,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,9
"233228425020004","247063854010661","211874326020004",2012,39,4,151,562,3,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,9
"233228426020004","247063854010661","211874327020004",2012,39,4,151,562,4,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,9
"233228942020004","247063879010661","211874791020004",2012,39,4,133,64,1,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228943020004","247063879010661","211874792020004",2012,39,4,133,64,2,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228944020004","247063879010661","211874793020004",2012,39,4,133,64,3,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228945020004","247063879010661","211874794020004",2012,39,4,133,64,4,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228780020004","247063836010661","211873483020004",2012,39,2,9,598,1,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228781020004","247063836010661","211873484020004",2012,39,2,9,598,2,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228782020004","247063836010661","211873485020004",2012,39,2,9,598,3,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228783020004","247063836010661","211873486020004",2012,39,2,9,598,4,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228636020004","247063859010661","211874419020004",2012,39,3,157,295,1,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233228637020004","247063859010661","211874420020004",2012,39,3,157,295,2,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233228638020004","247063859010661","211874421020004",2012,39,3,157,295,3,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233228639020004","247063859010661","211874422020004",2012,39,3,157,295,4,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233228760020004","247063906010661","211875652020004",2012,39,2,105,556,1,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233228761020004","247063906010661","211875653020004",2012,39,2,105,556,2,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233228762020004","247063906010661","211875654020004",2012,39,2,105,556,3,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233228763020004","247063906010661","211875655020004",2012,39,2,105,556,4,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233229374020004","247063951010661","211877113020004",2012,39,2,167,404,1,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229375020004","247063951010661","211877114020004",2012,39,2,167,404,2,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229376020004","247063951010661","211877115020004",2012,39,2,167,404,3,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229377020004","247063951010661","211877116020004",2012,39,2,167,404,4,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229071020004","247063990010661","211878441020004",2012,39,3,67,651,1,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229072020004","247063990010661","211878442020004",2012,39,3,67,651,2,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229073020004","247063990010661","211878443020004",2012,39,3,67,651,3,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229074020004","247063990010661","211878444020004",2012,39,3,67,651,4,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228583020004","247063210010661","211864962020004",2012,39,5,165,644,1,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228584020004","247063210010661","211864963020004",2012,39,5,165,644,2,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228585020004","247063210010661","211864964020004",2012,39,5,165,644,3,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228586020004","247063210010661","211864965020004",2012,39,5,165,644,4,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233236081020004","247063241010661","211865754020004",2012,39,3,59,486,1,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233236082020004","247063241010661","211865755020004",2012,39,3,59,486,2,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233236083020004","247063241010661","211865756020004",2012,39,3,59,486,3,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233236084020004","247063241010661","211865757020004",2012,39,3,59,486,4,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233228977020004","247063364010661","211866659020004",2012,39,6,11,41,1,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228978020004","247063364010661","211866660020004",2012,39,6,11,41,2,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228979020004","247063364010661","211866661020004",2012,39,6,11,41,3,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228980020004","247063364010661","211866662020004",2012,39,6,11,41,4,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229146020004","247063599010661","211868197020004",2012,39,1,1,561,1,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229147020004","247063599010661","211868198020004",2012,39,1,1,561,2,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229148020004","247063599010661","211868199020004",2012,39,1,1,561,3,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229149020004","247063599010661","211868200020004",2012,39,1,1,561,4,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228612020004","247063358010661","211866544020004",2012,39,6,3,818,1,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228613020004","247063358010661","211866545020004",2012,39,6,3,818,2,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228614020004","247063358010661","211866546020004",2012,39,6,3,818,3,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,9
"233228615020004","247063358010661","211866547020004",2012,39,6,3,818,4,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229050020004","247063240010661","211865672020004",2012,39,3,67,345,1,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229051020004","247063240010661","211865673020004",2012,39,3,67,345,2,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229052020004","247063240010661","211865674020004",2012,39,3,67,345,3,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229053020004","247063240010661","211865675020004",2012,39,3,67,345,4,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228765020004","247063703010661","211869988020004",2012,39,6,83,263,1,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228766020004","247063703010661","211869989020004",2012,39,6,83,263,2,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228767020004","247063703010661","211869990020004",2012,39,6,83,263,3,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228768020004","247063703010661","211869991020004",2012,39,6,83,263,4,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229000020004","247063223010661","211865287020004",2012,39,4,35,575,1,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"334961889489998","171868124020004","334961845489998",2014,39,3,157,1342,3,1,,3,3,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334961890489998","171868124020004","334961846489998",2014,39,3,157,1342,4,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334955461489998","171867908020004","334955456489998",2014,39,4,7,1392,1,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,5
"334955462489998","171867908020004","334955457489998",2014,39,4,7,1392,2,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,5
"334955463489998","171867908020004","334955458489998",2014,39,4,7,1392,3,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,5
"334955464489998","171867908020004","334955459489998",2014,39,4,7,1392,4,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,5
"334956813489998","171867937020004","334956708489998",2014,39,3,19,2633,1,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334956814489998","171867937020004","334956709489998",2014,39,3,19,2633,2,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334956815489998","171867937020004","334956710489998",2014,39,3,19,2633,3,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334956816489998","171867937020004","334956711489998",2014,39,3,19,2633,4,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334948374489998","171867364020004","334948369489998",2014,39,6,147,2896,1,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,5
"334948375489998","171867364020004","334948370489998",2014,39,6,147,2896,2,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,5
"334948376489998","171867364020004","334948371489998",2014,39,6,147,2896,3,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,5
"233228841020004","247063945010661","211876758020004",2012,39,3,111,537,1,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228842020004","247063945010661","211876759020004",2012,39,3,111,537,2,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228843020004","247063945010661","211876760020004",2012,39,3,111,537,3,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228844020004","247063945010661","211876761020004",2012,39,3,111,537,4,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228392020004","247063985010661","211878234020004",2012,39,4,29,209,1,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233228393020004","247063985010661","211878235020004",2012,39,4,29,209,2,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233228394020004","247063985010661","211878236020004",2012,39,4,29,209,3,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233228395020004","247063985010661","211878237020004",2012,39,4,29,209,4,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229031020004","247063995010661","211878638020004",2012,39,3,111,884,1,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233229032020004","247063995010661","211878639020004",2012,39,3,111,884,2,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233229033020004","247063995010661","211878640020004",2012,39,3,111,884,3,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"381534390489998","171867977020004","381534340489998",2015,39,1,145,4951,1,,,,1,"",2016-03-25,"489998","",2016-06-29,"489998",7,4,1
"381534391489998","171867977020004","381534341489998",2015,39,1,145,4951,2,,,,1,"",2016-03-25,"489998","",2016-06-29,"489998",7,4,1
"381534392489998","171867977020004","381534342489998",2015,39,1,145,4951,3,,,,1,"",2016-03-25,"489998","",2016-06-29,"489998",7,4,1
"381534393489998","171867977020004","381534343489998",2015,39,1,145,4951,4,,,,1,"",2016-03-25,"489998","",2016-06-29,"489998",7,4,1
"381531578489998","171867627020004","381531573489998",2015,39,6,69,3290,1,,,,,"",2016-03-25,"489998","",2016-09-22,"489998",7,4,2
"381531579489998","171867627020004","381531574489998",2015,39,6,69,3290,2,,,,,"",2016-03-25,"489998","",2016-09-22,"489998",7,4,2
"381531580489998","171867627020004","381531575489998",2015,39,6,69,3290,3,,,,,"",2016-03-25,"489998","",2016-09-22,"489998",7,4,2
"381531581489998","171867627020004","381531576489998",2015,39,6,69,3290,4,,,,,"",2016-03-25,"489998","",2016-09-22,"489998",7,4,2
"381536806489998","251630380489998","381536798489998",2015,39,3,13,3399,1,,10,,,"",2016-03-25,"489998","",2016-09-22,"489998",7,4,5
"381536807489998","251630380489998","381536799489998",2015,39,3,13,3399,2,,10,,,"",2016-03-25,"489998","",2016-09-22,"489998",7,4,5
"381536808489998","251630380489998","381536800489998",2015,39,3,13,3399,3,,10,,,"",2016-03-25,"489998","",2016-09-22,"489998",7,4,5
"381536809489998","251630380489998","381536801489998",2015,39,3,13,3399,4,,10,,,"",2016-03-25,"489998","",2016-09-22,"489998",7,4,5
"381531284489998","171867545020004","381531279489998",2015,39,1,15,4116,1,,10,,,"",2016-03-25,"489998","",2016-09-22,"489998",7,4,5
"381531285489998","171867545020004","381531280489998",2015,39,1,15,4116,2,,10,,,"",2016-03-25,"489998","",2016-09-22,"489998",7,4,5
"381531286489998","171867545020004","381531281489998",2015,39,1,15,4116,3,,10,,,"",2016-03-25,"489998","",2016-09-22,"489998",7,4,5
"381531287489998","171867545020004","381531282489998",2015,39,1,15,4116,4,,10,,,"",2016-03-25,"489998","",2016-09-22,"489998",7,4,5
"381531894489998","171867740020004","381531837489998",2015,39,1,71,5390,1,,,,1,"",2016-03-25,"489998","",2016-06-29,"489998",7,4,1
"381531895489998","171867740020004","381531838489998",2015,39,1,71,5390,2,,,,1,"",2016-03-25,"489998","",2016-06-29,"489998",7,4,1
"381531896489998","171867740020004","381531839489998",2015,39,1,71,5390,3,,,,1,"",2016-03-25,"489998","",2016-06-29,"489998",7,4,1
"381531897489998","171867740020004","381531840489998",2015,39,1,71,5390,4,,,,1,"",2016-03-25,"489998","",2016-06-29,"489998",7,4,1
"381532224489998","171867797020004","381532178489998",2015,39,3,31,1154,1,,,,1,"",2016-03-25,"489998","",2016-06-29,"489998",7,4,1
"381532225489998","171867797020004","381532179489998",2015,39,3,31,1154,2,,,,1,"",2016-03-25,"489998","",2016-06-29,"489998",7,4,1
"381532226489998","171867797020004","381532180489998",2015,39,3,31,1154,3,,,,1,"",2016-03-25,"489998","",2016-06-29,"489998",7,4,1
"381532227489998","171867797020004","381532181489998",2015,39,3,31,1154,4,,,,1,"",2016-03-25,"489998","",2016-06-29,"489998",7,4,1
"381532347489998","171867801020004","381532316489998",2015,39,3,31,3618,1,,10,,,"",2016-03-25,"489998","",2016-09-22,"489998",7,4,5
"381532348489998","171867801020004","381532317489998",2015,39,3,31,3618,2,,10,,,"",2016-03-25,"489998","",2016-09-22,"489998",7,4,5
"381532349489998","171867801020004","381532318489998",2015,39,3,31,3618,3,,10,,,"",2016-03-25,"489998","",2016-09-22,"489998",7,4,5
"271061303489998","16232402020004","271061256489998",2013,39,1,131,2188,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271061304489998","16232402020004","271061257489998",2013,39,1,131,2188,3,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271061305489998","16232402020004","271061258489998",2013,39,1,131,2188,4,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271060336489998","16232317020004","271060310489998",2013,39,1,141,5028,1,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,5
"271060337489998","16232317020004","271060311489998",2013,39,1,141,5028,2,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,5
"271060338489998","16232317020004","271060312489998",2013,39,1,141,5028,3,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271060339489998","16232317020004","271060313489998",2013,39,1,141,5028,4,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,5
"334959785489998","171868044020004","334959771489998",2014,39,4,29,5665,1,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,9
"334959786489998","171868044020004","334959772489998",2014,39,4,29,5665,2,1,,1,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,2
"334959787489998","171868044020004","334959773489998",2014,39,4,29,5665,3,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,9
"334959788489998","171868044020004","334959774489998",2014,39,4,29,5665,4,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,9
"334949199489998","171867451020004","334949169489998",2014,39,6,91,4513,1,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334949200489998","171867451020004","334949170489998",2014,39,6,91,4513,2,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334949201489998","171867451020004","334949171489998",2014,39,6,91,4513,3,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,9
"334949202489998","171867451020004","334949172489998",2014,39,6,91,4513,4,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334949985489998","171867601020004","334949949489998",2014,39,5,49,1720,1,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334949986489998","171867601020004","334949950489998",2014,39,5,49,1720,2,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334949987489998","171867601020004","334949951489998",2014,39,5,49,1720,3,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,9
"334949988489998","171867601020004","334949952489998",2014,39,5,49,1720,4,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334955724489998","171867917020004","334955689489998",2014,39,4,5,4827,1,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334955725489998","171867917020004","334955690489998",2014,39,4,5,4827,2,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334955726489998","171867917020004","334955691489998",2014,39,4,5,4827,3,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334955727489998","171867917020004","334955692489998",2014,39,4,5,4827,4,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,9
"334959185489998","171868009020004","334959149489998",2014,39,3,121,2146,1,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,5
"334959186489998","171868009020004","334959150489998",2014,39,3,121,2146,2,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,5
"334959187489998","171868009020004","334959151489998",2014,39,3,121,2146,3,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,5
"334959188489998","171868009020004","334959152489998",2014,39,3,121,2146,4,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,5
"334960253489998","171868056020004","334960223489998",2014,39,1,53,2376,1,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,5
"334960254489998","171868056020004","334960224489998",2014,39,1,53,2376,2,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,5
"334960255489998","171868056020004","334960225489998",2014,39,1,53,2376,3,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,5
"334960256489998","171868056020004","334960226489998",2014,39,1,53,2376,4,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,5
"334960965489998","171868088020004","334960905489998",2014,39,2,9,2380,1,1,,2,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334960966489998","171868088020004","334960906489998",2014,39,2,9,2380,2,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334960967489998","171868088020004","334960907489998",2014,39,2,9,2380,3,1,,3,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334960968489998","171868088020004","334960908489998",2014,39,2,9,2380,4,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334948911489998","171867407020004","334948847489998",2014,39,6,117,3433,1,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334948912489998","171867407020004","334948848489998",2014,39,6,117,3433,2,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334948913489998","171867407020004","334948849489998",2014,39,6,117,3433,3,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334948914489998","171867407020004","334948850489998",2014,39,6,117,3433,4,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334953093489998","171867816020004","334953029489998",2014,39,1,141,3077,1,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334953094489998","171867816020004","334953030489998",2014,39,1,141,3077,2,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334953095489998","171867816020004","334953031489998",2014,39,1,141,3077,3,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334953096489998","171867816020004","334953032489998",2014,39,1,141,3077,4,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"381539563489998","251630598489998","381539528489998",2015,39,3,31,1999,4,,,,1,"",2016-03-25,"489998","",2016-06-29,"489998",7,4,1
"334951147489998","171867656020004","334951127489998",2014,39,6,39,3798,3,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,9
"334951148489998","171867656020004","334951128489998",2014,39,6,39,3798,4,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,9
"334952055489998","171867746020004","334951989489998",2014,39,1,15,3247,1,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334952056489998","171867746020004","334951990489998",2014,39,1,15,3247,2,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334952057489998","171867746020004","334951991489998",2014,39,1,15,3247,3,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334952058489998","171867746020004","334951992489998",2014,39,1,15,3247,4,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334957091489998","171867943020004","334957008489998",2014,39,3,67,4888,1,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,5
"334957092489998","171867943020004","334957009489998",2014,39,3,67,4888,2,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,5
"334957093489998","171867943020004","334957010489998",2014,39,3,67,4888,3,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,5
"334957094489998","171867943020004","334957011489998",2014,39,3,67,4888,4,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,5
"334957462489998","171867952020004","334957364489998",2014,39,2,115,3461,1,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334957463489998","171867952020004","334957365489998",2014,39,2,115,3461,2,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334957464489998","171867952020004","334957366489998",2014,39,2,115,3461,3,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334957465489998","171867952020004","334957367489998",2014,39,2,115,3461,4,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334960540489998","171868067020004","334960512489998",2014,39,2,73,3185,1,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334960541489998","171868067020004","334960513489998",2014,39,2,73,3185,2,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334960542489998","171868067020004","334960514489998",2014,39,2,73,3185,3,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334960543489998","171868067020004","334960515489998",2014,39,2,73,3185,4,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334951677489998","171867720020004","334951649489998",2014,39,6,11,2083,1,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,9
"334951678489998","171867720020004","334951650489998",2014,39,6,11,2083,2,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334951679489998","171867720020004","334951651489998",2014,39,6,11,2083,3,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,9
"334951680489998","171867720020004","334951652489998",2014,39,6,11,2083,4,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,9
"334953983489998","171867849020004","334953861489998",2014,39,4,55,1176,1,1,,1,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,2
"334953984489998","171867849020004","334953862489998",2014,39,4,55,1176,2,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334953985489998","171867849020004","334953863489998",2014,39,4,55,1176,3,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,9
"334953986489998","171867849020004","334953864489998",2014,39,4,55,1176,4,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334956032489998","171867923020004","334955940489998",2014,39,1,87,2049,1,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334956033489998","171867923020004","334955941489998",2014,39,1,87,2049,2,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334956034489998","171867923020004","334955942489998",2014,39,1,87,2049,3,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334956035489998","171867923020004","334955943489998",2014,39,1,87,2049,4,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334956332489998","171867927020004","334956312489998",2014,39,1,87,4134,1,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,9
"334956333489998","171867927020004","334956313489998",2014,39,1,87,4134,2,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,9
"334956334489998","171867927020004","334956314489998",2014,39,1,87,4134,3,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,3
"334956335489998","171867927020004","334956315489998",2014,39,1,87,4134,4,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,9
"334960180489998","171868055020004","334960131489998",2014,39,1,53,2634,1,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334960181489998","171868055020004","334960132489998",2014,39,1,53,2634,2,2,10,,,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,9
"334960182489998","171868055020004","334960133489998",2014,39,1,53,2634,3,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334960183489998","171868055020004","334960134489998",2014,39,1,53,2634,4,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334961887489998","171868124020004","334961843489998",2014,39,3,157,1342,1,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
"334951146489998","171867656020004","334951126489998",2014,39,6,39,3798,2,1,,1,1,"",2015-06-01,"489998","",2016-06-21,"489998",7,3,1
