"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","TRANSECT","SUBP","CONDID","MEASYEAR","SMALLCT","MEDIUMCT","LARGECT","RSNCTCD","PILESCD","SMALL_TL_COND","SMALL_TL_PLOT","SMALL_TL_UNADJ","MEDIUM_TL_COND","MEDIUM_TL_PLOT","MEDIUM_TL_UNADJ","LARGE_TL_COND","LARGE_TL_PLOT","LARGE_TL_UNADJ","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","FWD_STATUS_CD","FWD_NONSAMPLE_REASN_CD","FWD_SAMPLE_METHOD","SLOPE"
"76439836010538","59827371010538",2002,39,1,5656,150,4,1,2002,5,0,1,0,0,2.3867236234419570296046740866057720829E01,2.3867236234419570296046740866057720829E01,2.3867236234419570296046740866057720829E01,2.3867236234419570296046740866057720829E01,2.3867236234419570296046740866057720829E01,2.3867236234419570296046740866057720829E01,3.97787270573659504934112347767628680483E01,3.97787270573659504934112347767628680483E01,3.97787270573659504934112347767628680483E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76440120010538","59828166010538",2002,39,7,5352,150,1,1,2002,7,3,0,0,0,2.38834840541455209577248739719493638341E01,2.38834840541455209577248739719493638341E01,2.38834840541455209577248739719493638341E01,2.38834840541455209577248739719493638341E01,2.38834840541455209577248739719493638341E01,2.38834840541455209577248739719493638341E01,3.98058067569092015962081232865822730568E01,3.98058067569092015962081232865822730568E01,3.98058067569092015962081232865822730568E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76440119010538","59828166010538",2002,39,7,5352,150,2,1,2002,11,1,1,0,0,2.38834840541455209577248739719493638341E01,2.38834840541455209577248739719493638341E01,2.38834840541455209577248739719493638341E01,2.38834840541455209577248739719493638341E01,2.38834840541455209577248739719493638341E01,2.38834840541455209577248739719493638341E01,3.98058067569092015962081232865822730568E01,3.98058067569092015962081232865822730568E01,3.98058067569092015962081232865822730568E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76440118010538","59828166010538",2002,39,7,5352,150,3,1,2002,37,2,2,0,0,2.38834840541455209577248739719493638341E01,2.38834840541455209577248739719493638341E01,2.38834840541455209577248739719493638341E01,2.38834840541455209577248739719493638341E01,2.38834840541455209577248739719493638341E01,2.38834840541455209577248739719493638341E01,3.98058067569092015962081232865822730568E01,3.98058067569092015962081232865822730568E01,3.98058067569092015962081232865822730568E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76440117010538","59828166010538",2002,39,7,5352,150,4,1,2002,5,0,0,0,0,2.38834840541455209577248739719493638341E01,2.38834840541455209577248739719493638341E01,2.38834840541455209577248739719493638341E01,2.38834840541455209577248739719493638341E01,2.38834840541455209577248739719493638341E01,2.38834840541455209577248739719493638341E01,3.98058067569092015962081232865822730568E01,3.98058067569092015962081232865822730568E01,3.98058067569092015962081232865822730568E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76439901010538","59829816010538",2002,39,13,2644,150,1,1,2002,8,1,0,0,0,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,3.98893635286829752467056173883814340241E01,3.98893635286829752467056173883814340241E01,3.98893635286829752467056173883814340241E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76439900010538","59829816010538",2002,39,13,2644,150,2,1,2002,11,3,0,0,0,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,3.98893635286829752467056173883814340241E01,3.98893635286829752467056173883814340241E01,3.98893635286829752467056173883814340241E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76439899010538","59829816010538",2002,39,13,2644,150,3,1,2002,8,2,1,0,0,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,3.98893635286829752467056173883814340241E01,3.98893635286829752467056173883814340241E01,3.98893635286829752467056173883814340241E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76439898010538","59829816010538",2002,39,13,2644,150,4,1,2002,8,6,1,0,0,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,3.98893635286829752467056173883814340241E01,3.98893635286829752467056173883814340241E01,3.98893635286829752467056173883814340241E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76440028010538","59832243010538",2002,39,31,4927,150,1,1,2002,8,1,1,0,0,2.3614193945746478651876697208744719551E01,2.3614193945746478651876697208744719551E01,2.3614193945746478651876697208744719551E01,2.3614193945746478651876697208744719551E01,2.3614193945746478651876697208744719551E01,2.3614193945746478651876697208744719551E01,3.93569899095774644197944953479078659183E01,3.93569899095774644197944953479078659183E01,3.93569899095774644197944953479078659183E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76440027010538","59832243010538",2002,39,31,4927,150,2,1,2002,5,3,2,0,0,2.3614193945746478651876697208744719551E01,2.3614193945746478651876697208744719551E01,2.3614193945746478651876697208744719551E01,2.3614193945746478651876697208744719551E01,2.3614193945746478651876697208744719551E01,2.3614193945746478651876697208744719551E01,3.93569899095774644197944953479078659183E01,3.93569899095774644197944953479078659183E01,3.93569899095774644197944953479078659183E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76440026010538","59832243010538",2002,39,31,4927,150,3,1,2002,19,3,2,0,0,2.3614193945746478651876697208744719551E01,2.3614193945746478651876697208744719551E01,2.3614193945746478651876697208744719551E01,2.3614193945746478651876697208744719551E01,2.3614193945746478651876697208744719551E01,2.3614193945746478651876697208744719551E01,3.93569899095774644197944953479078659183E01,3.93569899095774644197944953479078659183E01,3.93569899095774644197944953479078659183E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76440025010538","59832243010538",2002,39,31,4927,150,4,1,2002,85,8,2,0,0,2.3614193945746478651876697208744719551E01,2.3614193945746478651876697208744719551E01,2.3614193945746478651876697208744719551E01,2.3614193945746478651876697208744719551E01,2.3614193945746478651876697208744719551E01,2.3614193945746478651876697208744719551E01,3.93569899095774644197944953479078659183E01,3.93569899095774644197944953479078659183E01,3.93569899095774644197944953479078659183E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76440125010538","59832674010538",2002,39,35,5793,150,2,1,2002,40,1,2,0,0,6,24,24,6,24,24,10,40,40,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76439921010538","59821617010538",2002,39,73,4384,150,1,1,2002,8,0,1,0,0,2.36730898618037615520420186904258657465E01,2.36730898618037615520420186904258657465E01,2.36730898618037615520420186904258657465E01,2.36730898618037615520420186904258657465E01,2.36730898618037615520420186904258657465E01,2.36730898618037615520420186904258657465E01,3.94551497696729359200700311507097762441E01,3.94551497696729359200700311507097762441E01,3.94551497696729359200700311507097762441E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76440019010538","59819472010538",2002,39,59,1944,150,1,1,2002,6,8,2,0,0,18,24,24,18,24,24,30,40,40,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76440018010538","59819472010538",2002,39,59,1944,150,2,1,2002,6,4,0,0,0,18,24,24,18,24,24,30,40,40,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76439920010538","59821617010538",2002,39,73,4384,150,2,1,2002,2,1,3,0,0,2.36730898618037615520420186904258657465E01,2.36730898618037615520420186904258657465E01,2.36730898618037615520420186904258657465E01,2.36730898618037615520420186904258657465E01,2.36730898618037615520420186904258657465E01,2.36730898618037615520420186904258657465E01,3.94551497696729359200700311507097762441E01,3.94551497696729359200700311507097762441E01,3.94551497696729359200700311507097762441E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76439919010538","59821617010538",2002,39,73,4384,150,3,1,2002,7,4,1,0,0,2.36730898618037615520420186904258657465E01,2.36730898618037615520420186904258657465E01,2.36730898618037615520420186904258657465E01,2.36730898618037615520420186904258657465E01,2.36730898618037615520420186904258657465E01,2.36730898618037615520420186904258657465E01,3.94551497696729359200700311507097762441E01,3.94551497696729359200700311507097762441E01,3.94551497696729359200700311507097762441E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76439918010538","59821617010538",2002,39,73,4384,150,4,1,2002,13,4,2,0,0,2.36730898618037615520420186904258657465E01,2.36730898618037615520420186904258657465E01,2.36730898618037615520420186904258657465E01,2.36730898618037615520420186904258657465E01,2.36730898618037615520420186904258657465E01,2.36730898618037615520420186904258657465E01,3.94551497696729359200700311507097762441E01,3.94551497696729359200700311507097762441E01,3.94551497696729359200700311507097762441E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76439917010538","59822682010538",2002,39,79,2106,150,1,1,2002,11,4,3,0,0,2.37371912495509767294413904663301590575E01,2.37371912495509767294413904663301590575E01,2.37371912495509767294413904663301590575E01,2.37371912495509767294413904663301590575E01,2.37371912495509767294413904663301590575E01,2.37371912495509767294413904663301590575E01,3.95619854159182945490689841105502650958E01,3.95619854159182945490689841105502650958E01,3.95619854159182945490689841105502650958E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76439916010538","59822682010538",2002,39,79,2106,150,2,1,2002,5,6,1,0,0,2.37371912495509767294413904663301590575E01,2.37371912495509767294413904663301590575E01,2.37371912495509767294413904663301590575E01,2.37371912495509767294413904663301590575E01,2.37371912495509767294413904663301590575E01,2.37371912495509767294413904663301590575E01,3.95619854159182945490689841105502650958E01,3.95619854159182945490689841105502650958E01,3.95619854159182945490689841105502650958E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76439915010538","59822682010538",2002,39,79,2106,150,3,1,2002,10,3,0,0,0,2.37371912495509767294413904663301590575E01,2.37371912495509767294413904663301590575E01,2.37371912495509767294413904663301590575E01,2.37371912495509767294413904663301590575E01,2.37371912495509767294413904663301590575E01,2.37371912495509767294413904663301590575E01,3.95619854159182945490689841105502650958E01,3.95619854159182945490689841105502650958E01,3.95619854159182945490689841105502650958E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76439914010538","59822682010538",2002,39,79,2106,150,4,1,2002,8,5,0,0,0,2.37371912495509767294413904663301590575E01,2.37371912495509767294413904663301590575E01,2.37371912495509767294413904663301590575E01,2.37371912495509767294413904663301590575E01,2.37371912495509767294413904663301590575E01,2.37371912495509767294413904663301590575E01,3.95619854159182945490689841105502650958E01,3.95619854159182945490689841105502650958E01,3.95619854159182945490689841105502650958E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76440010010538","59823251010538",2002,39,81,2843,150,1,1,2002,11,2,0,0,0,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,3.98893635286829752467056173883814340241E01,3.98893635286829752467056173883814340241E01,3.98893635286829752467056173883814340241E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76440009010538","59823251010538",2002,39,81,2843,150,2,1,2002,1,0,0,0,0,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,3.98893635286829752467056173883814340241E01,3.98893635286829752467056173883814340241E01,3.98893635286829752467056173883814340241E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76440008010538","59823251010538",2002,39,81,2843,150,3,1,2002,0,0,0,0,0,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,3.98893635286829752467056173883814340241E01,3.98893635286829752467056173883814340241E01,3.98893635286829752467056173883814340241E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76440007010538","59823251010538",2002,39,81,2843,150,4,1,2002,10,1,0,0,0,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,2.39336181172097851480233704330288604145E01,3.98893635286829752467056173883814340241E01,3.98893635286829752467056173883814340241E01,3.98893635286829752467056173883814340241E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76440020010538","59825609010538",2002,39,99,5047,150,4,3,2002,11,2,0,0,0,6,18,24,6,18,24,10,30,40,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76439905010538","59826469010538",2002,39,105,2981,150,1,1,2002,6,0,0,0,0,2.27085922184043027842451437323872935433E01,2.27085922184043027842451437323872935433E01,2.27085922184043027842451437323872935433E01,2.27085922184043027842451437323872935433E01,2.27085922184043027842451437323872935433E01,2.27085922184043027842451437323872935433E01,3.78476536973405046404085728873121559055E01,3.78476536973405046404085728873121559055E01,3.78476536973405046404085728873121559055E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76439904010538","59826469010538",2002,39,105,2981,150,2,1,2002,0,0,0,0,0,2.27085922184043027842451437323872935433E01,2.27085922184043027842451437323872935433E01,2.27085922184043027842451437323872935433E01,2.27085922184043027842451437323872935433E01,2.27085922184043027842451437323872935433E01,2.27085922184043027842451437323872935433E01,3.78476536973405046404085728873121559055E01,3.78476536973405046404085728873121559055E01,3.78476536973405046404085728873121559055E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76439903010538","59826469010538",2002,39,105,2981,150,3,1,2002,40,5,0,0,0,2.27085922184043027842451437323872935433E01,2.27085922184043027842451437323872935433E01,2.27085922184043027842451437323872935433E01,2.27085922184043027842451437323872935433E01,2.27085922184043027842451437323872935433E01,2.27085922184043027842451437323872935433E01,3.78476536973405046404085728873121559055E01,3.78476536973405046404085728873121559055E01,3.78476536973405046404085728873121559055E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
"76439902010538","59826469010538",2002,39,105,2981,150,4,1,2002,9,0,0,0,0,2.27085922184043027842451437323872935433E01,2.27085922184043027842451437323872935433E01,2.27085922184043027842451437323872935433E01,2.27085922184043027842451437323872935433E01,2.27085922184043027842451437323872935433E01,2.27085922184043027842451437323872935433E01,3.78476536973405046404085728873121559055E01,3.78476536973405046404085728873121559055E01,3.78476536973405046404085728873121559055E01,"",2007-11-19,"10661","",2019-06-14,"126144",,,"2",
