"CN","PLT_CN","VVT_CN","INVYR","STATECD","COUNTYCD","PLOT","SUBP","VEG_SUBP_STATUS_CD","VEG_SUBP_NONSAMPLE_REASN_CD","SUBP_ACCESSIBLE_FOREST_PCT","DETAILED_NONFOREST_LAND_USE","TOTAL_CANOPY_COVER_LAYER_1","TOTAL_CANOPY_COVER_LAYER_2","TOTAL_CANOPY_COVER_LAYER_3","TOTAL_CANOPY_COVER_LAYER_4","CRYPTO_CRUST_COVER_PCT","LICHEN_COVER_PCT","LITTER_DUFF_COVER_PCT","MINERAL_SOIL_COVER_PCT","MOSS_COVER_PCT","ROAD_TRAIL_COVER_PCT","ROCK_COVER_PCT","STANDING_WATER_COVER_PCT","STREAM_LAKE_COVER_PCT","TRASH_JUNK_COVER_PCT","WOOD_COVER_PCT","VEG_SUBP_STATUS_CD_PRE2004","VEG_SUBP_NONSMP_RSN_CD_PRE2004","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"236056711010661","144953751010661","236056713010661",2009,39,5,4827,3,1,,100,,75,40,75,80,0,1,93,2,1,0,1,0,0,0,2,1,,"",2010-11-05,"10661","",,""
"236056712010661","144953751010661","236056713010661",2009,39,5,4827,4,2,,,,,,,,,,,,,,,,,,,2,,"",2010-11-05,"10661","",,""
"236054974010661","144953809010661","236054978010661",2009,39,145,4951,1,1,,100,,65,45,70,75,0,1,76,2,2,15,1,0,0,0,3,1,,"",2010-11-05,"10661","",,""
"236054975010661","144953809010661","236054978010661",2009,39,145,4951,2,1,,100,,70,45,75,80,0,1,88,1,5,0,1,0,0,0,4,1,,"",2010-11-05,"10661","",,""
"236054976010661","144953809010661","236054978010661",2009,39,145,4951,3,1,,100,,70,70,55,65,0,1,64,6,5,0,2,0,18,0,4,1,,"",2010-11-05,"10661","",2010-12-28,"10661"
"236054977010661","144953809010661","236054978010661",2009,39,145,4951,4,1,,100,,65,85,60,40,0,1,88,1,4,0,1,0,0,1,4,1,,"",2010-11-05,"10661","",,""
"236054774010661","144953903010661","236054778010661",2009,39,141,3077,1,1,,100,,65,30,80,50,0,1,69,5,3,18,1,0,0,1,2,1,,"",2010-11-05,"10661","",,""
"236054775010661","144953903010661","236054778010661",2009,39,141,3077,2,1,,100,,60,25,25,90,0,1,82,6,3,0,6,0,0,0,2,1,,"",2010-11-05,"10661","",,""
"236054776010661","144953903010661","236054778010661",2009,39,141,3077,3,1,,100,,60,10,30,90,0,1,69,7,2,20,1,0,0,0,0,1,,"",2010-11-05,"10661","",,""
"236054777010661","144953903010661","236054778010661",2009,39,141,3077,4,1,,100,,40,40,95,45,0,1,76,2,1,0,1,0,17,1,1,1,,"",2010-11-05,"10661","",,""
"236058292010661","144954079010661","236058296010661",2009,39,117,3433,1,1,,100,,91,25,85,70,0,1,72,25,1,0,0,0,0,0,1,1,,"",2010-11-05,"10661","",,""
"236058293010661","144954079010661","236058296010661",2009,39,117,3433,2,1,,100,,85,55,75,85,0,1,86,2,1,0,0,0,0,0,10,1,,"",2010-11-05,"10661","",,""
"236058294010661","144954079010661","236058296010661",2009,39,117,3433,3,1,,100,,90,60,25,93,0,1,88,5,1,0,0,0,0,0,5,1,,"",2010-11-05,"10661","",,""
"236058295010661","144954079010661","236058296010661",2009,39,117,3433,4,1,,100,,95,60,50,80,0,1,84,2,2,0,0,0,0,1,10,1,,"",2010-11-05,"10661","",,""
"236057078010661","144954107010661","236057082010661",2009,39,49,1720,1,1,,100,,99,15,11,0,0,0,98,1,1,0,0,0,0,0,0,1,,"",2010-11-05,"10661","",,""
"236057079010661","144954107010661","236057082010661",2009,39,49,1720,2,1,,100,,35,75,82,92,0,0,80,10,2,0,1,0,0,1,6,1,,"",2010-11-05,"10661","",,""
"236057080010661","144954107010661","236057082010661",2009,39,49,1720,3,2,,,,,,,,,,,,,,,,,,,2,,"",2010-11-05,"10661","",,""
"236057081010661","144954107010661","236057082010661",2009,39,49,1720,4,1,,100,,99,25,8,0,0,0,99,1,0,0,0,0,0,0,0,1,,"",2010-11-05,"10661","",,""
"236054280010661","144954149010661","236054284010661",2009,39,71,5390,1,1,,100,,95,90,65,85,0,1,72,5,1,0,20,0,0,0,1,1,,"",2010-11-05,"10661","",,""
"236054281010661","144954149010661","236054284010661",2009,39,71,5390,2,1,,100,,93,50,45,70,0,1,86,4,4,0,1,0,0,0,4,1,,"",2010-11-05,"10661","",,""
"236054282010661","144954149010661","236054284010661",2009,39,71,5390,3,1,,100,,75,35,20,97,0,1,75,18,1,0,1,0,0,1,3,1,,"",2010-11-05,"10661","",,""
"236057614010661","144954347010661","236057615010661",2009,39,165,2505,4,1,,100,,70,40,20,90,0,1,79,3,1,0,1,0,0,1,14,1,,"",2010-11-05,"10661","",,""
"236054283010661","144954149010661","236054284010661",2009,39,71,5390,4,1,,100,,90,50,35,60,0,1,89,6,1,0,1,0,0,0,2,1,,"",2010-11-05,"10661","",,""
"236053907010661","144954161010661","236053911010661",2009,39,15,3247,1,1,,100,,50,10,16,95,0,1,63,25,6,0,2,0,0,0,3,1,,"",2010-11-05,"10661","",,""
"236053908010661","144954161010661","236053911010661",2009,39,15,3247,2,1,,100,,41,16,20,90,0,1,52,11,4,25,1,0,0,1,5,1,,"",2010-11-05,"10661","",,""
"236053909010661","144954161010661","236053911010661",2009,39,15,3247,3,1,,100,,55,45,27,92,0,1,74,12,4,0,2,0,0,1,6,1,,"",2010-11-05,"10661","",,""
"236053910010661","144954161010661","236053911010661",2009,39,15,3247,4,1,,100,,55,30,5,97,0,1,59,6,3,25,2,0,0,0,4,1,,"",2010-11-05,"10661","",,""
"236057882010661","144954313010661","236057886010661",2009,39,91,4513,1,1,,100,,95,65,40,60,0,1,79,2,1,12,1,0,0,1,3,1,,"",2010-11-05,"10661","",,""
"236057883010661","144954313010661","236057886010661",2009,39,91,4513,2,1,,100,,92,40,40,40,0,1,68,1,2,25,1,0,0,0,2,1,,"",2010-11-05,"10661","",,""
"236057884010661","144954313010661","236057886010661",2009,39,91,4513,3,2,,,,,,,,,,,,,,,,,,,2,,"",2010-11-05,"10661","",,""
"236057885010661","144954313010661","236057886010661",2009,39,91,4513,4,1,,100,,75,35,5,0,0,0,72,5,1,18,2,0,0,1,1,1,,"",2010-11-05,"10661","",,""
"236057239010661","144954337010661","236057243010661",2009,39,57,2961,1,1,,100,,95,75,23,3,0,0,50,20,5,24,1,0,0,0,0,1,,"",2010-11-05,"10661","",,""
"236057240010661","144954337010661","236057243010661",2009,39,57,2961,2,1,,100,,85,95,85,5,0,0,79,7,4,8,1,0,0,0,1,1,,"",2010-11-05,"10661","",,""
"236057241010661","144954337010661","236057243010661",2009,39,57,2961,3,1,,100,,80,75,90,50,0,1,47,25,4,20,1,0,0,0,2,1,,"",2010-11-05,"10661","",,""
"236057242010661","144954337010661","236057243010661",2009,39,57,2961,4,1,,4,32,4,4,4,1,0,0,3,0,1,0,0,0,0,0,0,2,,"",2010-11-05,"10661","",,""
"236057611010661","144954347010661","236057615010661",2009,39,165,2505,1,1,,100,,65,30,75,90,0,1,15,70,4,5,1,0,0,0,4,1,,"",2010-11-05,"10661","",,""
"236057612010661","144954347010661","236057615010661",2009,39,165,2505,2,1,,100,,60,50,75,90,0,1,21,65,1,8,1,0,0,0,3,1,,"",2010-11-05,"10661","",,""
"236057613010661","144954347010661","236057615010661",2009,39,165,2505,3,1,,100,,90,60,30,80,0,1,15,60,3,15,1,0,0,0,5,1,,"",2010-11-05,"10661","",,""
"236058110010661","144954467010661","236058114010661",2009,39,95,3536,1,1,,100,,60,25,25,90,0,0,93,0,2,0,0,0,0,0,5,1,,"",2010-11-05,"10661","",,""
"247584680010661","168994923010661","247584684010661",2010,39,167,3682,1,2,,,,,,,,,,,,,,,,,,,2,,"",2011-05-05,"10661","",,""
"247584681010661","168994923010661","247584684010661",2010,39,167,3682,2,1,,15,11,10,13,15,9,0,0,9,3,1,0,1,0,0,0,1,2,,"",2011-05-05,"10661","",,""
"247584682010661","168994923010661","247584684010661",2010,39,167,3682,3,2,,,,,,,,,,,,,,,,,,,2,,"",2011-05-05,"10661","",,""
"247584683010661","168994923010661","247584684010661",2010,39,167,3682,4,2,,,,,,,,,,,,,,,,,,,2,,"",2011-05-05,"10661","",,""
"247583115010661","168994999010661","247583119010661",2010,39,155,4794,1,1,,100,,75,30,40,95,0,0,78,15,5,0,0,0,0,0,2,1,,"",2011-05-05,"10661","",,""
"247583116010661","168994999010661","247583119010661",2010,39,155,4794,2,1,,100,,65,27,65,97,0,1,90,3,2,0,0,0,0,1,3,1,,"",2011-05-05,"10661","",,""
"247583117010661","168994999010661","247583119010661",2010,39,155,4794,3,1,,100,,77,62,45,98,0,1,91,2,3,0,0,0,0,0,3,1,,"",2011-05-05,"10661","",,""
"247583118010661","168994999010661","247583119010661",2010,39,155,4794,4,1,,100,,64,10,25,90,0,0,85,9,2,0,0,0,0,1,3,1,,"",2011-05-05,"10661","",,""
"247583461010661","168995039010661","247583465010661",2010,39,157,5760,1,1,,100,,77,68,65,72,0,1,93,1,1,0,1,0,0,0,3,1,,"",2011-05-05,"10661","",,""
"247583462010661","168995039010661","247583465010661",2010,39,157,5760,2,2,,,,,,,,,,,,,,,,,,,2,,"",2011-05-05,"10661","",,""
"247583463010661","168995039010661","247583465010661",2010,39,157,5760,3,3,3,,,,,,,,,,,,,,,,,,3,3,"",2011-05-05,"10661","",,""
"247583464010661","168995039010661","247583465010661",2010,39,157,5760,4,2,,,,,,,,,,,,,,,,,,,2,,"",2011-05-05,"10661","",,""
"248610274010661","168995097010661","248610278010661",2010,39,53,3579,1,1,,100,,85,65,45,90,0,1,91,2,1,2,1,0,0,0,2,1,,"",2011-05-09,"10661","",,""
"248610275010661","168995097010661","248610278010661",2010,39,53,3579,2,1,,100,,37,55,80,71,0,1,93,2,1,0,0,0,0,1,2,1,,"",2011-05-09,"10661","",,""
"248610276010661","168995097010661","248610278010661",2010,39,53,3579,3,1,,100,,87,30,40,94,0,2,92,1,1,0,0,0,0,1,3,1,,"",2011-05-09,"10661","",,""
"248610277010661","168995097010661","248610278010661",2010,39,53,3579,4,1,,100,,95,40,45,85,0,1,93,1,1,0,0,0,0,1,3,1,,"",2011-05-09,"10661","",,""
"247545088010661","168995163010661","247545092010661",2010,39,59,2535,1,1,,36,10,33,11,36,33,0,1,32,1,1,0,0,0,0,0,1,2,,"",2011-05-05,"10661","",,""
"247545089010661","168995163010661","247545092010661",2010,39,59,2535,2,1,,100,,91,20,70,98,0,1,84,1,1,4,3,0,0,2,4,1,,"",2011-05-05,"10661","",,""
"247545090010661","168995163010661","247545092010661",2010,39,59,2535,3,2,,,,,,,,,,,,,,,,,,,2,,"",2011-05-05,"10661","",,""
"247545091010661","168995163010661","247545092010661",2010,39,59,2535,4,3,2,,,,,,,,,,,,,,,,,,3,2,"",2011-05-05,"10661","",,""
"248610540010661","168995175010661","248610544010661",2010,39,59,2204,1,1,,100,,80,25,60,90,0,1,88,2,2,2,1,0,0,0,4,1,,"",2011-05-09,"10661","",,""
"248610541010661","168995175010661","248610544010661",2010,39,59,2204,2,1,,100,,90,90,75,29,0,1,77,4,6,0,1,0,9,0,2,1,,"",2011-05-09,"10661","",,""
"248610542010661","168995175010661","248610544010661",2010,39,59,2204,3,1,,100,,70,30,30,95,0,1,94,0,1,0,0,0,0,0,4,1,,"",2011-05-09,"10661","",,""
"248610543010661","168995175010661","248610544010661",2010,39,59,2204,4,1,,100,,92,70,50,55,0,1,78,13,2,0,1,0,0,0,5,1,,"",2011-05-09,"10661","",,""
"249335502010661","168995389010661","249335506010661",2010,39,169,5407,1,1,,19,11,18,15,12,1,0,0,9,5,1,0,2,0,0,1,1,2,,"",2011-06-02,"10661","",,""
"249335503010661","168995389010661","249335506010661",2010,39,169,5407,2,2,,,,,,,,,,,,,,,,,,,2,,"",2011-06-02,"10661","",,""
"249335504010661","168995389010661","249335506010661",2010,39,169,5407,3,1,,100,,70,75,55,95,0,0,46,15,1,1,9,0,25,1,2,1,,"",2011-06-02,"10661","",,""
"249335505010661","168995389010661","249335506010661",2010,39,169,5407,4,2,,,,,,,,,,,,,,,,,,,2,,"",2011-06-02,"10661","",,""
"70277010760","59821617010538","611010760",2002,39,73,4384,4,1,,100,,60,40,50,75,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70258010760","59822682010538","607010760",2002,39,79,2106,1,1,,100,,95,60,55,80,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70794010760","59848292010538","741010760",2003,39,19,2633,1,1,,100,,50,35,70,95,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70795010760","59848292010538","741010760",2003,39,19,2633,2,1,,100,,40,60,85,95,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70796010760","59848292010538","741010760",2003,39,19,2633,3,1,,100,,30,40,85,99,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70259010760","59822682010538","607010760",2002,39,79,2106,2,1,,100,,99,75,60,60,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70260010760","59822682010538","607010760",2002,39,79,2106,3,1,,100,,25,35,65,85,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70261010760","59822682010538","607010760",2002,39,79,2106,4,1,,100,,80,50,90,40,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70774010760","59823251010538","736010760",2002,39,81,2843,1,1,,100,,90,35,1,0,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70775010760","59823251010538","736010760",2002,39,81,2843,2,1,,100,,85,2,0,0,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70776010760","59823251010538","736010760",2002,39,81,2843,3,1,,100,,85,10,5,0,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70777010760","59823251010538","736010760",2002,39,81,2843,4,1,,100,,99,15,2,0,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70834010760","59825609010538","751010760",2002,39,99,5047,1,3,3,,,,,,,,,,,,,,,,,,3,3,"",2005-12-21,"10760","",,""
"70835010760","59825609010538","751010760",2002,39,99,5047,2,3,10,,,,,,,,,,,,,,,,,,2,,"",2005-12-21,"10760","",,""
"70836010760","59825609010538","751010760",2002,39,99,5047,3,3,10,,,,,,,,,,,,,,,,,,2,,"",2005-12-21,"10760","",,""
"70797010760","59848292010538","741010760",2003,39,19,2633,4,1,,100,,50,45,90,95,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70837010760","59825609010538","751010760",2002,39,99,5047,4,1,,100,,35,40,9,95,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70810010760","59849784010538","745010760",2003,39,29,5665,1,2,,,,,,,,,,,,,,,,,,,2,,"",2005-12-21,"10760","",,""
"70811010760","59849784010538","745010760",2003,39,29,5665,2,3,10,,,,,,,,,,,,,,,,,,2,,"",2005-12-21,"10760","",,""
"70812010760","59849784010538","745010760",2003,39,29,5665,3,2,,,,,,,,,,,,,,,,,,,2,,"",2005-12-21,"10760","",,""
"70813010760","59849784010538","745010760",2003,39,29,5665,4,2,,,,,,,,,,,,,,,,,,,2,,"",2005-12-21,"10760","",,""
"70826010760","59850077010538","749010760",2003,39,31,1154,1,1,,100,,85,35,15,40,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70827010760","59850077010538","749010760",2003,39,31,1154,2,1,,100,,93,12,2,9,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70828010760","59850077010538","749010760",2003,39,31,1154,3,1,,100,,45,60,50,85,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70829010760","59850077010538","749010760",2003,39,31,1154,4,1,,100,,80,70,60,85,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"216281295010661","59852459010538","216281284010661",2003,39,117,3433,1,3,10,,,,,,,,,,,,,,,,,,3,10,"",2009-09-25,"10661","",,""
"216281306010661","59852459010538","216281284010661",2003,39,117,3433,2,3,10,,,,,,,,,,,,,,,,,,3,10,"",2009-09-25,"10661","",,""
"216281317010661","59852459010538","216281284010661",2003,39,117,3433,3,3,10,,,,,,,,,,,,,,,,,,3,10,"",2009-09-25,"10661","",,""
"216281328010661","59852459010538","216281284010661",2003,39,117,3433,4,3,10,,,,,,,,,,,,,,,,,,3,10,"",2009-09-25,"10661","",,""
"70250010760","59853254010538","605010760",2003,39,119,1245,1,1,,98,,98,5,0,0,,,,,,,,,,,,1,,"",2005-12-21,"10760","",2009-09-21,"10661"
"70251010760","59853254010538","605010760",2003,39,119,1245,2,2,,,,,,,,,,,,,,,,,,,2,,"",2005-12-21,"10760","",,""
"70252010760","59853254010538","605010760",2003,39,119,1245,3,1,,100,,95,20,40,85,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70253010760","59853254010538","605010760",2003,39,119,1245,4,2,,,,,,,,,,,,,,,,,,,2,,"",2005-12-21,"10760","",,""
"70234010760","59853380010538","601010760",2003,39,121,2146,1,1,,100,,75,70,60,90,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70235010760","59853380010538","601010760",2003,39,121,2146,2,1,,100,,85,95,40,55,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70236010760","59853380010538","601010760",2003,39,121,2146,3,1,,100,,65,40,80,90,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70237010760","59853380010538","601010760",2003,39,121,2146,4,1,,100,,70,65,75,85,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70286010760","59854367010538","614010760",2003,39,127,3072,1,1,,100,,70,60,70,96,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70287010760","59854367010538","614010760",2003,39,127,3072,2,1,,100,,85,40,55,85,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70288010760","59854367010538","614010760",2003,39,127,3072,3,1,,100,,90,80,80,75,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70289010760","59854367010538","614010760",2003,39,127,3072,4,1,,100,,70,60,75,98,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70338010760","59855376010538","627010760",2003,39,135,1422,1,1,,100,,75,95,10,90,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70339010760","59855376010538","627010760",2003,39,135,1422,2,3,10,,,,,,,,,,,,,,,,,,2,,"",2005-12-21,"10760","",,""
"70340010760","59855376010538","627010760",2003,39,135,1422,3,1,,100,,60,70,30,80,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70341010760","59855376010538","627010760",2003,39,135,1422,4,1,,100,,75,60,75,95,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70266010760","59856286010538","609010760",2003,39,141,3077,1,1,,100,,85,25,62,30,,,,,,,,,,,,1,,"",2005-12-21,"10760","",,""
"70267010760","59856286010538","609010760",2003,39,141,3077,2,2,,,,,,,,,,,,,,,,,,,2,,"",2005-12-21,"10760","",,""
