"CN","PLT_CN","VVT_CN","INVYR","STATECD","COUNTYCD","PLOT","VEG_FLDSPCD","UNIQUE_SP_NBR","VEG_SPCD","SPECIMEN_COLLECTED","SPECIMEN_LABEL_NBR","SPECIMEN_NOT_COLLECTED_REASON","SPECIMEN_RESOLVED","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","UPDATED_UNKNOWN_SPECIES_DATE"
"36260010760","59785584010538","877010760",2001,39,35,575,"ACSA3",1,"ACSA3","",,,"","",2005-12-21,"10760","",,"",
"36261010760","59785584010538","877010760",2001,39,35,575,"ARTR",1,"ARTR","",,,"","",2005-12-21,"10760","",,"",
"36262010760","59785584010538","877010760",2001,39,35,575,"ASTR",1,"ASTR","",,,"","",2005-12-21,"10760","",,"",
"36263010760","59785584010538","877010760",2001,39,35,575,"CACA18",1,"CACA18","",,,"","",2005-12-21,"10760","",,"",
"36264010760","59785584010538","877010760",2001,39,35,575,"CACO15",1,"CACO15","",,,"","",2005-12-21,"10760","",,"",
"36265010760","59785584010538","877010760",2001,39,35,575,"CAOV2",1,"CAOV2","",,,"","",2005-12-21,"10760","",,"",
"36266010760","59785584010538","877010760",2001,39,35,575,"FAGR",1,"FAGR","",,,"","",2005-12-21,"10760","",,"",
"36267010760","59785584010538","877010760",2001,39,35,575,"FRAM2",1,"FRAM2","",,,"","",2005-12-21,"10760","",,"",
"36268010760","59785584010538","877010760",2001,39,35,575,"LIBE3",1,"LIBE3","",,,"","",2005-12-21,"10760","",,"",
"36269010760","59785584010538","877010760",2001,39,35,575,"LITU",1,"LITU","",,,"","",2005-12-21,"10760","",,"",
"36270010760","59785584010538","877010760",2001,39,35,575,"PAOC4",1,"PAPE5","",,,"","",2005-12-21,"10760","",,"",
"36271010760","59785584010538","877010760",2001,39,35,575,"PAQU2",1,"PAQU2","",,,"","",2005-12-21,"10760","",,"",
"36272010760","59785584010538","877010760",2001,39,35,575,"PODE3",1,"PODE3","",,,"","",2005-12-21,"10760","",,"",
"36273010760","59785584010538","877010760",2001,39,35,575,"POPE",1,"POPE","",,,"","",2005-12-21,"10760","",,"",
"36274010760","59785584010538","877010760",2001,39,35,575,"QURU",1,"QURU","",,,"","",2005-12-21,"10760","",,"",
"36275010760","59785584010538","877010760",2001,39,35,575,"SOLID",1,"SOLID","",,,"","",2005-12-21,"10760","",,"",
"36276010760","59785584010538","877010760",2001,39,35,575,"TAOF",1,"TAOF","",,,"","",2005-12-21,"10760","",,"",
"36277010760","59785584010538","877010760",2001,39,35,575,"THDI",1,"THDI","",,,"","",2005-12-21,"10760","",,"",
"36278010760","59785584010538","877010760",2001,39,35,575,"TIAM",1,"TIAM","",,,"","",2005-12-21,"10760","",,"",
"36279010760","59785584010538","877010760",2001,39,35,575,"TORA2",1,"TORA2","",,,"","",2005-12-21,"10760","",,"",
"36280010760","59785584010538","877010760",2001,39,35,575,"ULAM",1,"ULAM","",,,"","",2005-12-21,"10760","",,"",
"36281010760","59785584010538","877010760",2001,39,35,575,"UNGRASS7",1,"CAREX","",,,"","",2005-12-21,"10760","",,"",
"36282010760","59785584010538","877010760",2001,39,35,575,"UNGRASS8",1,"LEVI2","",,,"","",2005-12-21,"10760","",,"",
"36283010760","59785584010538","877010760",2001,39,35,575,"UNHAWTHRN3",1,"CRATA","",,,"","",2005-12-21,"10760","",,"",
"36284010760","59785584010538","877010760",2001,39,35,575,"UNOPPUBES",1,"PRVU","",,,"","",2005-12-21,"10760","",,"",
"36285010760","59785584010538","877010760",2001,39,35,575,"UNRARE4",1,"2PLANT","",,,"","",2005-12-21,"10760","",,"",
"36286010760","59785584010538","877010760",2001,39,35,575,"VIAE",1,"VIAE","",,,"","",2005-12-21,"10760","",,"",
"32015010760","59786192010538","757010760",2001,39,41,574,"ACMI2",1,"ACMI2","",,,"","",2005-12-21,"10760","",,"",
"32016010760","59786192010538","757010760",2001,39,41,574,"ACRU",1,"ACRU","",,,"","",2005-12-21,"10760","",,"",
"32017010760","59786192010538","757010760",2001,39,41,574,"AMBRO",1,"AMBRO","",,,"","",2005-12-21,"10760","",,"",
"32018010760","59786192010538","757010760",2001,39,41,574,"APCA",1,"APCA","",,,"","",2005-12-21,"10760","",,"",
"32019010760","59786192010538","757010760",2001,39,41,574,"CHRYS2",1,"CHRYS2","",,,"","",2005-12-21,"10760","",,"",
"32020010760","59786192010538","757010760",2001,39,41,574,"COAR4",1,"COAR4","",,,"","",2005-12-21,"10760","",,"",
"32021010760","59786192010538","757010760",2001,39,41,574,"DACA6",1,"DACA6","",,,"","",2005-12-21,"10760","",,"",
"32022010760","59786192010538","757010760",2001,39,41,574,"ELRE4",1,"ELRE4","",,,"","",2005-12-21,"10760","",,"",
"32023010760","59786192010538","757010760",2001,39,41,574,"FRAM2",1,"FRAM2","",,,"","",2005-12-21,"10760","",,"",
"32024010760","59786192010538","757010760",2001,39,41,574,"LEVI6",1,"LEVI6","",,,"","",2005-12-21,"10760","",,"",
"32025010760","59786192010538","757010760",2001,39,41,574,"LOJA",1,"LOJA","",,,"","",2005-12-21,"10760","",,"",
"32026010760","59786192010538","757010760",2001,39,41,574,"LYDI3",1,"LYDI3","",,,"","",2005-12-21,"10760","",,"",
"32027010760","59786192010538","757010760",2001,39,41,574,"PAQU2",1,"PAQU2","",,,"","",2005-12-21,"10760","",,"",
"32028010760","59786192010538","757010760",2001,39,41,574,"PHPR3",1,"PHPR3","",,,"","",2005-12-21,"10760","",,"",
"32029010760","59786192010538","757010760",2001,39,41,574,"POSI2",1,"POSI2","",,,"","",2005-12-21,"10760","",,"",
"32030010760","59786192010538","757010760",2001,39,41,574,"PRSE2",1,"PRSE2","",,,"","",2005-12-21,"10760","",,"",
"32031010760","59786192010538","757010760",2001,39,41,574,"PRVU",1,"PRVU","",,,"","",2005-12-21,"10760","",,"",
"32032010760","59786192010538","757010760",2001,39,41,574,"QUCO2",1,"QUCO2","",,,"","",2005-12-21,"10760","",,"",
"32033010760","59786192010538","757010760",2001,39,41,574,"ROMV",1,"ROMU","",,,"","",2005-12-21,"10760","",,"",
"32034010760","59786192010538","757010760",2001,39,41,574,"RUHI2",1,"RUHI2","",,,"","",2005-12-21,"10760","",,"",
"32035010760","59786192010538","757010760",2001,39,41,574,"RUOC",1,"RUOC","",,,"","",2005-12-21,"10760","",,"",
"32036010760","59786192010538","757010760",2001,39,41,574,"RUPE3",1,"RUPE3","",,,"","",2005-12-21,"10760","",,"",
"32037010760","59786192010538","757010760",2001,39,41,574,"SOGI",1,"SOGI","",,,"","",2005-12-21,"10760","",,"",
"32038010760","59786192010538","757010760",2001,39,41,574,"SOLID",1,"SOLID","",,,"","",2005-12-21,"10760","",,"",
"32039010760","59786192010538","757010760",2001,39,41,574,"TORA2",1,"TORA2","",,,"","",2005-12-21,"10760","",,"",
"32040010760","59786192010538","757010760",2001,39,41,574,"TRPR2",1,"TRPR2","",,,"","",2005-12-21,"10760","",,"",
"32041010760","59786192010538","757010760",2001,39,41,574,"ULAM",1,"ULAM","",,,"","",2005-12-21,"10760","",,"",
"32042010760","59786192010538","757010760",2001,39,41,574,"UNBNCH",1,"SOLID","",,,"","",2005-12-21,"10760","",,"",
"32043010760","59786192010538","757010760",2001,39,41,574,"UNCBG",1,"SOCA6","",,,"","",2005-12-21,"10760","",,"",
"32044010760","59786192010538","757010760",2001,39,41,574,"UNGRASS01",1,"DIDI6","",,,"","",2005-12-21,"10760","",,"",
"32045010760","59786192010538","757010760",2001,39,41,574,"UNGRASS02",1,"HOLA","",,,"","",2005-12-21,"10760","",,"",
"32046010760","59786192010538","757010760",2001,39,41,574,"UNGRASS03",1,"AGGI2","",,,"","",2005-12-21,"10760","",,"",
"32047010760","59786192010538","757010760",2001,39,41,574,"UNPRPAST",1,"VEGI","",,,"","",2005-12-21,"10760","",,"",
"32048010760","59786192010538","757010760",2001,39,41,574,"UNSEDGE2",1,"CALA19","",,,"","",2005-12-21,"10760","",,"",
"32049010760","59786192010538","757010760",2001,39,41,574,"VIDE",1,"VIDE","",,,"","",2005-12-21,"10760","",,"",
"20878010760","59787135010538","485010760",2001,39,53,778,"ACMI2",1,"ACMI2","",,,"","",2005-12-21,"10760","",,"",
"20879010760","59787135010538","485010760",2001,39,53,778,"ACSA3",1,"ACSA3","",,,"","",2005-12-21,"10760","",,"",
"20880010760","59787135010538","485010760",2001,39,53,778,"ASPL",1,"ASPL","",,,"","",2005-12-21,"10760","",,"",
"20881010760","59787135010538","485010760",2001,39,53,778,"CAAL27",1,"CATO6","",,,"","",2005-12-21,"10760","",2018-12-12,"126144",
"20882010760","59787135010538","485010760",2001,39,53,778,"CACA18",1,"CACA18","",,,"","",2005-12-21,"10760","",,"",
"20883010760","59787135010538","485010760",2001,39,53,778,"CAGL8",1,"CAGL8","",,,"","",2005-12-21,"10760","",,"",
"20884010760","59787135010538","485010760",2001,39,53,778,"CAOV2",1,"CAOV2","",,,"","",2005-12-21,"10760","",,"",
"20885010760","59787135010538","485010760",2001,39,53,778,"CILU",1,"CILU","",,,"","",2005-12-21,"10760","",,"",
"20886010760","59787135010538","485010760",2001,39,53,778,"COFL2",1,"COFL2","",,,"","",2005-12-21,"10760","",,"",
"20887010760","59787135010538","485010760",2001,39,53,778,"CSA3",1,"ACSA3","",,,"","",2005-12-21,"10760","",,"",
"20888010760","59787135010538","485010760",2001,39,53,778,"DIVI5",1,"DIVI5","",,,"","",2005-12-21,"10760","",,"",
"20889010760","59787135010538","485010760",2001,39,53,778,"FRAM2",1,"FRAM2","",,,"","",2005-12-21,"10760","",,"",
"20890010760","59787135010538","485010760",2001,39,53,778,"GACI2",1,"GACI2","",,,"","",2005-12-21,"10760","",,"",
"20891010760","59787135010538","485010760",2001,39,53,778,"GAPI2",1,"GAPI2","",,,"","",2005-12-21,"10760","",,"",
"20892010760","59787135010538","485010760",2001,39,53,778,"HYPU",1,"HYPU","",,,"","",2005-12-21,"10760","",,"",
"20893010760","59787135010538","485010760",2001,39,53,778,"JUNI",1,"JUNI","",,,"","",2005-12-21,"10760","",,"",
"20894010760","59787135010538","485010760",2001,39,53,778,"JUVI",1,"JUVI","",,,"","",2005-12-21,"10760","",,"",
"20895010760","59787135010538","485010760",2001,39,53,778,"LACA",1,"LACA","",,,"","",2005-12-21,"10760","",,"",
"20896010760","59787135010538","485010760",2001,39,53,778,"LOJA",1,"LOJA","",,,"","",2005-12-21,"10760","",,"",
"20897010760","59787135010538","485010760",2001,39,53,778,"MIRE",1,"MIRE","",,,"","",2005-12-21,"10760","",,"",
"20898010760","59787135010538","485010760",2001,39,53,778,"OXST",1,"OXST","",,,"","",2005-12-21,"10760","",,"",
"20899010760","59787135010538","485010760",2001,39,53,778,"PAQU2",1,"PAQU2","",,,"","",2005-12-21,"10760","",,"",
"20900010760","59787135010538","485010760",2001,39,53,778,"POAC4",1,"POAC4","",,,"","",2005-12-21,"10760","",,"",
"20901010760","59787135010538","485010760",2001,39,53,778,"POBI2",1,"POBI2","",,,"","",2005-12-21,"10760","",,"",
"20902010760","59787135010538","485010760",2001,39,53,778,"POPE",1,"POPE","",,,"","",2005-12-21,"10760","",,"",
"20903010760","59787135010538","485010760",2001,39,53,778,"PRSE2",1,"PRSE2","",,,"","",2005-12-21,"10760","",,"",
"20904010760","59787135010538","485010760",2001,39,53,778,"QUAL",1,"QUAL","",,,"","",2005-12-21,"10760","",,"",
"20905010760","59787135010538","485010760",2001,39,53,778,"QURU",1,"QURU","",,,"","",2005-12-21,"10760","",,"",
"20906010760","59787135010538","485010760",2001,39,53,778,"QUST",1,"QUST","",,,"","",2005-12-21,"10760","",,"",
"20907010760","59787135010538","485010760",2001,39,53,778,"QUVE",1,"QUVE","",,,"","",2005-12-21,"10760","",,"",
"20908010760","59787135010538","485010760",2001,39,53,778,"ROMV",1,"ROMU","",,,"","",2005-12-21,"10760","",,"",
"20909010760","59787135010538","485010760",2001,39,53,778,"RUOC",1,"RUOC","",,,"","",2005-12-21,"10760","",,"",
"20910010760","59787135010538","485010760",2001,39,53,778,"RUPE3",1,"RUPE3","",,,"","",2005-12-21,"10760","",,"",
"20911010760","59787135010538","485010760",2001,39,53,778,"RUPU",1,"RUPU","",,,"","",2005-12-21,"10760","",,"",
"20912010760","59787135010538","485010760",2001,39,53,778,"SAAL5",1,"SAAL5","",,,"","",2005-12-21,"10760","",,"",
"20913010760","59787135010538","485010760",2001,39,53,778,"SMRO",1,"SMRO","",,,"","",2005-12-21,"10760","",,"",
"20914010760","59787135010538","485010760",2001,39,53,778,"SOGI",1,"SOGI","",,,"","",2005-12-21,"10760","",,"",
"20915010760","59787135010538","485010760",2001,39,53,778,"TORA2",1,"TORA2","",,,"","",2005-12-21,"10760","",,"",
"20916010760","59787135010538","485010760",2001,39,53,778,"ULAM",1,"ULAM","",,,"","",2005-12-21,"10760","",,"",
"20917010760","59787135010538","485010760",2001,39,53,778,"UN3LOBED",1,"PRENA","",,,"","",2005-12-21,"10760","",,"",
"20918010760","59787135010538","485010760",2001,39,53,778,"UN5PURP",1,"RUST2","",,,"","",2005-12-21,"10760","",,"",
"20919010760","59787135010538","485010760",2001,39,53,778,"UNCRAZI",1,"VIPA18","",,,"","",2005-12-21,"10760","",2012-01-24,"20004",
"20920010760","59787135010538","485010760",2001,39,53,778,"UNFUZZYJEW",1,"LEVU","",,,"","",2005-12-21,"10760","",,"",
"20921010760","59787135010538","485010760",2001,39,53,778,"UNGALOPOLS",1,"DIDI6","",,,"","",2005-12-21,"10760","",,"",
"20922010760","59787135010538","485010760",2001,39,53,778,"UNHAWTHRN2",1,"CRATA","",,,"","",2005-12-21,"10760","",,"",
"20923010760","59787135010538","485010760",2001,39,53,778,"UNHAWTHRN4",1,"CRATA","",,,"","",2005-12-21,"10760","",,"",
"20924010760","59787135010538","485010760",2001,39,53,778,"UNLITTLE",1,"HYHY","",,,"","",2005-12-21,"10760","",,"",
"20925010760","59787135010538","485010760",2001,39,53,778,"UNSAMEGRAS",1,"CASW","",,,"","",2005-12-21,"10760","",,"",
"20926010760","59787135010538","485010760",2001,39,53,778,"UNSEDGE2",1,"CALA19","",,,"","",2005-12-21,"10760","",,"",
"20927010760","59787135010538","485010760",2001,39,53,778,"UNSEDGE3",1,"SCTR","",,,"","",2005-12-21,"10760","",,"",
"20928010760","59787135010538","485010760",2001,39,53,778,"UNSERRALT",1,"2PLANT","",,,"","",2005-12-21,"10760","",,"",
"20929010760","59787135010538","485010760",2001,39,53,778,"UNSPINYFR",1,"LILI3","",,,"","",2005-12-21,"10760","",,"",
"20930010760","59787135010538","485010760",2001,39,53,778,"UNYLW",1,"VAPA4","",,,"","",2005-12-21,"10760","",,"",
"20934010760","59787135010538","485010760",2001,39,53,778,"VIPR",1,"VIPR","",,,"","",2005-12-21,"10760","",,"",
"20931010760","59787135010538","485010760",2001,39,53,778,"VAPA4",1,"VAPA4","",,,"","",2005-12-21,"10760","",,"",
"20932010760","59787135010538","485010760",2001,39,53,778,"VAST",1,"VAST","",,,"","",2005-12-21,"10760","",,"",
"20933010760","59787135010538","485010760",2001,39,53,778,"VIOLA",1,"VIOLA","",,,"","",2005-12-21,"10760","",,"",
"20935010760","59787135010538","485010760",2001,39,53,778,"VITIS",1,"VITIS","",,,"","",2005-12-21,"10760","",,"",
"20936010760","59787135010538","485010760",2001,39,53,778,"VIVIS",1,"VITIS","",,,"","",2005-12-21,"10760","",,"",
"27149010760","59788852010538","622010760",2001,39,61,506,"ALPE4",1,"ALPE4","",,,"","",2005-12-21,"10760","",,"",
"27147010760","59788852010538","622010760",2001,39,61,506,"ACNE2",1,"ACNE2","",,,"","",2005-12-21,"10760","",,"",
"27148010760","59788852010538","622010760",2001,39,61,506,"ACSA3",1,"ACSA3","",,,"","",2005-12-21,"10760","",,"",
"27150010760","59788852010538","622010760",2001,39,61,506,"ASTR",1,"ASTR","",,,"","",2005-12-21,"10760","",,"",
"27151010760","59788852010538","622010760",2001,39,61,506,"CACA18",1,"CACA18","",,,"","",2005-12-21,"10760","",,"",
"27152010760","59788852010538","622010760",2001,39,61,506,"CACO15",1,"CACO15","",,,"","",2005-12-21,"10760","",,"",
"27153010760","59788852010538","622010760",2001,39,61,506,"CIRCA",1,"CIRCA","",,,"","",2005-12-21,"10760","",,"",
"27154010760","59788852010538","622010760",2001,39,61,506,"EUPAT",1,"EUPAT","",,,"","",2005-12-21,"10760","",,"",
"27155010760","59788852010538","622010760",2001,39,61,506,"FRAM2",1,"FRAM2","",,,"","",2005-12-21,"10760","",,"",
"27156010760","59788852010538","622010760",2001,39,61,506,"GECA7",1,"GECA7","",,,"","",2005-12-21,"10760","",,"",
"27157010760","59788852010538","622010760",2001,39,61,506,"LIBE3",1,"LIBE3","",,,"","",2005-12-21,"10760","",,"",
"27158010760","59788852010538","622010760",2001,39,61,506,"LOMA6",1,"LOMA6","",,,"","",2005-12-21,"10760","",,"",
"27159010760","59788852010538","622010760",2001,39,61,506,"PAQU2",1,"PAQU2","",,,"","",2005-12-21,"10760","",,"",
"27160010760","59788852010538","622010760",2001,39,61,506,"PHAM4",1,"PHAM4","",,,"","",2005-12-21,"10760","",,"",
"27161010760","59788852010538","622010760",2001,39,61,506,"PRSE2",1,"PRSE2","",,,"","",2005-12-21,"10760","",,"",
"27162010760","59788852010538","622010760",2001,39,61,506,"QUPR2",1,"QUMO4","",,,"","",2005-12-21,"10760","",2018-12-12,"126144",
"27163010760","59788852010538","622010760",2001,39,61,506,"ROMU",1,"ROMU","",,,"","",2005-12-21,"10760","",,"",
"27164010760","59788852010538","622010760",2001,39,61,506,"RUPE3",1,"RUPE3","",,,"","",2005-12-21,"10760","",,"",
"27165010760","59788852010538","622010760",2001,39,61,506,"ULAM",1,"ULAM","",,,"","",2005-12-21,"10760","",,"",
"27166010760","59788852010538","622010760",2001,39,61,506,"UNDONTNO",1,"GLTR","",,,"","",2005-12-21,"10760","",,"",
"27167010760","59788852010538","622010760",2001,39,61,506,"UNFUZZ",1,"OSMOR","",,,"","",2005-12-21,"10760","",,"",
"27168010760","59788852010538","622010760",2001,39,61,506,"UNGRASS7",1,"CAREX","",,,"","",2005-12-21,"10760","",,"",
"27169010760","59788852010538","622010760",2001,39,61,506,"UNHANG",1,"PHLE5","",,,"","",2005-12-21,"10760","",,"",
"27170010760","59788852010538","622010760",2001,39,61,506,"UNINDCUKE",1,"MEVI","",,,"","",2005-12-21,"10760","",,"",
"27171010760","59788852010538","622010760",2001,39,61,506,"UNJOINT",1,"RUELL","",,,"","",2005-12-21,"10760","",,"",
"27172010760","59788852010538","622010760",2001,39,61,506,"UNLTLMAY",1,"GEMA","",,,"","",2005-12-21,"10760","",,"",
"27173010760","59788852010538","622010760",2001,39,61,506,"UNPLANT",1,"BODI2","",,,"","",2005-12-21,"10760","",,"",
"27174010760","59788852010538","622010760",2001,39,61,506,"UNTASSLE",1,"ELVI","",,,"","",2005-12-21,"10760","",,"",
"27175010760","59788852010538","622010760",2001,39,61,506,"VIOLA",1,"VIOLA","",,,"","",2005-12-21,"10760","",,"",
"27176010760","59788852010538","622010760",2001,39,61,506,"VITIS",1,"VITIS","",,,"","",2005-12-21,"10760","",,"",
"31019010760","59789167010538","738010760",2001,39,67,363,"ACRU",1,"ACRU","",,,"","",2005-12-21,"10760","",,"",
"31020010760","59789167010538","738010760",2001,39,67,363,"ACSA3",1,"ACSA3","",,,"","",2005-12-21,"10760","",,"",
"31021010760","59789167010538","738010760",2001,39,67,363,"AMBRO",1,"AMBRO","",,,"","",2005-12-21,"10760","",,"",
"31022010760","59789167010538","738010760",2001,39,67,363,"ARLA",1,"ARLA","",,,"","",2005-12-21,"10760","",,"",
"31023010760","59789167010538","738010760",2001,39,67,363,"CAAL27",1,"CATO6","",,,"","",2005-12-21,"10760","",2018-12-12,"126144",
"31024010760","59789167010538","738010760",2001,39,67,363,"CACA18",1,"CACA18","",,,"","",2005-12-21,"10760","",,"",
"31025010760","59789167010538","738010760",2001,39,67,363,"CAOV2",1,"CAOV2","",,,"","",2005-12-21,"10760","",,"",
"31026010760","59789167010538","738010760",2001,39,67,363,"CATH2",1,"CATH2","",,,"","",2005-12-21,"10760","",,"",
"31027010760","59789167010538","738010760",2001,39,67,363,"CIRCA",1,"CIRCA","",,,"","",2005-12-21,"10760","",,"",
"31028010760","59789167010538","738010760",2001,39,67,363,"CRATA",1,"CRATA","",,,"","",2005-12-21,"10760","",,"",
"31029010760","59789167010538","738010760",2001,39,67,363,"DRCA11",1,"DRCA11","",,,"","",2005-12-21,"10760","",,"",
"31030010760","59789167010538","738010760",2001,39,67,363,"GACI2",1,"GACI2","",,,"","",2005-12-21,"10760","",,"",
"31031010760","59789167010538","738010760",2001,39,67,363,"GAPI2",1,"GAPI2","",,,"","",2005-12-21,"10760","",,"",
"31032010760","59789167010538","738010760",2001,39,67,363,"GECA7",1,"GECA7","",,,"","",2005-12-21,"10760","",,"",
"31033010760","59789167010538","738010760",2001,39,67,363,"IMCA",1,"IMCA","",,,"","",2005-12-21,"10760","",,"",
"31034010760","59789167010538","738010760",2001,39,67,363,"LOJA",1,"LOJA","",,,"","",2005-12-21,"10760","",,"",
"31035010760","59789167010538","738010760",2001,39,67,363,"ONSE",1,"ONSE","",,,"","",2005-12-21,"10760","",,"",
"31036010760","59789167010538","738010760",2001,39,67,363,"OXST",1,"OXST","",,,"","",2005-12-21,"10760","",,"",
"31037010760","59789167010538","738010760",2001,39,67,363,"PAQU2",1,"PAQU2","",,,"","",2005-12-21,"10760","",,"",
"31038010760","59789167010538","738010760",2001,39,67,363,"PLANT",1,"PLANT","",,,"","",2005-12-21,"10760","",,"",
"31039010760","59789167010538","738010760",2001,39,67,363,"POAC4",1,"POAC4","",,,"","",2005-12-21,"10760","",,"",
"31040010760","59789167010538","738010760",2001,39,67,363,"POBI2",1,"POBI2","",,,"","",2005-12-21,"10760","",,"",
"31041010760","59789167010538","738010760",2001,39,67,363,"POPE",1,"POPE","",,,"","",2005-12-21,"10760","",,"",
"31042010760","59789167010538","738010760",2001,39,67,363,"PORE5",1,"PORE5","",,,"","",2005-12-21,"10760","",,"",
"31043010760","59789167010538","738010760",2001,39,67,363,"POVI2",1,"POVI2","",,,"","",2005-12-21,"10760","",,"",
