"CN","ESTN_UNIT_CN","RSCD","EVALID","ESTN_UNIT","STRATUMCD","STRATUM_DESCR","STATECD","P1POINTCNT","P2POINTCNT","EXPNS","ADJ_FACTOR_MACR","ADJ_FACTOR_SUBP","ADJ_FACTOR_MICR","ADJ_FACTOR_CWD","ADJ_FACTOR_FWD_SM","ADJ_FACTOR_FWD_LG","ADJ_FACTOR_DUFF","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","ADJ_FACTOR_PILE","ADJ_FACTOR_REGEN_MICR","ADJ_FACTOR_INV_SUBP","ADJ_FACTOR_P2VEG_SUBP","ADJ_FACTOR_GRNDLYR_QUAD"
"216121500010661","216136074010661",24,390801,45,1,"Canopy cover 0 - 5",39,5741041,212,6.02253698901522931868591492358264555708E03,0,1,1,,,,,"",2009-09-21,"10661","",2009-09-21,"10661",,,,,
"216121530010661","216136074010661",24,390801,45,2345,"Canopy cover 6 - 81",39,444181,18,5.48797546270952135769922423335995233659E03,0,1.0909,1.0909,,,,,"",2009-09-21,"10661","",2009-09-21,"10661",,,,,
"216121537010661","216136075010661",24,390801,46,1,"Canopy cover 0 - 5",39,4253543,163,5.8034722910687894399126594797725950172E03,0,1,1,,,,,"",2009-09-21,"10661","",2009-09-21,"10661",,,,,
"216121550010661","216136075010661",24,390801,46,4,"Canopy cover 66 - 80",39,167607,5,7.4549861415358516154573682288143314544E03,0,1,1,,,,,"",2009-09-21,"10661","",2009-09-21,"10661",,,,,
"216121556010661","216136075010661",24,390801,46,5,"Canopy cover 81 - 100",39,371313,13,6.35216095980042524130468612047536075769E03,0,1,1,,,,,"",2009-09-21,"10661","",2009-09-21,"10661",,,,,
"216121558010661","216136075010661",24,390801,46,23,"Canopy cover 6 - 51",39,168485,4,9.36754834267563376999718602170391626763E03,0,1,1,,,,,"",2009-09-21,"10661","",2009-09-21,"10661",,,,,
"216121561010661","216136076010661",24,390801,47,1,"Canopy cover 0 - 5",39,3236016,122,5.8989619623051651844559559210016170583E03,0,1,1,,,,,"",2009-09-21,"10661","",2009-09-21,"10661",,,,,
"216121591010661","216136076010661",24,390801,47,2,"Canopy cover 6 - 50",39,57437,4,3.19342354487187766294656780966298723765E03,0,1,1,,,,,"",2009-09-21,"10661","",2009-09-21,"10661",,,,,
"216121634010661","216136076010661",24,390801,47,345,"Canopy cover 51 - 81",39,345608,9,8.5401607132535929827319007110167522153E03,0,1,1,,,,,"",2009-09-21,"10661","",2009-09-21,"10661",,,,,
"216121656010661","216136077010661",24,390801,48,1,"Canopy cover 0 - 5",39,2844014,99,6.3888287261750741557594288061271029385E03,0,1,1,,,,,"",2009-09-21,"10661","",2009-09-21,"10661",,,,,
"216121659010661","216136077010661",24,390801,48,4,"Canopy cover 66 - 80",39,150026,9,3.70722317232072641984589552890677479081E03,0,1,1,,,,,"",2009-09-21,"10661","",2009-09-21,"10661",,,,,
"216121697010661","216136077010661",24,390801,48,5,"Canopy cover 81 - 100",39,305473,17,3.99621291410075718438069448515812276501E03,0,1.0625,1.0625,,,,,"",2009-09-21,"10661","",2009-09-21,"10661",,,,,
"216121711010661","216136077010661",24,390801,48,23,"Canopy cover 6 - 51",39,217596,5,9.6784456036136497333463364371135497933E03,0,1,1,,,,,"",2009-09-21,"10661","",2009-09-21,"10661",,,,,
"71111139010538","197833479010661",24,395551,13,7,"Population 13 Stratum 7",39,25229487,9,9640.5794,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111140010538","197833480010661",24,395551,15,1,"Population 15 Stratum 1",39,34795319,15,7300.661,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111141010538","197833480010661",24,395551,15,2,"Population 15 Stratum 2",39,11846941,6,6214.2339,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111142010538","197833480010661",24,395551,15,3,"Population 15 Stratum 3",39,7425647,4,5842.6104,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111143010538","197833480010661",24,395551,15,4,"Population 15 Stratum 4",39,16793862,5,10570.93,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111144010538","197833480010661",24,395551,15,5,"Population 15 Stratum 5",39,14063030,4,11065.0029,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111145010538","197833480010661",24,395551,15,6,"Population 15 Stratum 6",39,15075201,4,11861.3943,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111146010538","197833481010661",24,395551,19,1,"Population 19 Stratum 1",39,12139454,5,6132.6337,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111147010538","197833481010661",24,395551,19,2,"Population 19 Stratum 2",39,13118637,6,5522.7494,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111148010538","197833481010661",24,395551,19,3,"Population 19 Stratum 3",39,13938453,4,8801.8195,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111149010538","197833481010661",24,395551,19,4,"Population 19 Stratum 4",39,14186572,4,8958.501,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111150010538","197833481010661",24,395551,19,5,"Population 19 Stratum 5",39,24100787,7,8696.6313,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111151010538","197833481010661",24,395551,19,6,"Population 19 Stratum 6",39,22516097,6,9478.9391,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111152010538","197833482010661",24,395551,25,1,"Population 25 Stratum 1",39,19438788,7,8033.0514,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111153010538","197833482010661",24,395551,25,2,"Population 25 Stratum 2",39,14316613,5,8282.8478,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111154010538","197833482010661",24,395551,25,3,"Population 25 Stratum 3",39,17385013,6,8381.7204,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111155010538","197833482010661",24,395551,25,4,"Population 25 Stratum 4",39,15033216,5,8697.4371,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111156010538","197833482010661",24,395551,25,5,"Population 25 Stratum 5",39,8455843,4,6115.1388,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111157010538","197833482010661",24,395551,25,6,"Population 25 Stratum 6",39,12286365,4,8885.3149,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111158010538","197833482010661",24,395551,25,7,"Population 25 Stratum 7",39,13084162,4,9462.2697,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111159010538","197833483010661",24,395551,29,1,"Population 29 Stratum 1",39,18943618,8,8069.3182,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111160010538","197833483010661",24,395551,29,2,"Population 29 Stratum 2",39,5894439,5,4017.3195,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111161010538","197833483010661",24,395551,29,3,"Population 29 Stratum 3",39,14198201,5,9676.6987,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111162010538","197833483010661",24,395551,29,4,"Population 29 Stratum 4",39,14322665,5,9761.5264,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111163010538","197833483010661",24,395551,29,5,"Population 29 Stratum 5",39,8922752,4,7601.5601,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111164010538","197833483010661",24,395551,29,6,"Population 29 Stratum 6",39,19146662,7,9320.9233,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111165010538","197833483010661",24,395551,29,7,"Population 29 Stratum 7",39,18571663,7,9041.0039,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111166010538","197833484010661",24,395551,31,1,"Population 31 Stratum 1",39,15894056,6,9563.0561,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111167010538","197833484010661",24,395551,31,2,"Population 31 Stratum 2",39,11025158,4,9950.3429,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111114010538","197833476010661",24,395551,1,1,"Population 1 Stratum 1",39,33685145,9,13986.8956,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111168010538","197833484010661",24,395551,31,3,"Population 31 Stratum 3",39,11874446,4,10716.8359,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111169010538","197833484010661",24,395551,31,4,"Population 31 Stratum 4",39,18171721,6,10933.4702,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111170010538","197833484010661",24,395551,31,5,"Population 31 Stratum 5",39,10025615,8,4524.1214,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111171010538","197833484010661",24,395551,31,6,"Population 31 Stratum 6",39,7494077,5,5410.7985,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111172010538","197833484010661",24,395551,31,7,"Population 31 Stratum 7",39,25514927,8,11513.7703,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111173010538","197833485010661",24,395551,35,1,"Population 35 Stratum 1",39,48069259,18,7836.1705,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111174010538","197833485010661",24,395551,35,2,"Population 35 Stratum 2",39,18022619,4,13221.0779,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111175010538","197833485010661",24,395551,35,3,"Population 35 Stratum 3",39,13654408,4,10016.6348,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111176010538","197833485010661",24,395551,35,4,"Population 35 Stratum 4",39,10618959,4,7789.8825,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111177010538","197833485010661",24,395551,35,5,"Population 35 Stratum 5",39,9634755,4,7067.8877,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111178010538","197833486010661",24,395551,53,1,"Population 53 Stratum 1",39,16346941,5,9227.2924,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111179010538","197833486010661",24,395551,53,2,"Population 53 Stratum 2",39,16026020,4,11307.6793,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111180010538","197833486010661",24,395551,53,3,"Population 53 Stratum 3",39,8779768,4,6194.8507,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111181010538","197833486010661",24,395551,53,4,"Population 53 Stratum 4",39,5815113,4,4103.042,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111182010538","197833486010661",24,395551,53,5,"Population 53 Stratum 5",39,13001784,4,9173.8313,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111289010538","197833506010661",24,395551,163,1,"Population 163 Stratum 1",39,22262193,4,14653.5876,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111290010538","197833506010661",24,395551,163,2,"Population 163 Stratum 2",39,12478489,5,6570.9477,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111291010538","197833506010661",24,395551,163,3,"Population 163 Stratum 3",39,14035669,5,7390.9307,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111292010538","197833506010661",24,395551,163,4,"Population 163 Stratum 4",39,51223649,17,7933.3681,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111293010538","197833507010661",24,395551,901,1,"Population 901 Stratum 1",39,28223598,28,5943.0834,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111294010538","197833507010661",24,395551,901,2,"Population 901 Stratum 2",39,12771615,8,9412.6803,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111295010538","197833507010661",24,395551,901,3,"Population 901 Stratum 3",39,14064461,10,8292.4062,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111296010538","197833507010661",24,395551,901,4,"Population 901 Stratum 4",39,5154936,4,7598.3757,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111297010538","197833507010661",24,395551,901,5,"Population 901 Stratum 5",39,8894173,6,8740.0073,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111298010538","197833507010661",24,395551,901,6,"Population 901 Stratum 6",39,23436770,14,9870.2283,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111299010538","197833507010661",24,395551,901,7,"Population 901 Stratum 7",39,7454447,4,10987.8549,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111300010538","197833508010661",24,395551,905,1,"Population 905 Stratum 1",39,52450940,27,9294.3454,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111301010538","197833508010661",24,395551,905,2,"Population 905 Stratum 2",39,10970629,5,10497.6194,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111302010538","197833508010661",24,395551,905,3,"Population 905 Stratum 3",39,5879662,5,5626.1545,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111303010538","197833508010661",24,395551,905,4,"Population 905 Stratum 4",39,2337502,4,2795.8978,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111304010538","197833508010661",24,395551,905,5,"Population 905 Stratum 5",39,5386681,6,4295.3574,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111305010538","197833508010661",24,395551,905,6,"Population 905 Stratum 6",39,9291861,5,8891.2331,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111306010538","197833508010661",24,395551,905,7,"Population 905 Stratum 7",39,13682725,7,9351.9862,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111307010538","197833509010661",24,395551,906,1,"Population 906 Stratum 1",39,30114176,20,8808.261,0,1.0256,1.0256,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111308010538","197833509010661",24,395551,906,2,"Population 906 Stratum 2",39,20841551,16,7620.0749,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111309010538","197833509010661",24,395551,906,3,"Population 906 Stratum 3",39,13377163,10,7825.52,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111310010538","197833509010661",24,395551,906,4,"Population 906 Stratum 4",39,6281431,4,9186.4515,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111311010538","197833509010661",24,395551,906,5,"Population 906 Stratum 5",39,5619201,4,8217.955,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111312010538","197833509010661",24,395551,906,6,"Population 906 Stratum 6",39,14706488,10,8603.1631,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111313010538","197833509010661",24,395551,906,7,"Population 906 Stratum 7",39,9059990,5,10600.0252,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111314010538","197833511010661",24,395551,907,1,"Population 907 Stratum 1",39,16714124,12,8068.3534,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111315010538","197833511010661",24,395551,907,2,"Population 907 Stratum 2",39,23432562,15,9049.218,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111316010538","197833511010661",24,395551,907,3,"Population 907 Stratum 3",39,5376018,4,7785.4417,0,1.0667,1.0667,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111317010538","197833511010661",24,395551,907,4,"Population 907 Stratum 4",39,14686367,11,7734.0011,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111318010538","197833511010661",24,395551,907,5,"Population 907 Stratum 5",39,12543337,9,8073.3377,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111319010538","197833511010661",24,395551,907,6,"Population 907 Stratum 6",39,16791970,11,8842.8346,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111320010538","197833511010661",24,395551,907,7,"Population 907 Stratum 7",39,10455622,7,8652.3558,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111335010538","197833514010661",24,395551,911,1,"Population 911 Stratum 1",39,71995052,66,9820.6269,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111336010538","197833514010661",24,395551,911,2,"Population 911 Stratum 2",39,6833749,10,6152.3286,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111337010538","197833514010661",24,395551,911,3,"Population 911 Stratum 3",39,3444690,6,5168.677,0,1.0909,1.0909,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111338010538","197833514010661",24,395551,911,4,"Population 911 Stratum 4",39,4220495,6,6332.7543,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111339010538","197833514010661",24,395551,911,5,"Population 911 Stratum 5",39,9266893,13,6417.58,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111321010538","197833512010661",24,395551,908,1,"Population 908 Stratum 1",39,42614599,39,7912.7115,0,1.0196,1.0196,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111322010538","197833512010661",24,395551,908,2,"Population 908 Stratum 2",39,24320923,21,8386.7229,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111323010538","197833512010661",24,395551,908,3,"Population 908 Stratum 3",39,4752857,5,6883.6103,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111324010538","197833512010661",24,395551,908,4,"Population 908 Stratum 4",39,3937414,4,7128.2451,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111325010538","197833512010661",24,395551,908,5,"Population 908 Stratum 5",39,8026972,8,7265.9649,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111326010538","197833512010661",24,395551,908,6,"Population 908 Stratum 6",39,8048531,8,7285.48,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111327010538","197833512010661",24,395551,908,7,"Population 908 Stratum 7",39,8298704,8,7511.935,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111340010538","197833514010661",24,395551,911,6,"Population 911 Stratum 6",39,4239121,6,6360.7021,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111341010538","197833515010661",24,395551,912,1,"Population 912 Stratum 1",39,69857201,118,8001.574,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111342010538","197833515010661",24,395551,912,2,"Population 912 Stratum 2",39,6408849,11,7874.6926,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111343010538","197833515010661",24,395551,912,3,"Population 912 Stratum 3",39,4433506,8,7490.3751,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111344010538","197833515010661",24,395551,912,4,"Population 912 Stratum 4",39,7391436,13,7684.785,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111345010538","197833515010661",24,395551,912,5,"Population 912 Stratum 5",39,5732214,10,7747.626,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111346010538","197833515010661",24,395551,912,6,"Population 912 Stratum 6",39,2222718,4,7510.5308,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111347010538","197833515010661",24,395551,912,7,"Population 912 Stratum 7",39,3954076,8,6680.3817,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111348010538","197833516010661",24,395551,915,1,"Population 915 Stratum 1",39,75507988,122,8567.3963,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"71111349010538","197833516010661",24,395551,915,2,"Population 915 Stratum 2",39,6717175,11,8452.9785,0,1,1,,,,,"",2009-04-30,"10661","",2009-04-30,"10661",,,,,
"387244963489998","387249672489998",24,391503,7,4,"Canopy cover 66 - 80",39,1255513,41,6.8102342451784001521468262249462607517E03,0,1.01863354037267080745341614906832298137E00,1.01863354037267080745341614906832298137E00,,,,,"",2016-05-04,"489998","",2016-05-04,"489998",,,,,
"387244964489998","387249672489998",24,391503,7,5,"Canopy cover 81 - 100",39,4755385,163,6.48817824085250798935606862969526826669E03,0,1.0214099649462287430898201191351982725E00,1.02354788069073783359497645211930926217E00,,,,,"",2016-05-04,"489998","",2016-05-04,"489998",,,,,
"387244992489998","387249673489998",24,391503,13,12345,"Canopy cover 0 - 100",39,845899,32,5878.8625,0,1,1,,,,,"",2016-05-04,"489998","",2016-05-04,"489998",,,,,
"387244996489998","387249674489998",24,391503,16,5,"Canopy cover 81 - 100",39,453711,19,5.31068502059198090842080828542888276211E03,0,1,1,,,,,"",2016-05-04,"489998","",2016-05-04,"489998",,,,,
"387244995489998","387249674489998",24,391503,16,1234,"Canopy cover 0 - 80",39,450959,14,7.1636417577680259100003316126322305371E03,0,1,1,,,,,"",2016-05-04,"489998","",2016-05-04,"489998",,,,,
