"CN","EVAL_CN","RSCD","EVALID","ESTN_UNIT","ESTN_UNIT_DESCR","STATECD","AREALAND_EU","AREATOT_EU","AREA_USED","AREA_SOURCE","P1PNTCNT_EU","P1SOURCE","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"387249551489998","387249515489998",24,391500,1,"Inland Census Water Unit 1",39,,20660.5,20660.5,"Pixel count",92899,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249559489998","387249515489998",24,391500,7,"Private Unit 1",39,,3017173.1,3017173.1,"Pixel count",13566741,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249560489998","387249515489998",24,391500,13,"Public Unit 1",39,,188123.6,188123.6,"Pixel count",845899,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249561489998","387249515489998",24,391500,16,"Public Unit 4",39,,201194,201194,"Pixel count",904670,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249562489998","387249515489998",24,391500,14,"Public Unit 2",39,,101520,101520,"Pixel count",456486,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249563489998","387249515489998",24,391500,17,"Public Unit 5",39,,77937.2,77937.2,"Pixel count",350445,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249564489998","387249515489998",24,391500,18,"Public Unit 6",39,,83219.3,83219.3,"Pixel count",374197,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249565489998","387249515489998",24,391500,3,"Inland Census Water Unit 3",39,,30199.5,30199.5,"Pixel count",135791,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249566489998","387249515489998",24,391500,5,"Inland Census Water Unit 5",39,,28237.7,28237.7,"Pixel count",126971,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249567489998","387249515489998",24,391500,10,"Private Unit 4",39,,4903774.6,4903774.6,"Pixel count",22049857,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249568489998","387249515489998",24,391500,6,"Inland Census Water Unit 6",39,,76854.7,76854.7,"Pixel count",345578,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249569489998","387249515489998",24,391500,9,"Private Unit 3",39,,3248309.9,3248309.9,"Pixel count",14606048,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249571489998","387249516489998",24,391501,1,"Inland Census Water Unit 1",39,,20660.5,20660.5,"Pixel count",92899,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249572489998","387249516489998",24,391501,2,"Inland Census Water Unit 2",39,,11828.6,11828.6,"Pixel count",53187,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249573489998","387249516489998",24,391501,4,"Inland Census Water Unit 4",39,,73822.4,73822.4,"Pixel count",331943,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249574489998","387249516489998",24,391501,11,"Private Unit 5",39,,4721150.3,4721150.3,"Pixel count",21228687,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249575489998","387249516489998",24,391501,8,"Private Unit 2",39,,1858401.1,1858401.1,"Pixel count",8356314,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249576489998","387249516489998",24,391501,12,"Private Unit 6",39,,7423758.5,7423758.5,"Pixel count",33380983,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249577489998","387249516489998",24,391501,19,"Wayne NF",39,,237678.6,237678.6,"Pixel count",1068723,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249578489998","387249516489998",24,391501,15,"Public Unit 3",39,,144675.4,144675.4,"Pixel count",650534,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249579489998","387249516489998",24,391501,7,"Private Unit 1",39,,3017173.1,3017173.1,"Pixel count",13566741,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249580489998","387249516489998",24,391501,13,"Public Unit 1",39,,188123.6,188123.6,"Pixel count",845899,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249581489998","387249516489998",24,391501,16,"Public Unit 4",39,,201194,201194,"Pixel count",904670,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249582489998","387249516489998",24,391501,14,"Public Unit 2",39,,101520,101520,"Pixel count",456486,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249583489998","387249516489998",24,391501,17,"Public Unit 5",39,,77937.2,77937.2,"Pixel count",350445,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249584489998","387249516489998",24,391501,18,"Public Unit 6",39,,83219.3,83219.3,"Pixel count",374197,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249585489998","387249516489998",24,391501,3,"Inland Census Water Unit 3",39,,30199.5,30199.5,"Pixel count",135791,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249586489998","387249516489998",24,391501,5,"Inland Census Water Unit 5",39,,28237.7,28237.7,"Pixel count",126971,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249587489998","387249516489998",24,391501,10,"Private Unit 4",39,,4903774.6,4903774.6,"Pixel count",22049857,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249588489998","387249516489998",24,391501,6,"Inland Census Water Unit 6",39,,76854.7,76854.7,"Pixel count",345578,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249589489998","387249516489998",24,391501,9,"Private Unit 3",39,,3248309.9,3248309.9,"Pixel count",14606048,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249664489998","387249517489998",24,391503,1,"Inland Census Water Unit 1",39,,20660.5,20660.5,"Pixel count",92899,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249665489998","387249517489998",24,391503,2,"Inland Census Water Unit 2",39,,11828.6,11828.6,"Pixel count",53187,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249666489998","387249517489998",24,391503,4,"Inland Census Water Unit 4",39,,73822.4,73822.4,"Pixel count",331943,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249667489998","387249517489998",24,391503,11,"Private Unit 5",39,,4721150.3,4721150.3,"Pixel count",21228687,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249668489998","387249517489998",24,391503,8,"Private Unit 2",39,,1858401.1,1858401.1,"Pixel count",8356314,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249669489998","387249517489998",24,391503,12,"Private Unit 6",39,,7423758.5,7423758.5,"Pixel count",33380983,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249670489998","387249517489998",24,391503,19,"Wayne NF",39,,237678.6,237678.6,"Pixel count",1068723,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249671489998","387249517489998",24,391503,15,"Public Unit 3",39,,144675.4,144675.4,"Pixel count",650534,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249672489998","387249517489998",24,391503,7,"Private Unit 1",39,,3017173.1,3017173.1,"Pixel count",13566741,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249673489998","387249517489998",24,391503,13,"Public Unit 1",39,,188123.6,188123.6,"Pixel count",845899,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249674489998","387249517489998",24,391503,16,"Public Unit 4",39,,201194,201194,"Pixel count",904670,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249675489998","387249517489998",24,391503,14,"Public Unit 2",39,,101520,101520,"Pixel count",456486,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249676489998","387249517489998",24,391503,17,"Public Unit 5",39,,77937.2,77937.2,"Pixel count",350445,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249677489998","387249517489998",24,391503,18,"Public Unit 6",39,,83219.3,83219.3,"Pixel count",374197,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249678489998","387249517489998",24,391503,3,"Inland Census Water Unit 3",39,,30199.5,30199.5,"Pixel count",135791,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249679489998","387249517489998",24,391503,5,"Inland Census Water Unit 5",39,,28237.7,28237.7,"Pixel count",126971,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249680489998","387249517489998",24,391503,10,"Private Unit 4",39,,4903774.6,4903774.6,"Pixel count",22049857,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249681489998","387249517489998",24,391503,6,"Inland Census Water Unit 6",39,,76854.7,76854.7,"Pixel count",345578,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249682489998","387249517489998",24,391503,9,"Private Unit 3",39,,3248309.9,3248309.9,"Pixel count",14606048,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249722489998","387249518489998",24,391508,1,"Inland Census Water State 39",39,,241602.7,241602.7,"Pixel count",1086369,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249723489998","387249518489998",24,391508,2,"Private State 39",39,,25172567.5,25172567.5,"Pixel count",113188630,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249724489998","387249518489998",24,391508,4,"Wayne NF",39,,237678.5,237678.5,"Pixel count",1068723,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"387249725489998","387249518489998",24,391508,3,"Public State 39",39,,796670.1,796670.1,"Pixel count",3582231,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-05-04,"489998","",,""
"389217493489998","389217119489998",24,391507,1,"Inland Census Water State 39",39,,241602.7,241602.7,"Pixel count",1086369,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-06-03,"489998","",,""
"389217494489998","389217119489998",24,391507,2,"Private State 39",39,,25172567.5,25172567.5,"Pixel count",113188630,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-06-03,"489998","",,""
"389217495489998","389217119489998",24,391507,4,"Wayne NF",39,,237678.5,237678.5,"Pixel count",1068723,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-06-03,"489998","",,""
"389217496489998","389217119489998",24,391507,3,"Public State 39",39,,796670.1,796670.1,"Pixel count",3582231,"NLCD LANDSAT 2011 Tree Canopy Cover","",2016-06-03,"489998","",,""
"4244551020004","4244391020004",24,391000,1,"Inland Census Water Unit 1",39,,20660.4,20660.4,"Pixel count",92899,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244552020004","4244391020004",24,391000,2,"Inland Census Water Unit 2",39,,11828.4,11828.4,"Pixel count",53187,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244553020004","4244391020004",24,391000,3,"Inland Census Water Unit 3",39,,30199.2,30199.2,"Pixel count",135791,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244554020004","4244391020004",24,391000,4,"Inland Census Water Unit 4",39,,73822.5,73822.5,"Pixel count",331943,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244555020004","4244391020004",24,391000,5,"Inland Census Water Unit 5",39,,28237.6,28237.6,"Pixel count",126971,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244556020004","4244391020004",24,391000,6,"Inland Census Water Unit 6",39,,76855.1,76855.1,"Pixel count",345578,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244557020004","4244391020004",24,391000,7,"Private Unit 1",39,,3030582.4,3030582.4,"Pixel count",13627037,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244559020004","4244391020004",24,391000,8,"Private Unit 2",39,,1883888,1883888,"Pixel count",8470916,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244560020004","4244391020004",24,391000,9,"Private Unit 3",39,,3256322.7,3256322.7,"Pixel count",14642079,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244561020004","4244391020004",24,391000,10,"Private Unit 4",39,,4921977.3,4921977.3,"Pixel count",22131706,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244562020004","4244391020004",24,391000,11,"Private Unit 5",39,,4723389.2,4723389.2,"Pixel count",21238753,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244563020004","4244391020004",24,391000,12,"Private Unit 6",39,,7430720.2,7430720.2,"Pixel count",33412286,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244565020004","4244391020004",24,391000,13,"Public Unit 1",39,,174704.4,174704.4,"Pixel count",785559,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244566020004","4244391020004",24,391000,14,"Public Unit 2",39,,76026.6,76026.6,"Pixel count",341854,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244567020004","4244391020004",24,391000,15,"Public Unit 3",39,,136665.4,136665.4,"Pixel count",614517,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244568020004","4244391020004",24,391000,16,"Public Unit 4",39,,182991.2,182991.2,"Pixel count",822821,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244569020004","4244391020004",24,391000,17,"Public Unit 5",39,,75698.8,75698.8,"Pixel count",340379,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244570020004","4244391020004",24,391000,18,"Public Unit 6",39,,76257.6,76257.6,"Pixel count",342894,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244571020004","4244391020004",24,391000,19,"Wayne NF Unit 1",39,,101669.5,101669.5,"Pixel count",457157,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244572020004","4244391020004",24,391000,20,"Wayne NF Unit 2",39,,110867.8,110867.8,"Pixel count",498518,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244573020004","4244391020004",24,391000,21,"Wayne NF Unit 3",39,,25154.6,25154.6,"Pixel count",113108,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244660020004","4244392020004",24,391001,1,"Inland Census Water Unit 1",39,,20660.4,20660.4,"Pixel count",92899,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244661020004","4244392020004",24,391001,2,"Inland Census Water Unit 2",39,,11828.4,11828.4,"Pixel count",53187,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244662020004","4244392020004",24,391001,3,"Inland Census Water Unit 3",39,,30199.2,30199.2,"Pixel count",135791,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244663020004","4244392020004",24,391001,4,"Inland Census Water Unit 4",39,,73822.5,73822.5,"Pixel count",331943,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244664020004","4244392020004",24,391001,5,"Inland Census Water Unit 5",39,,28237.6,28237.6,"Pixel count",126971,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244665020004","4244392020004",24,391001,6,"Inland Census Water Unit 6",39,,76855.1,76855.1,"Pixel count",345578,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244666020004","4244392020004",24,391001,7,"Private Unit 1",39,,3030582.4,3030582.4,"Pixel count",13627037,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244667020004","4244392020004",24,391001,8,"Private Unit 2",39,,1883888,1883888,"Pixel count",8470916,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244668020004","4244392020004",24,391001,9,"Private Unit 3",39,,3256322.7,3256322.7,"Pixel count",14642079,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244669020004","4244392020004",24,391001,10,"Private Unit 4",39,,4921977.3,4921977.3,"Pixel count",22131706,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244670020004","4244392020004",24,391001,11,"Private Unit 5",39,,4723389.2,4723389.2,"Pixel count",21238753,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244671020004","4244392020004",24,391001,12,"Private Unit 6",39,,7430720.2,7430720.2,"Pixel count",33412286,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244672020004","4244392020004",24,391001,13,"Public Unit 1",39,,174704.4,174704.4,"Pixel count",785559,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244673020004","4244392020004",24,391001,14,"Public Unit 2",39,,76026.6,76026.6,"Pixel count",341854,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244674020004","4244392020004",24,391001,15,"Public Unit 3",39,,136665.4,136665.4,"Pixel count",614517,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244675020004","4244392020004",24,391001,16,"Public Unit 4",39,,182991.2,182991.2,"Pixel count",822821,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244676020004","4244392020004",24,391001,17,"Public Unit 5",39,,75698.8,75698.8,"Pixel count",340379,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244677020004","4244392020004",24,391001,18,"Public Unit 6",39,,76257.6,76257.6,"Pixel count",342894,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244678020004","4244392020004",24,391001,19,"Wayne NF Unit 1",39,,101669.5,101669.5,"Pixel count",457157,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244679020004","4244392020004",24,391001,20,"Wayne NF Unit 2",39,,110867.8,110867.8,"Pixel count",498518,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244680020004","4244392020004",24,391001,21,"Wayne NF Unit 3",39,,25154.6,25154.6,"Pixel count",113108,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
"4244824020004","4244394020004",24,391003,1,"Inland Census Water Unit 1",39,,20660.4,20660.4,"Pixel count",92899,"NLCD LANDSAT 2001 Tree Canopy Cover","",2011-08-03,"20004","",2014-05-20,"489998"
