state_code,county_code,county_name,state_abbr,state_name
54,85,Ritchie County,WV,West Virginia
54,87,Roane County,WV,West Virginia
54,89,Summers County,WV,West Virginia
54,91,Taylor County,WV,West Virginia
54,93,Tucker County,WV,West Virginia
54,95,Tyler County,WV,West Virginia
54,97,Upshur County,WV,West Virginia
54,99,Wayne County,WV,West Virginia
54,101,Webster County,WV,West Virginia
54,103,Wetzel County,WV,West Virginia
54,105,Wirt County,WV,West Virginia
54,107,Wood County,WV,West Virginia
54,109,Wyoming County,WV,West Virginia
55,1,Adams County,WI,Wisconsin
55,3,Ashland County,WI,Wisconsin
55,5,Barron County,WI,Wisconsin
55,7,Bayfield County,WI,Wisconsin
55,9,Brown County,WI,Wisconsin
55,11,Buffalo County,WI,Wisconsin
55,13,Burnett County,WI,Wisconsin
55,15,Calumet County,WI,Wisconsin
55,17,Chippewa County,WI,Wisconsin
55,19,Clark County,WI,Wisconsin
55,21,Columbia County,WI,Wisconsin
55,23,Crawford County,WI,Wisconsin
55,25,Dane County,WI,Wisconsin
55,27,Dodge County,WI,Wisconsin
55,29,Door County,WI,Wisconsin
55,31,Douglas County,WI,Wisconsin
55,33,Dunn County,WI,Wisconsin
55,35,Eau Claire County,WI,Wisconsin
55,37,Florence County,WI,Wisconsin
55,39,Fond du Lac County,WI,Wisconsin
55,41,Forest County,WI,Wisconsin
55,43,Grant County,WI,Wisconsin
55,45,Green County,WI,Wisconsin
55,47,Green Lake County,WI,Wisconsin
55,49,Iowa County,WI,Wisconsin
55,51,Iron County,WI,Wisconsin
55,53,Jackson County,WI,Wisconsin
55,55,Jefferson County,WI,Wisconsin
55,57,Juneau County,WI,Wisconsin
55,59,Kenosha County,WI,Wisconsin
55,61,Kewaunee County,WI,Wisconsin
55,63,La Crosse County,WI,Wisconsin
55,65,Lafayette County,WI,Wisconsin
55,67,Langlade County,WI,Wisconsin
55,69,Lincoln County,WI,Wisconsin
55,71,Manitowoc County,WI,Wisconsin
55,73,Marathon County,WI,Wisconsin
55,75,Marinette County,WI,Wisconsin
55,77,Marquette County,WI,Wisconsin
55,78,Menominee County,WI,Wisconsin
55,79,Milwaukee County,WI,Wisconsin
55,81,Monroe County,WI,Wisconsin
55,83,Oconto County,WI,Wisconsin
55,85,Oneida County,WI,Wisconsin
55,87,Outagamie County,WI,Wisconsin
55,89,Ozaukee County,WI,Wisconsin
55,91,Pepin County,WI,Wisconsin
55,93,Pierce County,WI,Wisconsin
55,95,Polk County,WI,Wisconsin
55,97,Portage County,WI,Wisconsin
55,99,Price County,WI,Wisconsin
55,101,Racine County,WI,Wisconsin
55,103,Richland County,WI,Wisconsin
55,105,Rock County,WI,Wisconsin
55,107,Rusk County,WI,Wisconsin
55,109,St. Croix County,WI,Wisconsin
55,111,Sauk County,WI,Wisconsin
55,113,Sawyer County,WI,Wisconsin
55,115,Shawano County,WI,Wisconsin
55,117,Sheboygan County,WI,Wisconsin
55,119,Taylor County,WI,Wisconsin
55,121,Trempealeau County,WI,Wisconsin
55,123,Vernon County,WI,Wisconsin
55,125,Vilas County,WI,Wisconsin
55,127,Walworth County,WI,Wisconsin
55,129,Washburn County,WI,Wisconsin
55,131,Washington County,WI,Wisconsin
55,133,Waukesha County,WI,Wisconsin
55,135,Waupaca County,WI,Wisconsin
55,137,Waushara County,WI,Wisconsin
55,139,Winnebago County,WI,Wisconsin
55,141,Wood County,WI,Wisconsin
56,1,Albany County,WY,Wyoming
56,3,Big Horn County,WY,Wyoming
56,5,Campbell County,WY,Wyoming
56,7,Carbon County,WY,Wyoming
56,9,Converse County,WY,Wyoming
56,11,Crook County,WY,Wyoming
56,13,Fremont County,WY,Wyoming
56,15,Goshen County,WY,Wyoming
56,17,Hot Springs County,WY,Wyoming
56,19,Johnson County,WY,Wyoming
56,21,Laramie County,WY,Wyoming
56,23,Lincoln County,WY,Wyoming
56,25,Natrona County,WY,Wyoming
56,27,Niobrara County,WY,Wyoming
56,29,Park County,WY,Wyoming
56,31,Platte County,WY,Wyoming
56,33,Sheridan County,WY,Wyoming
56,35,Sublette County,WY,Wyoming
56,37,Sweetwater County,WY,Wyoming
56,39,Teton County,WY,Wyoming
56,41,Uinta County,WY,Wyoming
56,43,Washakie County,WY,Wyoming
56,45,Weston County,WY,Wyoming
